country,age_group,Image,Question,Score,Num_comparisons
All,40-49,225,boring,4.391534391534392,7
All,40-49,50,boring,4.962962962962964,5
All,40-49,181,boring,3.8888888888888884,4
All,40-49,98,boring,6.785714285714287,7
All,40-49,7,boring,3.380952380952381,8
All,40-49,330,boring,3.472222222222222,6
All,40-49,19,boring,1.5317460317460319,4
All,40-49,213,boring,4.166666666666667,4
All,40-49,86,boring,7.277777777777779,5
All,40-49,352,boring,1.94973544973545,5
All,40-49,382,boring,2.0,5
All,40-49,236,boring,3.117283950617284,5
All,40-49,272,boring,0.8333333333333334,7
All,40-49,285,boring,6.999999999999999,6
All,40-49,265,boring,3.5185185185185186,8
All,40-49,341,boring,0.6547619047619047,4
All,40-49,121,boring,4.222222222222222,5
All,40-49,222,boring,2.837301587301588,6
All,40-49,376,boring,4.166666666666667,4
All,40-49,149,boring,6.701388888888888,8
All,40-49,20,boring,6.666666666666667,4
All,40-49,267,boring,2.0833333333333335,4
All,40-49,61,boring,4.666666666666667,5
All,40-49,139,boring,4.775132275132275,8
All,40-49,26,boring,5.666666666666667,5
All,40-49,31,boring,4.452116402116402,8
All,40-49,91,boring,7.5,5
All,40-49,268,boring,4.611111111111112,6
All,40-49,384,boring,4.361111111111112,5
All,40-49,62,boring,4.851851851851852,6
All,40-49,192,boring,3.2407407407407414,6
All,40-49,151,boring,4.0,5
All,40-49,135,boring,3.7698412698412698,6
All,40-49,105,boring,5.833333333333334,4
All,40-49,103,boring,4.0,4
All,40-49,230,boring,5.912698412698413,7
All,40-49,316,boring,2.9404761904761907,5
All,40-49,200,boring,3.8611111111111116,5
All,40-49,346,boring,5.166666666666667,5
All,40-49,109,boring,5.026455026455027,7
All,40-49,290,boring,5.666666666666667,5
All,40-49,1,boring,6.436507936507936,4
All,40-49,152,boring,5.703703703703704,6
All,40-49,112,boring,4.507936507936509,7
All,40-49,315,boring,1.8055555555555556,6
All,40-49,148,boring,5.833333333333334,4
All,40-49,205,boring,5.25,4
All,40-49,291,boring,6.25,6
All,40-49,84,boring,5.083333333333334,5
All,40-49,39,boring,6.611111111111112,5
All,40-49,359,boring,2.0,5
All,40-49,224,boring,8.333333333333334,4
All,40-49,354,boring,1.7460317460317463,5
All,40-49,53,boring,7.611111111111111,5
All,40-49,128,boring,7.611111111111111,6
All,40-49,137,boring,8.333333333333334,4
All,40-49,389,boring,4.6134259259259265,10
All,40-49,322,boring,3.3333333333333335,4
All,40-49,95,boring,5.451388888888889,6
All,40-49,71,boring,1.6666666666666667,7
All,40-49,266,boring,3.611111111111111,4
All,40-49,153,boring,8.222222222222223,5
All,40-49,22,boring,5.824915824915825,4
All,40-49,197,boring,3.8571428571428577,7
All,40-49,131,boring,4.729166666666667,8
All,40-49,216,boring,4.446428571428571,8
All,40-49,333,boring,4.444444444444445,6
All,40-49,246,boring,3.3333333333333335,4
All,40-49,398,boring,4.555555555555556,6
All,40-49,360,boring,3.5000000000000004,5
All,40-49,273,boring,1.8035714285714288,5
All,40-49,260,boring,5.833333333333334,4
All,40-49,156,boring,5.25,6
All,40-49,36,boring,6.845238095238095,7
All,40-49,254,boring,3.8888888888888893,4
All,40-49,242,boring,6.666666666666667,4
All,40-49,81,boring,2.6190476190476195,5
All,40-49,240,boring,6.26984126984127,4
All,40-49,77,boring,3.555555555555556,6
All,40-49,126,boring,6.925925925925926,5
All,40-49,146,boring,3.833333333333333,4
All,40-49,140,boring,5.5,5
All,40-49,57,boring,5.092592592592593,12
All,40-49,183,boring,7.083333333333334,4
All,40-49,187,boring,5.111111111111111,5
All,40-49,97,boring,2.0,5
All,40-49,233,boring,7.194444444444445,4
All,40-49,21,boring,6.527777777777778,4
All,40-49,243,boring,4.444444444444445,6
All,40-49,8,boring,2.962962962962963,6
All,40-49,18,boring,8.666666666666668,5
All,40-49,283,boring,3.2142857142857144,4
All,40-49,74,boring,6.518518518518518,6
All,40-49,3,boring,2.3333333333333335,4
All,40-49,193,boring,6.157407407407407,4
All,40-49,134,boring,5.166666666666667,5
All,40-49,138,boring,4.126984126984127,6
All,40-49,372,boring,4.246031746031746,4
All,40-49,366,boring,2.380952380952381,7
All,40-49,47,boring,4.444444444444445,4
All,40-49,12,boring,6.5,4
All,40-49,221,boring,2.2222222222222228,5
All,40-49,79,boring,4.416666666666667,4
All,40-49,379,boring,4.805555555555555,4
All,40-49,108,boring,5.203703703703705,9
All,40-49,199,boring,4.888888888888889,6
All,40-49,195,boring,5.801587301587302,5
All,40-49,142,boring,5.6944444444444455,7
All,40-49,295,boring,3.0357142857142856,7
All,40-49,171,boring,1.777777777777778,6
All,40-49,367,boring,1.785714285714286,4
All,40-49,27,boring,7.268518518518518,4
All,40-49,320,boring,2.857142857142857,5
All,40-49,34,boring,8.333333333333334,4
All,40-49,292,boring,8.333333333333334,4
All,40-49,387,boring,1.3425925925925928,4
All,40-49,215,boring,6.203703703703704,4
All,40-49,141,boring,7.333333333333334,5
All,40-49,123,boring,6.9444444444444455,5
All,40-49,157,boring,5.579365079365079,7
All,40-49,2,boring,3.3333333333333335,4
All,40-49,269,boring,1.2222222222222223,5
All,40-49,257,boring,1.8253968253968254,9
All,40-49,311,boring,2.0,5
All,40-49,275,boring,3.444444444444444,5
All,40-49,87,boring,3.3333333333333335,5
All,40-49,347,boring,1.904761904761905,8
All,40-49,296,boring,3.095238095238095,7
All,40-49,136,boring,8.67283950617284,5
All,40-49,353,boring,2.367724867724868,7
All,40-49,25,boring,5.238095238095238,7
All,40-49,133,boring,9.074074074074074,4
All,40-49,327,boring,1.772486772486773,4
All,40-49,343,boring,4.722222222222222,6
All,40-49,239,boring,2.777777777777778,5
All,40-49,345,boring,2.604166666666667,4
All,40-49,247,boring,4.900793650793651,7
All,40-49,168,boring,4.4444444444444455,5
All,40-49,113,boring,5.002645502645503,5
All,40-49,211,boring,4.666666666666667,5
All,40-49,399,boring,1.507936507936508,6
All,40-49,203,wealthy,6.882716049382717,4
All,40-49,276,wealthy,5.71604938271605,4
All,40-49,45,wealthy,4.0,5
All,40-49,277,wealthy,3.4722222222222228,6
All,40-49,262,wealthy,6.041666666666667,8
All,40-49,85,wealthy,3.9814814814814814,4
All,40-49,328,wealthy,10.0,4
All,40-49,223,wealthy,4.003968253968254,7
All,40-49,120,wealthy,4.317460317460318,6
All,40-49,169,wealthy,1.6666666666666667,4
All,40-49,58,wealthy,6.037037037037037,5
All,40-49,42,wealthy,3.0396825396825395,7
All,40-49,381,wealthy,6.071428571428571,7
All,40-49,64,wealthy,1.785714285714286,5
All,40-49,150,wealthy,4.583333333333334,4
All,40-49,80,wealthy,5.6944444444444455,6
All,40-49,13,wealthy,1.6666666666666667,8
All,40-49,207,wealthy,6.833333333333333,4
All,40-49,237,wealthy,4.60978835978836,7
All,40-49,176,wealthy,2.4644746787603933,9
All,40-49,67,wealthy,5.375,8
All,40-49,217,wealthy,8.392857142857142,7
All,40-49,35,wealthy,3.130952380952381,8
All,40-49,307,wealthy,5.166666666666666,5
All,40-49,73,wealthy,3.3333333333333335,4
All,40-49,164,wealthy,5.928571428571429,5
All,40-49,100,wealthy,5.481481481481482,5
All,40-49,219,wealthy,2.314814814814815,4
All,40-49,44,wealthy,0.601851851851852,4
All,40-49,72,wealthy,2.9682539682539684,6
All,40-49,308,wealthy,2.916666666666667,4
All,40-49,94,wealthy,1.6666666666666667,7
All,40-49,5,wealthy,5.555555555555555,4
All,40-49,319,wealthy,1.6666666666666667,4
All,40-49,326,wealthy,5.506172839506173,10
All,40-49,119,wealthy,5.425044091710758,5
All,40-49,331,wealthy,5.277777777777778,5
All,40-49,241,wealthy,2.5,4
All,40-49,337,wealthy,6.555555555555556,5
All,40-49,300,wealthy,7.583333333333333,4
All,40-49,10,wealthy,2.7037037037037037,4
All,40-49,114,wealthy,3.1481481481481484,5
All,40-49,76,wealthy,4.166666666666667,5
All,40-49,185,wealthy,8.521825396825397,4
All,40-49,4,wealthy,2.3492063492063493,5
All,40-49,124,wealthy,4.883597883597885,7
All,40-49,78,wealthy,5.119047619047619,4
All,40-49,293,wealthy,8.148148148148149,4
All,40-49,208,wealthy,1.6666666666666667,4
All,40-49,125,wealthy,5.444444444444445,5
All,40-49,178,wealthy,3.3492063492063493,6
All,40-49,82,wealthy,2.6984126984126986,7
All,40-49,52,wealthy,6.2592592592592595,5
All,40-49,235,wealthy,5.386904761904762,7
All,40-49,301,wealthy,6.011904761904762,7
All,40-49,48,wealthy,5.222222222222222,5
All,40-49,194,wealthy,3.7222222222222223,6
All,40-49,93,wealthy,2.5833333333333335,4
All,40-49,317,wealthy,4.583333333333334,6
All,40-49,391,wealthy,6.388888888888889,6
All,40-49,313,wealthy,4.042328042328043,7
All,40-49,102,wealthy,4.58994708994709,6
All,40-49,24,wealthy,4.938271604938271,9
All,40-49,309,wealthy,2.0952380952380953,7
All,40-49,394,wealthy,5.968253968253968,5
All,40-49,280,wealthy,5.535714285714286,6
All,40-49,49,wealthy,6.296296296296297,6
All,40-49,318,wealthy,6.190476190476191,4
All,40-49,75,wealthy,5.0,6
All,40-49,392,wealthy,4.9375,10
All,40-49,298,wealthy,3.6309523809523814,4
All,40-49,29,wealthy,3.301587301587302,7
All,40-49,65,wealthy,1.9722222222222223,5
All,40-49,158,wealthy,5.793650793650794,7
All,40-49,160,wealthy,7.314814814814816,6
All,40-49,23,wealthy,4.861111111111112,6
All,40-49,342,wealthy,4.761904761904762,7
All,40-49,68,wealthy,4.087301587301588,6
All,40-49,204,wealthy,3.277777777777778,5
All,40-49,116,wealthy,4.578373015873016,7
All,40-49,256,wealthy,4.62962962962963,6
All,40-49,15,wealthy,4.555555555555556,4
All,40-49,170,wealthy,6.111111111111111,9
All,40-49,358,wealthy,6.0,5
All,40-49,184,wealthy,3.3333333333333335,4
All,40-49,250,wealthy,5.020833333333334,10
All,40-49,339,wealthy,6.5,4
All,40-49,88,wealthy,3.6772486772486777,5
All,40-49,335,wealthy,4.313492063492063,6
All,40-49,355,wealthy,6.765873015873016,4
All,40-49,143,wealthy,2.5,7
All,40-49,255,wealthy,5.666666666666667,5
All,40-49,357,wealthy,5.625,6
All,40-49,253,wealthy,8.148148148148149,6
All,40-49,377,wealthy,6.349206349206349,7
All,40-49,165,wealthy,6.858465608465609,6
All,40-49,385,wealthy,4.4444444444444455,5
All,40-49,118,wealthy,5.944444444444445,5
All,40-49,344,wealthy,7.968253968253968,5
All,40-49,163,wealthy,8.333333333333334,6
All,40-49,99,wealthy,3.0456349206349205,7
All,40-49,129,wealthy,4.000000000000001,5
All,40-49,350,wealthy,6.594444444444445,8
All,40-49,336,wealthy,7.074074074074074,6
All,40-49,92,wealthy,7.222222222222223,5
All,40-49,274,wealthy,2.5,4
All,40-49,175,wealthy,5.6944444444444455,6
All,40-49,59,wealthy,4.907407407407408,4
All,40-49,361,wealthy,4.833333333333333,5
All,40-49,362,wealthy,5.813492063492064,7
All,40-49,46,wealthy,4.825396825396825,4
All,40-49,349,wealthy,5.19047619047619,5
All,40-49,383,wealthy,6.775132275132275,5
All,40-49,304,wealthy,6.611111111111112,4
All,40-49,104,wealthy,3.740740740740741,5
All,40-49,334,wealthy,5.8994708994708995,7
All,40-49,388,wealthy,7.5,4
All,40-49,56,wealthy,2.9464285714285716,8
All,40-49,323,wealthy,7.166666666666667,6
All,40-49,303,wealthy,4.007936507936508,5
All,40-49,229,wealthy,6.805555555555555,4
All,40-49,364,wealthy,5.833333333333334,4
All,40-49,70,wealthy,5.25,5
All,40-49,190,wealthy,2.6851851851851856,8
All,40-49,110,wealthy,3.303571428571429,8
All,40-49,106,wealthy,3.3333333333333335,6
All,40-49,261,wealthy,4.555555555555556,5
All,40-49,374,wealthy,6.752645502645502,7
All,40-49,395,wealthy,7.341269841269842,4
All,40-49,186,wealthy,6.119047619047619,6
All,40-49,400,wealthy,5.694444444444445,8
All,40-49,167,wealthy,6.285714285714286,5
All,40-49,314,wealthy,1.1111111111111114,6
All,40-49,189,wealthy,0.8333333333333334,4
All,40-49,181,wealthy,4.087301587301588,6
All,40-49,98,wealthy,5.0,4
All,40-49,249,wealthy,6.111111111111111,4
All,40-49,330,wealthy,5.650793650793652,5
All,40-49,19,wealthy,3.0740740740740744,5
All,40-49,213,wealthy,4.000000000000001,5
All,40-49,352,wealthy,4.285714285714286,7
All,40-49,393,wealthy,5.092592592592593,6
All,40-49,382,wealthy,4.685185185185186,5
All,40-49,236,wealthy,3.7777777777777777,5
All,40-49,272,wealthy,3.62962962962963,5
All,40-49,285,wealthy,3.4305555555555562,6
All,40-49,341,wealthy,5.95679012345679,8
All,40-49,397,wealthy,8.571428571428571,4
All,40-49,376,wealthy,3.6904761904761907,4
All,40-49,20,wealthy,2.1444444444444444,6
All,40-49,267,wealthy,5.958333333333334,6
All,40-49,356,wealthy,2.5,4
All,40-49,61,wealthy,4.5019841269841265,8
All,40-49,373,wealthy,3.3333333333333335,4
All,40-49,139,wealthy,3.7083333333333335,8
All,40-49,26,wealthy,4.416666666666667,4
All,40-49,297,wealthy,4.067460317460318,7
All,40-49,31,wealthy,1.9097222222222225,6
All,40-49,91,wealthy,3.6904761904761907,5
All,40-49,384,wealthy,6.115079365079366,7
All,40-49,192,wealthy,7.777777777777777,4
All,40-49,105,wealthy,2.5,4
All,40-49,316,wealthy,6.805555555555555,8
All,40-49,109,wealthy,5.12037037037037,10
All,40-49,66,wealthy,8.111111111111112,4
All,40-49,1,wealthy,3.672619047619048,5
All,40-49,263,wealthy,6.7063492063492065,7
All,40-49,112,wealthy,5.0,6
All,40-49,315,wealthy,2.4629629629629632,4
All,40-49,148,wealthy,0.0,4
All,40-49,115,wealthy,7.666666666666666,5
All,40-49,351,wealthy,6.396825396825397,5
All,40-49,63,wealthy,4.388888888888889,6
All,40-49,284,wealthy,4.857142857142858,7
All,40-49,224,wealthy,7.023809523809525,4
All,40-49,137,wealthy,4.0,7
All,40-49,389,wealthy,6.481481481481483,7
All,40-49,30,wealthy,4.2480158730158735,7
All,40-49,238,wealthy,4.166666666666667,6
All,40-49,370,wealthy,5.222222222222222,5
All,40-49,322,wealthy,6.547619047619048,4
All,40-49,95,wealthy,1.9444444444444446,5
All,40-49,71,wealthy,2.8703703703703707,4
All,40-49,153,wealthy,3.2063492063492065,7
All,40-49,22,wealthy,3.5925925925925934,5
All,40-49,228,wealthy,5.12962962962963,5
All,40-49,338,wealthy,3.574074074074074,5
All,40-49,28,wealthy,1.25,8
All,40-49,131,wealthy,6.574074074074074,10
All,40-49,216,wealthy,3.670634920634921,7
All,40-49,333,wealthy,6.261904761904762,5
All,40-49,246,wealthy,7.986111111111111,6
All,40-49,132,wealthy,5.380952380952381,5
All,40-49,398,wealthy,7.370370370370371,6
All,40-49,368,wealthy,3.0,5
All,40-49,360,wealthy,2.9761904761904763,4
All,40-49,273,wealthy,7.083333333333334,4
All,40-49,37,wealthy,1.9761904761904763,4
All,40-49,130,wealthy,6.333333333333333,5
All,40-49,227,wealthy,3.611111111111111,6
All,40-49,260,wealthy,4.833333333333333,4
All,40-49,36,wealthy,3.1790123456790127,6
All,40-49,254,wealthy,5.041666666666667,4
All,40-49,242,wealthy,2.5,4
All,40-49,81,wealthy,2.8571428571428577,6
All,40-49,126,wealthy,4.833333333333333,4
All,40-49,9,wealthy,4.500000000000001,4
All,40-49,146,wealthy,7.134920634920635,4
All,40-49,140,wealthy,5.833333333333334,4
All,40-49,244,wealthy,6.888888888888888,5
All,40-49,57,wealthy,3.6798941798941804,4
All,40-49,183,wealthy,2.0833333333333335,8
All,40-49,187,wealthy,4.444444444444445,4
All,40-49,97,wealthy,3.819444444444444,8
All,40-49,233,wealthy,4.682539682539683,7
All,40-49,243,wealthy,5.722222222222222,4
All,40-49,18,wealthy,3.8769841269841274,10
All,40-49,74,wealthy,2.5,8
All,40-49,3,wealthy,1.9027777777777777,6
All,40-49,193,wealthy,7.138888888888889,7
All,40-49,134,wealthy,5.166666666666667,5
All,40-49,138,wealthy,4.537037037037037,6
All,40-49,366,wealthy,7.5,5
All,40-49,32,wealthy,5.198412698412699,6
All,40-49,378,wealthy,7.305555555555555,4
All,40-49,12,wealthy,4.0,5
All,40-49,79,wealthy,4.722222222222222,4
All,40-49,117,wealthy,2.5308641975308643,9
All,40-49,379,wealthy,7.333333333333334,5
All,40-49,108,wealthy,1.3888888888888893,5
All,40-49,174,wealthy,4.363095238095238,12
All,40-49,199,wealthy,1.1666666666666667,5
All,40-49,226,wealthy,2.4722222222222223,5
All,40-49,195,wealthy,2.8613756613756616,7
All,40-49,171,wealthy,6.285273368606702,9
All,40-49,367,wealthy,8.055555555555555,7
All,40-49,89,wealthy,5.4523809523809526,5
All,40-49,27,wealthy,1.1111111111111114,6
All,40-49,34,wealthy,5.0,5
All,40-49,292,wealthy,2.0740740740740744,4
All,40-49,387,wealthy,7.333333333333334,5
All,40-49,215,wealthy,6.73015873015873,6
All,40-49,157,wealthy,7.083333333333334,4
All,40-49,2,wealthy,8.476190476190476,4
All,40-49,162,wealthy,5.674603174603175,7
All,40-49,269,wealthy,7.583333333333333,5
All,40-49,257,wealthy,8.015873015873016,4
All,40-49,191,wealthy,5.166666666666667,5
All,40-49,87,wealthy,4.500000000000001,4
All,40-49,396,wealthy,5.73015873015873,7
All,40-49,136,wealthy,3.666666666666667,5
All,40-49,220,wealthy,7.314814814814816,6
All,40-49,133,wealthy,6.222222222222222,5
All,40-49,14,wealthy,2.5,4
All,40-49,182,wealthy,2.740740740740741,5
All,40-49,386,wealthy,5.708333333333333,8
All,40-49,239,wealthy,4.666666666666667,5
All,40-49,264,wealthy,5.777777777777779,6
All,40-49,345,wealthy,5.0,4
All,40-49,247,wealthy,4.988095238095238,10
All,40-49,90,wealthy,4.382716049382717,9
All,40-49,289,wealthy,5.833333333333334,4
All,40-49,113,wealthy,4.444444444444445,6
All,40-49,211,wealthy,5.222222222222222,4
All,40-49,203,depressing,3.3333333333333335,4
All,40-49,305,depressing,6.75,5
All,40-49,45,depressing,5.333333333333334,5
All,40-49,380,depressing,3.6296296296296293,10
All,40-49,277,depressing,5.0,4
All,40-49,262,depressing,4.063492063492064,9
All,40-49,278,depressing,1.851851851851852,9
All,40-49,69,depressing,5.664814814814815,8
All,40-49,83,depressing,6.222222222222222,4
All,40-49,85,depressing,2.7037037037037037,9
All,40-49,328,depressing,1.0833333333333333,5
All,40-49,223,depressing,4.841269841269841,7
All,40-49,120,depressing,4.666666666666667,5
All,40-49,169,depressing,4.412037037037037,9
All,40-49,381,depressing,4.9603174603174605,6
All,40-49,64,depressing,3.2407407407407414,8
All,40-49,150,depressing,3.5714285714285716,7
All,40-49,80,depressing,6.0,5
All,40-49,237,depressing,2.740740740740741,5
All,40-49,176,depressing,8.333333333333334,4
All,40-49,217,depressing,4.113756613756614,5
All,40-49,161,depressing,4.351190476190476,8
All,40-49,73,depressing,5.166666666666667,6
All,40-49,164,depressing,5.301587301587301,7
All,40-49,100,depressing,7.916666666666667,4
All,40-49,16,depressing,7.979166666666666,8
All,40-49,219,depressing,6.458333333333334,4
All,40-49,44,depressing,5.839285714285715,7
All,40-49,72,depressing,8.154761904761905,7
All,40-49,308,depressing,6.203703703703704,6
All,40-49,206,depressing,3.3333333333333335,5
All,40-49,5,depressing,5.25925925925926,9
All,40-49,119,depressing,3.555555555555556,5
All,40-49,331,depressing,1.8888888888888888,7
All,40-49,286,depressing,6.662177328843995,8
All,40-49,302,depressing,6.468253968253968,7
All,40-49,241,depressing,5.238095238095238,4
All,40-49,337,depressing,4.053571428571429,7
All,40-49,10,depressing,5.277777777777779,6
All,40-49,114,depressing,5.624250440917108,9
All,40-49,185,depressing,4.275793650793651,8
All,40-49,4,depressing,5.341269841269842,6
All,40-49,124,depressing,4.351851851851851,4
All,40-49,312,depressing,6.857142857142857,5
All,40-49,252,depressing,4.912698412698413,5
All,40-49,208,depressing,6.193121693121694,5
All,40-49,125,depressing,5.962962962962963,6
All,40-49,159,depressing,5.277777777777778,4
All,40-49,82,depressing,6.91358024691358,4
All,40-49,235,depressing,5.666666666666667,5
All,40-49,212,depressing,5.833333333333334,4
All,40-49,301,depressing,7.2666666666666675,10
All,40-49,111,depressing,6.2976190476190474,7
All,40-49,201,depressing,1.3194444444444446,5
All,40-49,194,depressing,3.3333333333333335,5
All,40-49,93,depressing,5.979166666666667,8
All,40-49,363,depressing,2.037037037037037,4
All,40-49,317,depressing,2.0952380952380953,7
All,40-49,210,depressing,3.7063492063492065,7
