country,gender_age_group,Image,Question,Score,Num_comparisons
All,female x 40-49,263,green,7.407407407407408,4
All,female x 40-49,97,green,7.777777777777777,4
All,female x 40-49,236,green,3.0,5
All,female x 40-49,322,green,0.8333333333333334,4
All,female x 40-49,269,green,4.814814814814815,4
All,female x 40-49,289,green,4.583333333333334,4
All,female x 40-49,30,green,2.0833333333333335,4
All,female x 40-49,275,green,3.3333333333333335,4
All,female x 40-49,115,green,7.777777777777777,4
All,female x 30-39,250,safe,3.3333333333333335,4
All,female x 30-39,322,safe,6.226851851851851,8
All,female x 30-39,303,safe,3.75,4
All,female x 30-39,136,safe,2.4166666666666665,4
All,female x 30-39,377,safe,5.388888888888889,4
All,female x 30-39,178,safe,2.0000000000000004,4
All,female x 30-39,286,safe,3.3333333333333335,4
All,female x 30-39,353,safe,5.166666666666667,4
All,female x 30-39,199,safe,7.222222222222222,4
All,female x 30-39,263,safe,3.0,4
All,female x 30-39,109,safe,4.166666666666667,4
All,female x 30-39,355,safe,4.166666666666667,4
All,female x 30-39,28,safe,1.4583333333333335,5
All,female x 30-39,102,safe,1.8086419753086422,4
All,female x 30-39,97,safe,4.0,5
All,female x 30-39,66,safe,4.0,5
All,female x 30-39,186,safe,4.722222222222222,4
All,female x 30-39,3,safe,3.666666666666667,5
All,female x 30-39,68,safe,2.1296296296296298,4
All,female x 30-39,226,safe,4.095238095238096,5
All,female x 30-39,87,safe,8.583333333333334,4
All,female x 30-39,357,safe,5.87962962962963,6
All,female x 30-39,334,safe,6.666666666666667,6
All,female x 30-39,15,safe,3.1666666666666665,5
All,female x 30-39,367,safe,4.555555555555556,5
All,female x 30-39,306,safe,4.694444444444445,6
All,female x 30-39,309,safe,4.500000000000001,5
All,female x 30-39,188,safe,1.777777777777778,5
All,female x 30-39,163,safe,4.177248677248677,7
All,female x 30-39,100,safe,4.666666666666667,5
All,female x 30-39,239,safe,6.333333333333333,6
All,female x 30-39,83,safe,0.8333333333333334,4
All,female x 30-39,158,safe,4.584656084656085,5
All,female x 30-39,282,safe,4.666666666666667,5
All,female x 30-39,77,safe,4.472222222222223,5
All,female x 30-39,215,safe,5.222222222222222,5
All,female x 30-39,130,safe,4.0,5
All,female x 30-39,169,safe,4.4444444444444455,6
All,female x 30-39,361,safe,4.333333333333333,5
All,female x 30-39,217,safe,5.277777777777778,4
All,female x 30-39,257,safe,4.0,5
All,female x 30-39,96,safe,4.166666666666667,10
All,female x 30-39,59,safe,4.23015873015873,7
All,female x 30-39,172,safe,3.3333333333333335,4
All,female x 30-39,278,safe,5.666666666666667,5
All,female x 30-39,113,safe,3.111111111111111,5
All,female x 30-39,32,safe,6.111111111111112,6
All,female x 30-39,134,safe,2.2222222222222228,6
All,female x 30-39,348,safe,5.0,4
All,female x 30-39,155,safe,3.5000000000000004,8
All,female x 30-39,305,safe,5.833333333333334,4
All,female x 30-39,46,safe,5.416666666666667,4
All,female x 30-39,38,safe,5.314814814814816,5
All,female x 30-39,261,safe,5.833333333333334,4
All,female x 30-39,212,safe,8.333333333333334,4
All,female x 30-39,273,safe,4.583333333333334,6
All,female x 30-39,335,safe,8.481481481481481,4
All,female x 30-39,30,safe,4.0,6
All,female x 30-39,330,safe,3.3333333333333335,5
All,female x 30-39,10,safe,5.086419753086421,5
All,female x 30-39,37,safe,2.0833333333333335,4
All,female x 30-39,71,safe,4.166666666666667,6
All,female x 30-39,375,safe,4.333333333333334,5
All,female x 30-39,218,safe,2.981481481481482,5
All,female x 30-39,369,safe,5.333333333333334,5
All,female x 30-39,246,safe,5.0,6
All,female x 30-39,60,safe,3.3333333333333335,4
All,female x 30-39,90,safe,2.166666666666667,5
All,female x 30-39,162,safe,4.444444444444445,6
All,female x 30-39,118,safe,5.166666666666666,4
All,female x 30-39,74,safe,3.9444444444444446,4
All,female x 30-39,399,safe,8.148148148148149,4
All,female x 30-39,326,safe,7.222222222222222,6
All,female x 30-39,310,safe,6.666666666666667,6
All,female x 30-39,296,safe,6.416666666666666,10
All,female x 30-39,80,safe,2.301587301587302,7
All,female x 30-39,238,safe,2.5,4
All,female x 30-39,219,safe,5.25,4
All,female x 30-39,143,safe,6.500000000000001,5
All,female x 30-39,36,safe,3.8888888888888893,4
All,female x 30-39,279,safe,2.0833333333333335,4
All,female x 30-39,82,safe,4.166666666666667,4
All,female x 30-39,116,safe,3.111111111111111,5
All,female x 30-39,106,safe,1.6666666666666667,4
All,female x 30-39,129,safe,2.6388888888888893,4
All,female x 30-39,81,safe,1.9166666666666665,4
All,female x 30-39,247,safe,6.5357142857142865,5
All,female x 30-39,269,safe,2.666666666666667,5
All,female x 30-39,76,safe,3.75,4
All,female x 30-39,271,safe,3.8888888888888893,4
All,female x 30-39,51,safe,4.777777777777778,6
All,female x 30-39,319,safe,2.5,8
All,female x 30-39,240,safe,4.166666666666667,4
All,female x 30-39,287,safe,3.650793650793651,7
All,female x 30-39,311,safe,4.722222222222222,4
All,female x 30-39,152,safe,2.743055555555556,6
All,female x 30-39,396,safe,4.333333333333333,7
All,female x 30-39,14,safe,4.444444444444445,4
All,female x 30-39,203,safe,4.555555555555556,5
All,female x 30-39,13,safe,3.8888888888888893,4
All,female x 30-39,120,safe,3.1481481481481484,6
All,female x 30-39,175,safe,5.810185185185185,9
All,female x 30-39,165,safe,4.583333333333334,8
All,female x 30-39,122,safe,4.296296296296297,5
All,female x 30-39,20,safe,0.8333333333333334,4
All,female x 30-39,151,safe,3.75,4
All,female x 30-39,383,safe,6.888888888888888,6
All,female x 30-39,159,safe,5.0,4
All,female x 30-39,336,safe,8.333333333333334,4
All,female x 30-39,171,safe,6.296296296296297,6
All,female x 30-39,322,lively,6.666666666666667,6
All,female x 30-39,196,lively,7.333333333333334,4
All,female x 30-39,136,lively,3.611111111111111,6
All,female x 30-39,184,lively,4.444444444444445,6
All,female x 30-39,377,lively,4.166666666666667,6
All,female x 30-39,199,lively,3.75,4
All,female x 30-39,288,lively,6.083333333333333,5
All,female x 30-39,266,lively,6.972222222222223,6
All,female x 30-39,263,lively,4.325396825396826,6
All,female x 30-39,109,lively,2.666666666666667,5
All,female x 30-39,355,lively,5.277777777777779,6
All,female x 30-39,28,lively,2.592592592592593,4
All,female x 30-39,101,lively,2.2222222222222223,6
All,female x 30-39,102,lively,3.575757575757576,5
All,female x 30-39,97,lively,6.444444444444445,5
All,female x 30-39,53,lively,5.833333333333334,4
All,female x 30-39,183,lively,2.5,5
All,female x 30-39,73,lively,6.166666666666667,5
All,female x 30-39,204,lively,1.6666666666666667,4
All,female x 30-39,68,lively,5.277777777777778,4
All,female x 30-39,228,lively,3.8624338624338623,7
All,female x 30-39,371,lively,5.0,6
All,female x 30-39,15,lively,6.527777777777778,4
All,female x 30-39,24,lively,6.166666666666667,5
All,female x 30-39,367,lively,8.61111111111111,4
All,female x 30-39,50,lively,3.2010582010582014,7
All,female x 30-39,291,lively,7.5,4
All,female x 30-39,309,lively,4.777777777777778,4
All,female x 30-39,253,lively,5.833333333333334,4
All,female x 30-39,193,lively,6.111111111111112,4
All,female x 30-39,400,lively,6.25,4
All,female x 30-39,216,lively,2.314814814814815,4
All,female x 30-39,188,lively,3.611111111111111,6
All,female x 30-39,163,lively,5.555555555555556,6
All,female x 30-39,382,lively,7.083333333333334,4
All,female x 30-39,358,lively,5.277777777777778,4
All,female x 30-39,158,lively,1.2962962962962965,4
All,female x 30-39,282,lively,5.666666666666668,6
All,female x 30-39,308,lively,4.166666666666667,4
All,female x 30-39,206,lively,3.3333333333333335,4
All,female x 30-39,170,lively,5.0,4
All,female x 30-39,77,lively,4.722222222222222,4
All,female x 30-39,123,lively,1.6666666666666667,4
All,female x 30-39,270,lively,4.722222222222222,6
All,female x 30-39,119,lively,5.666666666666667,5
All,female x 30-39,32,lively,2.0833333333333335,4
All,female x 30-39,356,lively,7.936507936507937,4
All,female x 30-39,348,lively,2.0,5
All,female x 30-39,161,lively,4.166666666666667,4
All,female x 30-39,155,lively,5.833333333333334,6
All,female x 30-39,92,lively,4.592592592592593,5
All,female x 30-39,305,lively,4.166666666666667,4
All,female x 30-39,297,lively,7.083333333333334,4
All,female x 30-39,180,lively,5.0,5
All,female x 30-39,221,lively,5.0,4
All,female x 30-39,30,lively,2.84992784992785,7
All,female x 30-39,330,lively,4.416666666666667,4
All,female x 30-39,149,lively,4.166666666666667,4
All,female x 30-39,103,lively,6.333333333333333,5
All,female x 30-39,218,lively,2.444444444444444,6
All,female x 30-39,369,lively,5.0,4
All,female x 30-39,246,lively,3.055555555555556,5
All,female x 30-39,292,lively,5.0,6
All,female x 30-39,33,lively,8.333333333333334,4
All,female x 30-39,16,lively,3.3333333333333335,5
All,female x 30-39,25,lively,3.9444444444444446,7
All,female x 30-39,268,lively,6.388888888888888,4
All,female x 30-39,112,lively,2.916666666666667,4
All,female x 30-39,236,lively,5.833333333333334,4
All,female x 30-39,94,lively,5.740740740740741,6
All,female x 30-39,399,lively,5.222222222222222,5
All,female x 30-39,208,lively,4.833333333333333,5
All,female x 30-39,326,lively,8.333333333333334,4
All,female x 30-39,310,lively,2.5,4
All,female x 30-39,296,lively,3.3333333333333335,4
All,female x 30-39,219,lively,5.125000000000001,5
All,female x 30-39,213,lively,2.678571428571429,5
All,female x 30-39,104,lively,5.416666666666667,4
All,female x 30-39,279,lively,4.642857142857143,7
All,female x 30-39,56,lively,6.037037037037037,6
All,female x 30-39,372,lively,5.833333333333334,4
All,female x 30-39,81,lively,5.037037037037037,5
All,female x 30-39,52,lively,7.083333333333334,4
All,female x 30-39,364,lively,4.166666666666667,4
All,female x 30-39,54,lively,2.3333333333333335,5
All,female x 30-39,229,lively,3.5606060606060606,4
All,female x 30-39,34,lively,0.8333333333333334,4
All,female x 30-39,290,lively,6.333333333333333,5
All,female x 30-39,359,lively,4.722222222222222,4
All,female x 30-39,240,lively,3.555555555555556,5
All,female x 30-39,264,lively,2.5,4
All,female x 30-39,189,lively,5.833333333333334,4
All,female x 30-39,381,lively,7.777777777777777,4
All,female x 30-39,287,lively,4.377104377104377,11
All,female x 30-39,128,lively,2.2222222222222228,6
All,female x 30-39,185,lively,4.285714285714286,4
All,female x 30-39,95,lively,6.190476190476191,7
All,female x 30-39,299,lively,6.904761904761906,5
All,female x 30-39,231,lively,5.074074074074074,5
All,female x 30-39,203,lively,6.571428571428572,5
All,female x 30-39,214,lively,7.962962962962963,4
All,female x 30-39,260,lively,4.166666666666667,5
All,female x 30-39,191,lively,5.0,4
All,female x 30-39,392,lively,6.296296296296297,6
All,female x 30-39,376,lively,5.833333333333334,4
All,female x 30-39,202,lively,5.888888888888889,5
All,female x 30-39,79,lively,4.8106060606060606,4
All,female x 30-39,35,lively,2.5,4
All,female x 30-39,280,lively,4.166666666666667,4
All,female x 30-39,58,boring,4.166666666666667,4
All,female x 30-39,368,boring,1.9444444444444446,4
All,female x 30-39,86,boring,4.375,4
All,female x 30-39,321,boring,1.6666666666666667,4
All,female x 30-39,111,boring,4.861111111111112,4
All,female x 30-39,41,boring,7.333333333333334,5
All,female x 30-39,322,boring,2.6203703703703707,7
All,female x 30-39,196,boring,4.666666666666667,5
All,female x 30-39,303,boring,3.3333333333333335,4
All,female x 30-39,184,boring,6.2592592592592595,5
All,female x 30-39,114,boring,8.373015873015873,5
All,female x 30-39,139,boring,3.3333333333333335,4
All,female x 30-39,286,boring,3.3333333333333335,4
All,female x 30-39,288,boring,5.666666666666667,5
All,female x 30-39,234,boring,4.166666666666667,4
All,female x 30-39,379,boring,3.916666666666667,5
All,female x 30-39,55,boring,3.611111111111111,4
All,female x 30-39,263,boring,4.500000000000001,5
All,female x 30-39,384,boring,4.027777777777778,9
All,female x 30-39,102,boring,7.333333333333334,5
All,female x 30-39,97,boring,4.25,4
All,female x 30-39,386,boring,5.0,4
All,female x 30-39,66,boring,4.166666666666667,4
All,female x 30-39,315,boring,4.027777777777779,4
All,female x 30-39,68,boring,5.297619047619048,7
All,female x 30-39,340,boring,4.166666666666667,4
All,female x 30-39,235,boring,3.3333333333333335,4
All,female x 30-39,228,boring,3.666666666666667,6
All,female x 30-39,357,boring,5.555555555555555,4
All,female x 30-39,367,boring,1.6666666666666667,4
All,female x 30-39,50,boring,6.851851851851851,4
All,female x 30-39,309,boring,5.722222222222223,5
All,female x 30-39,253,boring,2.962962962962963,4
All,female x 30-39,65,boring,4.722222222222222,6
All,female x 30-39,177,boring,4.861111111111112,6
All,female x 30-39,216,boring,5.185185185185185,6
All,female x 30-39,325,boring,5.0,4
All,female x 30-39,179,boring,4.666666666666667,5
All,female x 30-39,329,boring,5.833333333333334,4
All,female x 30-39,382,boring,3.75,4
All,female x 30-39,83,boring,8.055555555555555,5
All,female x 30-39,358,boring,1.7777777777777781,5
All,female x 30-39,158,boring,5.833333333333334,4
All,female x 30-39,206,boring,5.0,5
All,female x 30-39,341,boring,1.2222222222222223,4
All,female x 30-39,140,boring,6.333333333333333,5
All,female x 30-39,170,boring,4.592592592592593,5
All,female x 30-39,77,boring,4.638888888888889,8
All,female x 30-39,130,boring,7.166666666666667,4
All,female x 30-39,301,boring,6.388888888888889,4
All,female x 30-39,7,boring,3.3333333333333335,4
All,female x 30-39,119,boring,2.666666666666667,5
All,female x 30-39,131,boring,1.9444444444444442,6
All,female x 30-39,195,boring,5.8730158730158735,5
All,female x 30-39,223,boring,4.583333333333334,6
All,female x 30-39,113,boring,6.25,4
All,female x 30-39,356,boring,1.9444444444444446,4
All,female x 30-39,134,boring,8.148148148148149,4
All,female x 30-39,304,boring,3.7777777777777777,4
All,female x 30-39,366,boring,2.277777777777778,4
All,female x 30-39,194,boring,3.8095238095238093,7
All,female x 30-39,261,boring,0.6666666666666665,5
All,female x 30-39,150,boring,5.833333333333334,4
All,female x 30-39,212,boring,6.888888888888888,5
All,female x 30-39,332,boring,3.3333333333333335,4
All,female x 30-39,273,boring,4.722222222222222,6
All,female x 30-39,30,boring,3.541666666666667,8
All,female x 30-39,350,boring,4.500000000000001,6
All,female x 30-39,277,boring,6.666666666666667,5
All,female x 30-39,19,boring,2.5,4
All,female x 30-39,375,boring,3.8888888888888893,4
All,female x 30-39,369,boring,1.8055555555555558,6
All,female x 30-39,385,boring,1.851851851851852,4
All,female x 30-39,292,boring,2.833333333333334,5
All,female x 30-39,298,boring,6.296296296296297,6
All,female x 30-39,33,boring,2.5,4
All,female x 30-39,168,boring,4.611111111111112,5
All,female x 30-39,162,boring,5.198412698412698,7
All,female x 30-39,29,boring,5.0,4
All,female x 30-39,112,boring,2.166666666666667,4
All,female x 30-39,251,boring,4.166666666666667,4
All,female x 30-39,115,boring,4.920634920634921,7
All,female x 30-39,236,boring,6.333333333333333,5
All,female x 30-39,310,boring,4.166666666666667,4
All,female x 30-39,296,boring,7.083333333333334,4
All,female x 30-39,238,boring,6.666666666666667,4
All,female x 30-39,40,boring,5.111111111111111,5
All,female x 30-39,81,boring,3.3333333333333335,5
All,female x 30-39,209,boring,7.3952380952380965,6
All,female x 30-39,62,boring,7.222222222222222,4
All,female x 30-39,289,boring,3.75,8
All,female x 30-39,229,boring,7.083333333333334,4
All,female x 30-39,72,boring,4.666666666666667,6
All,female x 30-39,84,boring,2.5,4
All,female x 30-39,245,boring,1.4814814814814818,4
All,female x 30-39,381,boring,5.833333333333334,4
All,female x 30-39,27,boring,4.7976190476190474,4
All,female x 30-39,128,boring,3.3333333333333335,5
All,female x 30-39,373,boring,4.0,5
All,female x 30-39,249,boring,4.158730158730159,5
All,female x 30-39,396,boring,4.500000000000001,5
All,female x 30-39,254,boring,4.0,4
All,female x 30-39,203,boring,5.793650793650794,7
All,female x 30-39,374,boring,2.5,4
All,female x 30-39,13,boring,7.388888888888889,5
All,female x 30-39,205,boring,6.560846560846561,4
All,female x 30-39,363,boring,3.0555555555555554,6
All,female x 30-39,175,boring,5.555555555555555,4
All,female x 30-39,392,boring,1.25,4
All,female x 30-39,252,boring,7.5396825396825395,4
All,female x 30-39,20,boring,8.333333333333334,5
All,female x 30-39,383,boring,5.333333333333334,5
All,female x 30-39,323,boring,1.3333333333333335,5
All,female x 30-39,397,boring,3.3333333333333335,5
All,female x 30-39,316,boring,5.092592592592593,6
All,female x 30-39,368,wealthy,6.666666666666667,6
All,female x 30-39,250,wealthy,5.222222222222222,6
All,female x 30-39,114,wealthy,3.3333333333333335,5
All,female x 30-39,110,wealthy,2.5925925925925926,5
All,female x 30-39,377,wealthy,5.476190476190476,4
All,female x 30-39,241,wealthy,4.722222222222222,4
All,female x 30-39,63,wealthy,5.555555555555555,4
All,female x 30-39,353,wealthy,5.476190476190476,4
All,female x 30-39,351,wealthy,8.333333333333334,4
All,female x 30-39,338,wealthy,6.851851851851851,4
All,female x 30-39,109,wealthy,4.4444444444444455,4
All,female x 30-39,101,wealthy,3.4259259259259256,4
All,female x 30-39,244,wealthy,1.6666666666666667,4
All,female x 30-39,73,wealthy,3.3333333333333335,4
All,female x 30-39,68,wealthy,5.388888888888889,5
All,female x 30-39,42,wealthy,4.0,5
All,female x 30-39,340,wealthy,7.083333333333334,5
All,female x 30-39,367,wealthy,7.083333333333334,4
All,female x 30-39,50,wealthy,3.444444444444444,5
