country,gender_age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,male x Above 50 x upper,353,walk,7.986111111111111,4
All,male x Above 50 x upper,350,walk,8.333333333333334,4
All,male x Above 50 x upper,245,walk,5.833333333333334,4
All,male x Above 50 x upper,36,walk,3.1666666666666665,5
All,male x Above 50 x upper,121,walk,1.9444444444444446,4
All,male x Above 50 x upper,83,walk,2.2222222222222228,4
All,male x Above 50 x upper,284,walk,2.777777777777778,4
All,male x Above 50 x upper,259,walk,4.4444444444444455,4
All,male x Above 50 x upper,70,walk,1.6666666666666667,4
All,male x Above 50 x upper,322,walk,5.277777777777778,4
All,male x Above 50 x upper,125,walk,4.166666666666667,4
All,male x Above 50 x upper,62,walk,2.0833333333333335,4
All,male x Above 50 x upper,181,walk,3.3333333333333335,4
All,male x Above 50 x upper,300,walk,4.4444444444444455,4
All,male x Above 50 x upper,89,walk,2.5,4
All,male x Above 50 x upper,176,walk,3.3333333333333335,4
All,male x Above 50 x upper,39,walk,3.6111111111111116,4
All,male x Above 50 x upper,390,walk,8.148148148148149,4
All,male x Above 50 x upper,330,walk,6.388888888888888,4
All,male x Above 50 x upper,301,walk,3.5833333333333335,5
All,male x Above 50 x upper,110,walk,1.6111111111111114,4
All,male x Above 50 x upper,271,walk,3.6111111111111116,6
All,male x Above 50 x upper,395,walk,6.5,5
All,male x Above 50 x upper,20,walk,2.0833333333333335,4
All,male x Above 50 x upper,267,walk,2.592592592592593,4
All,male x Above 50 x upper,23,walk,5.0,4
All,male x Above 50 x upper,360,walk,7.333333333333334,5
All,male x Above 50 x upper,308,walk,2.5,4
All,male x Above 50 x upper,98,walk,3.703703703703704,6
All,male x Above 50 x upper,365,walk,6.888888888888888,4
All,male x Above 50 x upper,60,green,2.2222222222222228,6
All,male x Above 50 x upper,134,green,5.0,4
All,male x Above 50 x upper,90,green,3.3333333333333335,5
All,male x Above 50 x upper,207,green,4.166666666666667,4
All,male x Above 50 x upper,363,green,4.166666666666667,4
All,male x Above 50 x upper,131,green,6.166666666666667,5
All,male x Above 50 x upper,226,green,4.166666666666667,4
All,male x Above 50 x upper,179,green,5.238095238095238,7
All,male x Above 50 x upper,151,green,6.666666666666667,4
All,male x Above 50 x upper,99,green,4.166666666666667,4
All,male x Above 50 x upper,112,green,8.055555555555555,4
All,male x Above 50 x upper,364,green,6.37037037037037,5
All,male x Above 50 x upper,36,green,4.166666666666667,4
All,male x Above 50 x upper,132,green,4.166666666666667,4
All,male x Above 50 x upper,101,green,5.833333333333334,4
All,male x Above 50 x upper,192,green,2.0833333333333335,4
All,male x Above 50 x upper,79,green,5.0,4
All,male x Above 50 x upper,368,green,2.5,4
All,male x Above 50 x upper,163,green,7.037037037037037,6
All,male x Above 50 x upper,70,green,2.0833333333333335,4
All,male x Above 50 x upper,2,green,2.0,5
All,male x Above 50 x upper,359,green,1.6666666666666667,4
All,male x Above 50 x upper,316,green,6.666666666666667,4
All,male x Above 50 x upper,86,green,8.333333333333334,4
All,male x Above 50 x upper,49,green,7.083333333333334,4
All,male x Above 50 x upper,186,green,8.88888888888889,4
All,male x Above 50 x upper,24,green,2.777777777777778,4
All,male x Above 50 x upper,338,green,3.3333333333333335,4
All,male x Above 50 x upper,152,green,8.333333333333334,4
All,male x Above 50 x upper,141,green,7.361111111111112,6
All,male x Above 50 x upper,39,green,3.3333333333333335,4
All,male x Above 50 x upper,210,green,5.833333333333334,4
All,male x Above 50 x upper,296,green,3.75,4
All,male x Above 50 x upper,374,green,1.3888888888888893,4
All,male x Above 50 x upper,384,green,7.142857142857143,4
All,male x Above 50 x upper,185,green,7.083333333333334,4
All,male x Above 50 x upper,246,green,2.5,4
All,male x Above 50 x upper,76,green,2.2222222222222228,4
All,male x Above 50 x upper,297,green,1.8888888888888888,5
All,male x Above 50 x upper,145,green,7.083333333333334,4
All,male x Above 50 x upper,275,green,7.083333333333334,4
All,male x Above 50 x upper,57,green,4.861111111111111,4
All,male x Above 50 x middle,4,safe,6.25,4
All,male x Above 50 x middle,64,safe,4.166666666666667,4
All,male x Above 50 x middle,83,safe,6.833333333333333,4
All,male x Above 50 x middle,225,safe,4.861111111111111,4
All,male x Above 50 x middle,171,safe,5.416666666666667,4
All,male x Above 50 x middle,356,safe,6.666666666666667,4
All,male x Above 50 x middle,100,safe,7.777777777777777,4
All,male x Above 50 x middle,343,safe,3.0,5
All,male x Above 50 x middle,142,safe,6.388888888888888,4
All,male x Above 50 x middle,76,safe,5.714285714285714,7
All,male x Above 50 x middle,298,safe,2.7777777777777777,4
All,male x Above 50 x middle,382,safe,4.722222222222222,6
All,male x Above 50 x middle,45,safe,5.833333333333334,4
All,male x Above 50 x middle,90,safe,4.166666666666667,4
All,male x Above 50 x middle,363,safe,7.037037037037037,4
All,male x Above 50 x middle,267,safe,5.333333333333334,5
All,male x Above 50 x middle,359,safe,5.277777777777778,6
All,male x Above 50 x middle,317,safe,1.8333333333333335,5
All,male x Above 50 x middle,11,safe,7.166666666666667,5
All,male x Above 50 x middle,369,safe,7.037037037037037,4
All,male x Above 50 x middle,388,safe,5.0,4
All,male x Above 50 x middle,353,safe,0.5555555555555555,6
All,male x Above 50 x middle,223,safe,6.148148148148149,5
All,male x Above 50 x middle,88,safe,5.238095238095238,4
All,male x Above 50 x middle,390,safe,4.722222222222222,6
All,male x Above 50 x middle,179,safe,3.8888888888888893,6
All,male x Above 50 x middle,39,safe,5.333333333333334,5
All,male x Above 50 x middle,157,safe,4.675925925925926,6
All,male x Above 50 x middle,287,safe,2.5833333333333335,4
All,male x Above 50 x middle,313,safe,2.916666666666667,4
All,male x Above 50 x middle,165,safe,6.666666666666667,4
All,male x Above 50 x middle,325,safe,4.888888888888889,5
All,male x Above 50 x middle,41,safe,6.25,4
All,male x Above 50 x middle,375,safe,7.777777777777777,4
All,male x Above 50 x middle,324,safe,6.444444444444445,5
All,male x Above 50 x middle,161,safe,5.555555555555555,4
All,male x Above 50 x middle,35,safe,2.916666666666667,4
All,male x Above 50 x middle,350,safe,7.537037037037037,5
All,male x Above 50 x middle,276,safe,1.6666666666666667,4
All,male x Above 50 x middle,121,safe,3.3333333333333335,4
All,male x Above 50 x middle,108,safe,6.0,5
All,male x Above 50 x middle,160,safe,2.2222222222222228,4
All,male x Above 50 x middle,334,safe,4.166666666666667,4
All,male x Above 50 x middle,364,safe,5.833333333333334,4
All,male x Above 50 x middle,327,safe,4.861111111111112,4
All,male x Above 50 x middle,392,safe,5.0,6
All,male x Above 50 x middle,291,safe,7.916666666666667,4
All,male x Above 50 x middle,10,safe,2.111111111111111,5
All,male x Above 50 x middle,205,safe,3.75,4
All,male x Above 50 x middle,138,safe,2.8148148148148153,5
All,male x Above 50 x middle,149,safe,2.777777777777778,6
All,male x Above 50 x middle,166,safe,8.333333333333334,4
All,male x Above 50 x middle,69,safe,4.416666666666667,4
All,male x Above 50 x middle,316,safe,3.3333333333333335,6
All,male x Above 50 x middle,395,safe,3.3333333333333335,4
All,male x Above 50 x middle,215,safe,4.444444444444445,4
All,male x Above 50 x middle,202,lively,6.833333333333333,4
All,male x Above 50 x middle,265,lively,3.925925925925926,5
All,male x Above 50 x middle,378,lively,6.083333333333333,5
All,male x Above 50 x middle,356,lively,8.5,4
All,male x Above 50 x middle,376,lively,5.0,4
All,male x Above 50 x middle,105,lively,5.925925925925926,4
All,male x Above 50 x middle,46,lively,2.5,4
All,male x Above 50 x middle,151,lively,5.0,4
All,male x Above 50 x middle,76,lively,5.833333333333334,4
All,male x Above 50 x middle,312,lively,3.3333333333333335,4
All,male x Above 50 x middle,14,lively,2.3412698412698414,4
All,male x Above 50 x middle,382,lively,8.111111111111112,4
All,male x Above 50 x middle,387,lively,6.203703703703704,4
All,male x Above 50 x middle,129,lively,3.3333333333333335,5
All,male x Above 50 x middle,363,lively,6.666666666666667,4
All,male x Above 50 x middle,21,lively,4.166666666666667,4
All,male x Above 50 x middle,267,lively,2.5,4
All,male x Above 50 x middle,359,lively,7.037037037037037,4
All,male x Above 50 x middle,8,lively,2.777777777777778,4
All,male x Above 50 x middle,11,lively,3.055555555555556,5
All,male x Above 50 x middle,56,lively,5.083333333333333,5
All,male x Above 50 x middle,388,lively,7.222222222222222,4
All,male x Above 50 x middle,180,lively,6.25,4
All,male x Above 50 x middle,231,lively,8.571428571428571,5
All,male x Above 50 x middle,178,lively,2.0833333333333335,4
All,male x Above 50 x middle,17,lively,2.666666666666667,5
All,male x Above 50 x middle,102,lively,2.916666666666667,4
All,male x Above 50 x middle,390,lively,7.916666666666667,4
All,male x Above 50 x middle,222,lively,7.420634920634921,7
All,male x Above 50 x middle,349,lively,6.9444444444444455,5
All,male x Above 50 x middle,28,lively,5.333333333333334,5
All,male x Above 50 x middle,279,lively,2.5,4
All,male x Above 50 x middle,198,lively,2.666666666666667,4
All,male x Above 50 x middle,313,lively,5.833333333333334,4
All,male x Above 50 x middle,325,lively,5.0,6
All,male x Above 50 x middle,296,lively,5.25,5
All,male x Above 50 x middle,5,lively,3.5833333333333335,4
All,male x Above 50 x middle,322,lively,6.25,4
All,male x Above 50 x middle,89,lively,5.833333333333334,4
All,male x Above 50 x middle,108,lively,3.2500000000000004,5
All,male x Above 50 x middle,7,lively,5.0,4
All,male x Above 50 x middle,360,lively,7.5,4
All,male x Above 50 x middle,138,lively,2.5,4
All,male x Above 50 x middle,132,lively,3.75,4
All,male x Above 50 x middle,12,lively,6.055555555555555,5
All,male x Above 50 x middle,107,lively,3.666666666666667,4
All,male x Above 50 x middle,295,lively,5.0,4
All,male x Above 50 x middle,16,lively,0.0,5
All,male x Above 50 x middle,73,lively,2.5,4
All,male x Above 50 x middle,398,lively,2.2222222222222228,5
All,male x Above 50 x middle,253,boring,4.666666666666667,5
All,male x Above 50 x middle,117,boring,5.833333333333334,4
All,male x Above 50 x middle,259,boring,3.3333333333333335,4
All,male x Above 50 x middle,94,boring,8.333333333333334,4
All,male x Above 50 x middle,68,boring,6.666666666666667,4
All,male x Above 50 x middle,237,boring,5.833333333333334,4
All,male x Above 50 x middle,151,boring,2.5,4
All,male x Above 50 x middle,86,boring,2.5,4
All,male x Above 50 x middle,127,boring,2.5,4
All,male x Above 50 x middle,76,boring,4.666666666666667,5
All,male x Above 50 x middle,214,boring,1.851851851851852,4
All,male x Above 50 x middle,140,boring,6.277777777777779,5
All,male x Above 50 x middle,112,boring,4.4444444444444455,4
All,male x Above 50 x middle,278,boring,6.5,5
All,male x Above 50 x middle,326,boring,5.666666666666667,5
All,male x Above 50 x middle,380,boring,5.0,4
All,male x Above 50 x middle,56,boring,4.555555555555556,5
All,male x Above 50 x middle,388,boring,3.4259259259259265,4
All,male x Above 50 x middle,28,boring,5.833333333333334,4
All,male x Above 50 x middle,331,boring,2.7500000000000004,5
All,male x Above 50 x middle,128,boring,7.407407407407408,4
All,male x Above 50 x middle,325,boring,4.333333333333334,4
All,male x Above 50 x middle,247,boring,5.833333333333334,4
All,male x Above 50 x middle,174,boring,5.0,4
All,male x Above 50 x middle,71,boring,3.75,5
All,male x Above 50 x middle,252,boring,8.333333333333334,4
All,male x Above 50 x middle,49,boring,2.0925925925925926,5
All,male x Above 50 x middle,352,boring,5.416666666666667,4
All,male x Above 50 x middle,277,boring,7.444444444444445,5
All,male x Above 50 x middle,291,boring,4.722222222222222,6
All,male x Above 50 x middle,236,boring,5.833333333333334,4
All,male x Above 50 x middle,12,boring,7.638888888888888,4
All,male x Above 50 x middle,254,boring,3.8888888888888893,4
All,male x Above 50 x middle,120,boring,5.0,4
All,male x Above 50 x middle,124,boring,6.666666666666667,4
All,male x Above 50 x middle,318,boring,3.0,5
All,male x Above 50 x middle,33,boring,1.9444444444444446,4
All,male x Above 50 x middle,141,boring,7.592592592592593,4
All,male x Above 50 x middle,319,boring,1.6666666666666667,4
All,male x Above 50 x middle,259,wealthy,5.62962962962963,5
All,male x Above 50 x middle,260,wealthy,2.6388888888888893,5
All,male x Above 50 x middle,68,wealthy,8.333333333333334,4
All,male x Above 50 x middle,136,wealthy,0.8333333333333334,4
All,male x Above 50 x middle,356,wealthy,5.833333333333334,4
All,male x Above 50 x middle,376,wealthy,6.486111111111112,5
All,male x Above 50 x middle,159,wealthy,2.5,4
All,male x Above 50 x middle,217,wealthy,5.5,5
All,male x Above 50 x middle,372,wealthy,7.5,4
All,male x Above 50 x middle,97,wealthy,4.666666666666667,5
All,male x Above 50 x middle,19,wealthy,4.166666666666667,4
All,male x Above 50 x middle,268,wealthy,3.3333333333333335,4
All,male x Above 50 x middle,382,wealthy,3.666666666666667,5
All,male x Above 50 x middle,192,wealthy,3.3333333333333335,4
All,male x Above 50 x middle,11,wealthy,3.5000000000000004,5
All,male x Above 50 x middle,130,wealthy,7.5,5
All,male x Above 50 x middle,42,wealthy,2.5,4
All,male x Above 50 x middle,178,wealthy,0.8333333333333334,4
All,male x Above 50 x middle,222,wealthy,6.388888888888888,4
All,male x Above 50 x middle,349,wealthy,5.0,4
All,male x Above 50 x middle,234,wealthy,3.3333333333333335,4
All,male x Above 50 x middle,157,wealthy,5.555555555555555,4
All,male x Above 50 x middle,248,wealthy,7.037037037037037,4
All,male x Above 50 x middle,41,wealthy,2.0,5
All,male x Above 50 x middle,261,wealthy,3.111111111111111,4
All,male x Above 50 x middle,270,wealthy,7.777777777777777,4
All,male x Above 50 x middle,246,wealthy,3.3333333333333335,5
All,male x Above 50 x middle,71,wealthy,2.2222222222222228,4
All,male x Above 50 x middle,35,wealthy,6.166666666666667,4
All,male x Above 50 x middle,9,wealthy,7.083333333333334,4
All,male x Above 50 x middle,241,wealthy,3.75,4
All,male x Above 50 x middle,148,wealthy,7.777777777777777,4
All,male x Above 50 x middle,150,wealthy,4.0,5
All,male x Above 50 x middle,121,wealthy,2.0833333333333335,4
All,male x Above 50 x middle,110,wealthy,1.8055555555555558,4
All,male x Above 50 x middle,364,wealthy,5.0,5
All,male x Above 50 x middle,70,wealthy,3.3333333333333335,4
All,male x Above 50 x middle,277,wealthy,3.5833333333333335,5
All,male x Above 50 x middle,320,wealthy,6.5,4
All,male x Above 50 x middle,138,wealthy,4.4444444444444455,4
All,male x Above 50 x middle,16,wealthy,2.666666666666667,5
All,male x Above 50 x middle,316,wealthy,0.8333333333333334,4
All,male x Above 50 x middle,306,wealthy,4.285714285714286,7
All,male x Above 50 x middle,304,wealthy,7.638888888888888,4
All,male x Above 50 x middle,253,depressing,5.500000000000001,5
All,male x Above 50 x middle,117,depressing,7.5,4
All,male x Above 50 x middle,259,depressing,4.861111111111112,6
All,male x Above 50 x middle,245,depressing,2.666666666666667,4
All,male x Above 50 x middle,260,depressing,2.666666666666667,4
All,male x Above 50 x middle,1,depressing,7.916666666666667,4
All,male x Above 50 x middle,265,depressing,4.333333333333333,5
All,male x Above 50 x middle,263,depressing,5.0,4
All,male x Above 50 x middle,378,depressing,5.833333333333334,4
All,male x Above 50 x middle,225,depressing,5.833333333333334,4
All,male x Above 50 x middle,171,depressing,5.833333333333334,4
All,male x Above 50 x middle,239,depressing,5.0,4
All,male x Above 50 x middle,199,depressing,6.0,5
All,male x Above 50 x middle,76,depressing,5.0,4
All,male x Above 50 x middle,293,depressing,2.666666666666667,5
All,male x Above 50 x middle,214,depressing,5.416666666666667,4
All,male x Above 50 x middle,298,depressing,5.703703703703703,5
All,male x Above 50 x middle,122,depressing,6.203703703703704,4
All,male x Above 50 x middle,387,depressing,2.2222222222222228,7
All,male x Above 50 x middle,112,depressing,4.166666666666667,4
All,male x Above 50 x middle,29,depressing,5.333333333333333,5
All,male x Above 50 x middle,267,depressing,0.8333333333333334,4
All,male x Above 50 x middle,380,depressing,5.0,4
All,male x Above 50 x middle,317,depressing,0.8333333333333334,4
All,male x Above 50 x middle,330,depressing,6.0,5
All,male x Above 50 x middle,311,depressing,5.833333333333334,4
All,male x Above 50 x middle,280,depressing,5.0,4
All,male x Above 50 x middle,339,depressing,4.111111111111112,5
All,male x Above 50 x middle,279,depressing,3.75,4
All,male x Above 50 x middle,128,depressing,5.25,5
All,male x Above 50 x middle,187,depressing,6.25,4
All,male x Above 50 x middle,313,depressing,5.777777777777779,4
All,male x Above 50 x middle,247,depressing,1.9444444444444446,4
All,male x Above 50 x middle,375,depressing,5.675925925925926,8
All,male x Above 50 x middle,246,depressing,4.666666666666667,4
All,male x Above 50 x middle,134,depressing,3.7222222222222223,5
All,male x Above 50 x middle,322,depressing,5.0,4
All,male x Above 50 x middle,249,depressing,4.222222222222222,5
