,Image,Question,Score,Num_comparisons
2959,315,cycle,4.714241116274475,19
2960,6,cycle,4.205819517276693,20
2961,204,cycle,3.777315101526182,23
2962,198,cycle,3.699924662178213,23
2963,26,cycle,5.526239573676246,23
2964,226,cycle,4.851522422163183,26
2965,87,cycle,5.9476795370695115,22
2966,228,cycle,3.1549852916076824,17
2967,357,cycle,5.339153094660644,29
2968,157,cycle,4.47360769844,22
2969,224,cycle,4.986338138512052,15
2970,309,cycle,4.365158412878477,32
2971,170,cycle,5.329511329511329,10
2972,104,cycle,3.1049050025433718,31
2973,131,cycle,5.1748573736785515,23
2974,37,cycle,4.225292078861487,24
2975,17,cycle,4.433335009346505,23
2976,171,cycle,4.108759118371349,27
2977,71,cycle,3.91739092251518,20
2978,376,cycle,5.245140605999462,36
2979,61,cycle,4.535081729266681,19
2980,205,cycle,3.5875977104924472,16
2981,113,cycle,4.992010814292908,30
2982,304,cycle,5.211030962157217,34
2983,324,cycle,5.466200863212748,21
2984,33,cycle,3.938557129219269,19
2985,32,cycle,5.417324051766847,36
2986,137,cycle,5.069442677595687,27
2987,329,cycle,4.326993806437196,19
2988,265,cycle,4.549737599111904,32
2989,285,cycle,5.735487462128319,28
2990,129,cycle,4.670334761120385,37
2991,333,cycle,5.308537973988622,19
2992,20,cycle,3.410530824801512,21
2993,310,cycle,4.005378911555382,18
2994,345,cycle,6.488903816490023,17
2995,115,cycle,4.915243583154647,22
2996,156,cycle,5.303728070175439,19
2997,253,cycle,4.467448224535843,38
2998,202,cycle,3.456418490101355,33
2999,117,cycle,3.3654793094242414,28
3000,188,cycle,3.5902450890956636,30
3001,259,cycle,4.88745726083064,27
3002,211,cycle,5.455278813533083,22
3003,245,cycle,3.7431218360001695,29
3004,155,cycle,4.604756066072834,24
3005,260,cycle,5.038616542069102,25
3006,1,cycle,4.777447039603404,21
3007,197,cycle,4.07027588227185,18
3008,34,cycle,4.398497910135841,29
3009,269,cycle,4.569475189171509,22
3010,341,cycle,5.525151079462675,24
3011,391,cycle,6.15284233853474,25
3012,40,cycle,4.678448243876014,24
3013,24,cycle,5.1458151147173625,31
3014,394,cycle,5.513219677141862,29
3015,280,cycle,4.9785775489576825,32
3016,49,cycle,4.081649780197875,26
3017,318,cycle,3.905646469113961,15
3018,75,cycle,4.507567759898853,24
3019,298,cycle,4.452835881064149,23
3020,218,cycle,2.4905281094654153,20
3021,29,cycle,3.764175211918146,25
3022,65,cycle,4.612121791424635,18
3023,158,cycle,5.313193156588743,12
3024,160,cycle,4.899349700007595,25
3025,23,cycle,5.268445581131003,20
3026,166,cycle,6.547671641383019,22
3027,306,cycle,3.6808477327053177,17
3028,177,cycle,4.174881277031814,22
3029,96,cycle,4.417949983974909,31
3030,225,cycle,4.21116895733754,33
3031,22,cycle,3.8386230728335997,17
3032,239,cycle,4.0370773653599406,24
3033,356,cycle,3.32877855819808,27
3034,175,cycle,5.351216606343254,31
3035,92,cycle,4.557837135502577,32
3036,81,cycle,4.746010945695339,36
3037,36,cycle,4.84913838039155,22
3038,172,cycle,3.5513232711508578,26
3039,27,cycle,3.699808812857059,21
3040,362,cycle,5.218624607294072,34
3041,372,cycle,6.279796922425399,26
3042,220,cycle,4.299382639912441,27
3043,46,cycle,6.212677407551878,24
3044,343,cycle,5.225177887246853,15
3045,147,cycle,5.129698402933553,34
3046,358,cycle,4.637973242531161,23
3047,151,cycle,4.918316394140982,21
3048,216,cycle,4.560693042059178,23
3049,135,cycle,6.125030324020448,20
3050,334,cycle,5.938431574018173,24
3051,15,cycle,5.118619069881342,21
3052,367,cycle,6.839624224486495,23
3053,50,cycle,3.286267007546931,17
3054,291,cycle,4.389475341554894,24
3055,127,cycle,3.9592602659736684,29
3056,193,cycle,3.8930001772107037,20
3057,389,cycle,6.249386714985578,21
3058,400,cycle,5.461658081627122,19
3059,138,cycle,4.845585231089434,24
3060,325,cycle,4.668836394923352,20
3061,179,cycle,4.450191046994994,28
3062,354,cycle,4.89358078223342,29
3063,387,cycle,6.965044083030398,22
3064,163,cycle,5.235540255499353,25
3065,382,cycle,5.33166449974067,21
3066,374,cycle,5.7996629099172505,23
3067,397,cycle,4.603843037930571,28
3068,249,cycle,5.3799739517734695,22
3069,359,cycle,4.938098896427595,25
3070,393,cycle,4.58296318435471,27
3071,222,cycle,4.166204376594304,26
3072,39,cycle,4.039347247701367,24
3073,231,cycle,3.186590266111736,25
3074,255,cycle,5.798771107519201,28
3075,18,cycle,3.8608146763382667,30
3076,168,cycle,4.012220942767095,24
3077,43,cycle,4.347103860004469,29
3078,287,cycle,5.106267830122263,23
3079,9,cycle,5.572016130474402,26
3080,316,cycle,4.638034611842708,18
3081,279,cycle,3.969105341411927,24
3082,116,cycle,5.513924916361529,35
3083,256,cycle,4.665523928924658,34
3084,281,cycle,5.078215506337499,34
3085,339,cycle,5.709162600050086,28
3086,88,cycle,5.276645776762577,21
3087,335,cycle,5.27568342101387,30
3088,369,cycle,5.656007567052449,25
3089,143,cycle,5.805261059689401,26
3090,173,cycle,4.558600796903627,15
3091,165,cycle,5.114087535172739,30
3092,385,cycle,6.184391275571871,37
3093,99,cycle,3.546166710969343,32
3094,51,cycle,4.586407001705863,20
3095,350,cycle,5.968747725189492,27
3096,122,cycle,3.351688017618142,33
3097,274,cycle,4.6137448813700574,25
3098,144,cycle,4.307096619660288,20
3099,59,cycle,5.484132360360771,19
3100,361,cycle,5.0970023007931875,24
3101,349,cycle,5.64069963734286,23
3102,383,cycle,6.662856430188029,24
3103,388,cycle,5.035730403503657,23
3104,56,cycle,5.492635884438734,25
3105,145,cycle,3.7161888496817492,30
3106,323,cycle,6.181891253270377,27
3107,258,cycle,4.0551476742887145,22
3108,229,cycle,3.7715786169730876,29
3109,364,cycle,5.83044733044733,14
3110,70,cycle,4.868620209003548,24
3111,106,cycle,4.887610868287197,21
3112,261,cycle,3.9034133813236194,23
3113,395,cycle,5.903571961187808,21
3114,167,cycle,4.960572364265323,30
3115,314,cycle,5.4221741636134535,30
3116,248,cycle,5.01667578248737,22
3117,189,cycle,4.4498632979736925,34
3118,181,cycle,4.710307134446273,21
3119,98,cycle,4.590107169811471,26
3120,7,cycle,4.007584089420026,25
3121,330,cycle,5.145350131918951,28
3122,19,cycle,2.7460917924693407,22
3123,268,cycle,3.608892202089713,25
3124,140,cycle,4.661726009086399,30
3125,14,cycle,4.477453102453103,16
3126,213,cycle,4.871029131898698,22
3127,133,cycle,5.413702300086209,22
3128,112,cycle,5.099128601556857,41
3129,267,cycle,5.070978320405548,35
3130,192,cycle,4.2081229953960255,26
3131,352,cycle,4.3132341630352435,23
3132,236,cycle,4.248558332152475,23
3133,272,cycle,5.114591874337002,28
3134,121,cycle,4.375668546949842,22
3135,149,cycle,4.253115771126524,21
3136,89,cycle,4.634588311961537,25
3137,8,cycle,4.011111111111111,12
3138,246,cycle,4.303429569884953,41
3139,373,cycle,5.304363296917777,31
3140,297,cycle,4.168809926962838,17
3141,31,cycle,4.897360404821275,31
3142,91,cycle,3.9034596294658215,19
3143,107,cycle,5.16179056477944,28
3144,62,cycle,3.968473901734715,31
3145,230,cycle,4.798010085233579,30
3146,346,cycle,5.674488838942081,27
3147,311,cycle,4.176254543339312,20
3148,296,cycle,4.107744138332373,27
3149,271,cycle,5.8869841336497775,31
3150,290,cycle,4.0485569276814575,23
3151,152,cycle,3.96831860949508,17
3152,148,cycle,4.696807248604735,27
3153,284,cycle,4.1720633809343495,24
3154,270,cycle,4.137882061475528,19
3155,221,cycle,4.50375704129307,34
3156,79,cycle,2.9230847696364943,18
3157,209,cycle,6.92102616866342,18
3158,191,cycle,4.616034032710234,22
3159,128,cycle,5.5546353402845705,34
3160,390,cycle,4.798099305438305,26
3161,282,cycle,4.207961123843477,20
3162,365,cycle,5.538921986025981,31
3163,398,cycle,5.817460295793489,35
3164,360,cycle,5.4431360966616875,34
3165,273,cycle,4.575844062686168,13
3166,130,cycle,5.743635221978726,30
3167,227,cycle,3.8178138272965865,29
3168,2,cycle,4.142836330336331,22
3169,399,cycle,5.646738158647925,21
3170,320,cycle,3.809688863885595,21
3171,240,cycle,3.9415568593200176,18
3172,347,cycle,4.340513918379602,32
3173,396,cycle,5.904761904761905,10
3174,275,cycle,4.466047070339588,26
3175,180,cycle,6.260911552544848,19
3176,254,cycle,3.707304917588292,28
3177,242,cycle,4.873600730289448,19
3178,126,cycle,4.997192025903831,23
3179,146,cycle,3.206471190626788,28
3180,57,cycle,4.937861209903208,23
3181,123,cycle,3.3566330592814517,21
3182,257,cycle,4.624143908771239,23
3183,195,cycle,5.008363274562433,25
3184,233,cycle,4.448975953052136,22
3185,366,cycle,4.832110635439293,32
3186,174,cycle,4.437995117181035,22
3187,283,cycle,5.383208799662338,21
3188,12,cycle,4.598919008781709,25
3189,264,cycle,5.102799800522761,21
3190,162,cycle,3.757646669481912,30
3191,292,cycle,4.3875194407315155,17
3192,47,cycle,5.154941089768676,16
3193,289,cycle,5.4649239203199835,28
3194,251,cycle,4.159557026961745,26
3195,25,cycle,2.7859237637077214,24
3196,74,cycle,4.48089663546563,29
3197,295,cycle,5.856744178995878,20
3198,108,cycle,4.155344474386966,36
3199,375,cycle,4.762507413096826,32
3200,203,walk,3.6633189015955154,29
3201,305,walk,4.778462427313002,24
3202,276,walk,4.478158289742837,32
3203,45,walk,4.312419298784668,22
3204,380,walk,5.713668176734145,25
3205,277,walk,4.157715594864003,32
3206,262,walk,3.3742384060818598,23
3207,278,walk,5.804038685294299,24
3208,69,walk,4.130995565214414,18
3209,83,walk,4.404500778133056,33
3210,11,walk,5.154300435065119,23
3211,85,walk,3.8432754835941108,17
3212,328,walk,6.695820300772786,30
3213,340,walk,6.549871122217565,28
3214,223,walk,3.632155630962116,34
3215,120,walk,4.554991854398401,29
3216,169,walk,4.630465322894109,35
3217,58,walk,4.071617618897105,25
3218,42,walk,4.229876849827986,24
3219,381,walk,5.182396387018821,23
3220,64,walk,2.9977342830837626,29
3221,150,walk,4.430266578789376,25
3222,80,walk,4.149209619818614,24
3223,13,walk,5.009241277107635,24
3224,207,walk,4.113273866051644,25
3225,237,walk,4.2297304350845595,27
3226,176,walk,3.8609319976749945,27
3227,67,walk,6.033935941574192,25
3228,217,walk,4.420664285266747,25
3229,35,walk,3.6368006015208696,21
3230,161,walk,6.267236917255658,23
3231,348,walk,6.029136878392911,27
3232,307,walk,4.41156209851862,20
3233,73,walk,4.323823246142275,24
3234,164,walk,3.1510029318620876,37
3235,100,walk,3.4982091982091985,20
3236,16,walk,3.546603227158783,27
3237,219,walk,3.289008223148171,30
3238,332,walk,5.560644339593171,28
3239,44,walk,4.381088660790509,31
3240,72,walk,4.502220905956539,30
3241,308,walk,3.551269346387412,30
3242,94,walk,3.8064160920526855,26
3243,206,walk,3.708097385801837,28
3244,5,walk,6.198796330134077,23
3245,319,walk,4.165496294723348,24
3246,326,walk,5.275538088035411,22
3247,119,walk,4.115449167691252,23
3248,331,walk,5.026244744797767,29
3249,286,walk,4.655221092100107,33
3250,302,walk,3.728506298890972,26
3251,241,walk,4.369077426300775,17
3252,337,walk,6.058845710792318,27
3253,300,walk,4.384522043737139,32
3254,10,walk,4.68360392417662,26
3255,114,walk,5.564146345630604,23
3256,76,walk,4.976651030961376,29
3257,185,walk,2.9402665122792677,29
3258,4,walk,4.010473243231864,21
3259,124,walk,4.10749500518394,24
3260,78,walk,4.581735220435673,27
3261,312,walk,5.365378100048791,25
3262,293,walk,4.87219694942631,28
3263,252,walk,4.431736079872045,24
3264,208,walk,3.1620439107832996,19
3265,125,walk,4.193335808633306,28
3266,159,walk,4.855851383234751,17
3267,38,walk,4.391504316754192,26
3268,178,walk,3.7076235698559876,29
3269,82,walk,3.8911482880803367,18
3270,52,walk,3.4552954196452763,22
3271,235,walk,4.065077688132029,36
3272,212,walk,4.831330585241824,24
3273,301,walk,4.293963745805852,35
3274,111,walk,2.8802866385397983,28
3275,48,walk,5.029828065079184,17
3276,201,walk,5.222055604584929,24
3277,194,walk,3.777374333379544,31
3278,93,walk,4.453553263419164,22
3279,363,walk,5.319123734892118,24
3280,317,walk,4.7498515532998296,24
3281,210,walk,3.672294711976993,17
3282,368,walk,5.432784277985516,21
3283,86,walk,4.4046221394234255,26
3284,250,walk,5.282116802950137,18
3285,321,walk,5.500438695435845,26
3286,182,walk,4.7632008825519225,29
3287,41,walk,3.683972061391416,20
3288,322,walk,5.659754569073566,25
3289,196,walk,4.098657524421824,36
3290,327,walk,5.211409688674181,24
3291,303,walk,4.985243627463308,19
3292,136,walk,4.463938479940479,25
3293,184,walk,3.776561401561402,24
3294,110,walk,3.060106042827182,23
3295,377,walk,5.28217512225206,29
3296,139,walk,4.428520417228147,24
3297,132,walk,4.138788391999286,24
3298,154,walk,4.736481775043967,26
3299,313,walk,3.870530960691144,19
3300,342,walk,4.392717244441383,25
3301,294,walk,4.486059446619792,25
3302,141,walk,4.891309903378869,18
3303,63,walk,3.3851395292971476,32
3304,353,walk,7.330661023593203,26
3305,199,walk,4.782854597894756,19
3306,351,walk,7.094045910992277,24
3307,190,walk,4.00133419591598,16
3308,153,walk,3.517244711312809,33
3309,338,walk,4.9958598908217855,27
3310,288,walk,4.910699480759095,21
3311,370,walk,5.393735491161202,34
3312,234,walk,4.457280447043378,13
3313,379,walk,4.774882968949997,24
3314,55,walk,5.071595971980155,23
3315,266,walk,4.337470100088791,23
3316,247,walk,4.05828726074906,19
3317,118,walk,4.894974985323194,29
3318,21,walk,4.486165199323095,25
3319,243,walk,4.084295092990746,30
3320,378,walk,6.405397216357808,20
3321,238,walk,4.298955553126988,24
3322,142,walk,4.2743082726590975,33
3323,392,walk,6.337413004482248,27
3324,60,walk,4.64233409610984,15
3325,103,walk,3.5051156238759424,30
3326,232,walk,5.265768945552038,26
3327,77,walk,4.538758928904446,29
3328,134,walk,4.570410742341248,29
3329,95,walk,3.913147464234421,30
3330,54,walk,3.862691039393865,28
3331,200,walk,4.08982108760067,38
3332,215,walk,5.176831316831318,21
3333,344,walk,5.420273639527364,33
3334,299,walk,4.312436600010353,27
3335,68,walk,4.70415174259712,30
3336,84,walk,4.7533285984860605,28
3337,90,walk,4.384271831090715,22
3338,371,walk,5.099821815859995,30
3339,30,walk,4.8937359364731465,29
3340,105,walk,3.38111163951592,28
3341,336,walk,5.479010233377841,23
3342,214,walk,6.376435783515332,29
3343,263,walk,4.47695390453147,20
3344,109,walk,3.118346898390758,18
3345,355,walk,7.0294049695358165,19
3346,28,walk,3.3891758900745828,27
3347,101,walk,4.023455400467299,25
3348,384,walk,7.0257313813137,24
3349,102,walk,4.258419467779073,26
3350,97,walk,5.232285769785769,32
3351,386,walk,5.096111150371946,34
3352,187,walk,5.240030944589149,18
3353,53,walk,4.439208226226482,24
3354,244,walk,4.228847768063455,22
3355,66,walk,5.135861979650171,23
3356,183,walk,4.194517204480973,23
3357,186,walk,6.1112082362082365,24
3358,3,walk,5.0085575374705815,24
3359,315,walk,4.865937403980882,18
3360,6,walk,4.647490073470466,21
3361,204,walk,4.625095533899674,31
3362,198,walk,3.8261257140342115,24
3363,26,walk,6.093256853493249,27
3364,226,walk,4.146018387732482,28
3365,87,walk,5.750344812247232,32
3366,228,walk,2.527713644380311,21
3367,357,walk,5.303843973686684,21
3368,157,walk,5.069816529730668,31
3369,224,walk,4.033465938563977,27
3370,309,walk,5.301434495784689,21
3371,170,walk,4.8060112428087365,26
3372,104,walk,3.011773469164398,20
3373,131,walk,6.147983525703148,39
3374,37,walk,4.273803258508228,22
3375,17,walk,4.2355505527568615,26
3376,171,walk,4.074291842682647,30
3377,71,walk,5.391954327168675,21
3378,376,walk,5.922953149718753,23
3379,61,walk,5.053737062055929,18
3380,205,walk,3.4502301911722206,26
3381,113,walk,4.880520209164711,14
3382,304,walk,3.6967470381872554,21
3383,324,walk,5.637429203656384,25
3384,33,walk,4.354628062111045,28
3385,32,walk,4.843238618247438,27
3386,137,walk,4.506521800639448,16
3387,329,walk,4.8593954238266015,25
3388,265,walk,4.198006730253107,24
3389,285,walk,6.133518561884875,21
3390,129,walk,4.40462962962963,17
3391,333,walk,6.515768000230447,23
3392,20,walk,3.9578795835117684,25
3393,310,walk,4.726435052358698,26
3394,345,walk,6.076697000427114,28
3395,115,walk,4.458101433157472,15
3396,156,walk,4.845219879978287,31
3397,253,walk,5.263991075582306,21
3398,202,walk,4.768403989638109,20
3399,117,walk,3.485183209160711,37
3400,188,walk,3.7343304843304845,18
3401,259,walk,4.297962180323721,19
3402,211,walk,4.637617720400014,18
3403,245,walk,4.583331252081252,26
3404,155,walk,5.472330585561125,32
3405,260,walk,4.506027431610473,36
3406,1,walk,5.049138180783476,27
3407,197,walk,5.227716216016571,23
3408,34,walk,3.7038523318007273,20
3409,269,walk,5.195952131077582,33
3410,341,walk,6.360462912763673,34
3411,391,walk,5.924107384798247,27
3412,40,walk,4.986559454146197,20
3413,24,walk,3.324629439761019,19
3414,394,walk,7.285114971409691,24
3415,280,walk,3.9642651888341547,29
3416,49,walk,3.469853256617963,20
3417,318,walk,3.978625571612949,19
3418,75,walk,4.366674127922007,22
3419,298,walk,4.757295421019115,29
3420,218,walk,3.97253893085587,28
3421,29,walk,3.943433925239462,23
3422,65,walk,3.9053065169694356,29
3423,158,walk,5.082292642472059,29
3424,160,walk,3.7933830359958987,21
3425,23,walk,3.8920001577364856,26
3426,166,walk,5.475060378873179,29
3427,306,walk,4.0631369733942675,25
3428,177,walk,4.028117169562073,21
3429,96,walk,5.002704188892345,26
3430,225,walk,3.804936190940895,28
3431,22,walk,3.7668481828493925,22
3432,239,walk,3.710664005140831,28
3433,356,walk,5.571145286167613,27
3434,175,walk,5.11528106690548,34
3435,92,walk,5.133543215540499,18
3436,81,walk,4.153229811030091,29
3437,36,walk,4.6372627851538395,23
3438,172,walk,2.3866822103275305,22
3439,27,walk,3.377483273148596,26
3440,362,walk,6.1731546108075595,20
3441,372,walk,5.292798528759141,32
3442,220,walk,2.787256225845511,24
3443,46,walk,5.048458182173015,23
3444,343,walk,5.512754846596347,21
3445,147,walk,5.762831457319927,23
3446,358,walk,5.471466088662703,30
3447,151,walk,4.098881972844992,27
3448,216,walk,5.201372276142064,31
3449,135,walk,5.246389283231389,19
3450,334,walk,5.803050437594774,22
3451,15,walk,3.833594077780735,25
3452,367,walk,6.637022203353622,30
3453,50,walk,3.255123987854251,19
3454,291,walk,4.49020092226614,22
3455,127,walk,3.475089762807901,22
3456,193,walk,4.03318124370756,26
3457,389,walk,5.455877055742564,28
3458,400,walk,5.931837664476247,27
3459,138,walk,4.954444773323223,26
3460,325,walk,6.020173107103278,27
3461,179,walk,3.6426373705819333,27
3462,354,walk,6.187539618563612,25
3463,387,walk,5.859564582503651,15
3464,163,walk,4.630697197046504,19
3465,382,walk,4.278515300270364,33
3466,374,walk,4.603963483106546,22
3467,397,walk,6.179519920138882,24
3468,249,walk,4.655289162395938,27
3469,359,walk,5.862578818399657,26
3470,393,walk,6.162263480591816,23
3471,222,walk,4.98832082880392,29
3472,39,walk,4.529086425137126,29
3473,231,walk,4.280198076380492,34
3474,255,walk,3.918200790888103,30
3475,18,walk,4.115241100965789,23
3476,168,walk,4.675091126701395,27
3477,43,walk,3.6607637782580955,23
3478,287,walk,4.253458976857325,27
3479,9,walk,5.485659044790568,25
3480,316,walk,4.281146984485495,22
3481,279,walk,5.420436639649813,29
3482,116,walk,4.62723124665919,24
3483,256,walk,3.5646709561634045,22
3484,281,walk,4.710967232897057,15
3485,339,walk,7.674884245911233,23
3486,88,walk,5.040063249120612,21
3487,335,walk,4.93886675459044,25
3488,369,walk,6.620398509357687,29
3489,143,walk,5.152427433677435,25
3490,173,walk,5.212991781878264,25
3491,165,walk,5.268398268398268,14
3492,385,walk,6.24222372965601,31
3493,99,walk,3.938934774408582,18
3494,51,walk,3.5435072358300834,27
3495,350,walk,5.2126785790354235,35
3496,122,walk,3.0919443146392176,22
3497,274,walk,5.569898148780136,23
3498,144,walk,4.250139324277256,16
3499,59,walk,4.732875321688195,20
3500,361,walk,6.078224612902033,24
3501,349,walk,7.587323587811416,24
3502,383,walk,6.97754900172074,24
3503,388,walk,5.418038497242474,32
3504,56,walk,3.540775385386914,26
3505,145,walk,4.198436992116132,20
3506,323,walk,6.255225075317787,23
3507,258,walk,4.584918674106223,20
3508,229,walk,4.92200317931167,24
3509,364,walk,6.198718784033186,26
3510,70,walk,5.410725324583684,32
3511,106,walk,3.312559130842884,22
3512,261,walk,4.629939887698508,26
3513,395,walk,5.283416379430872,36
3514,167,walk,4.387468523128285,20
3515,314,walk,4.165359384099588,29
3516,248,walk,4.733905450797006,26
3517,189,walk,5.1959715003193265,23
3518,181,walk,4.715895751757821,26
3519,98,walk,4.199744369387227,23
3520,7,walk,4.722675472675473,24
3521,330,walk,6.613863158746968,26
3522,19,walk,3.4781047537690046,21
3523,268,walk,6.099122016372767,24
3524,140,walk,3.6974427361072344,28
3525,14,walk,4.116970696880007,21
3526,213,walk,4.582241315329551,21
3527,133,walk,5.65887589135241,28
3528,112,walk,5.113243116337832,22
3529,267,walk,4.735073478551957,26
3530,192,walk,3.896532500570613,19
3531,352,walk,5.315889623360887,29
3532,236,walk,4.430557690408287,19
3533,272,walk,5.179865169910588,17
3534,121,walk,3.865582015674057,26
3535,149,walk,4.04052588000088,19
3536,89,walk,3.840321987380811,34
3537,8,walk,3.5499559362966804,29
3538,246,walk,4.760391925706328,17
3539,373,walk,5.597585057186507,24
3540,297,walk,3.175292698281204,17
3541,31,walk,4.655981132883743,31
3542,91,walk,3.933304920658722,28
3543,107,walk,4.61405429739972,32
3544,62,walk,3.9490490617941596,34
3545,230,walk,4.19515241429942,19
3546,346,walk,5.8893413919614055,21
3547,311,walk,4.833033760181921,40
3548,296,walk,3.5723253933398866,33
3549,271,walk,5.042307168533184,34
3550,290,walk,5.930012242310323,30
3551,152,walk,5.813862461000077,24
3552,148,walk,4.737371525877273,26
3553,284,walk,4.572955265380305,19
3554,270,walk,5.032117945911049,21
3555,221,walk,5.35607404275705,24
3556,79,walk,3.612468071519796,20
3557,209,walk,5.127390347696861,28
3558,191,walk,4.276708256853183,23
3559,128,walk,3.2701525458272087,23
3560,390,walk,6.000772432482917,24
3561,282,walk,4.112095762743504,17
3562,365,walk,6.200960099376332,30
3563,398,walk,5.17591080675876,30
3564,360,walk,5.360439005925117,20
3565,273,walk,5.427100138170155,27
3566,130,walk,4.371737177954533,26
3567,227,walk,4.381306283651409,21
3568,2,walk,5.683993822092481,30
3569,399,walk,6.479454649037137,18
3570,320,walk,4.892748046948203,18
3571,240,walk,4.1797871373795,27
3572,347,walk,5.425838011208962,27
3573,396,walk,5.055019155434225,27
3574,275,walk,5.748147014002076,17
3575,180,walk,5.256790815079441,28
3576,254,walk,4.352513172948781,18
3577,242,walk,4.614336298202086,29
3578,126,walk,4.521913580246914,20
3579,146,walk,4.503742014158681,20
3580,57,walk,5.51140350877193,19
3581,123,walk,3.777484171526163,28
3582,257,walk,4.14983164983165,27
3583,195,walk,5.093948238931636,30
3584,233,walk,2.401482687508096,15
3585,366,walk,6.125417761061702,32
3586,174,walk,6.194777671850743,21
3587,283,walk,5.18640250999251,24
3588,12,walk,4.254736230518076,28
3589,264,walk,4.855695469919608,21
3590,162,walk,4.4469909175791535,22
3591,292,walk,4.573768128459616,25
3592,47,walk,3.207673026730937,29
3593,289,walk,4.186279360383098,18
3594,251,walk,4.382642375901996,25
3595,25,walk,3.6948396117583178,18
3596,74,walk,3.1327583689840064,25
3597,295,walk,6.0724682255244815,27
3598,108,walk,4.798003390280169,27
3599,375,walk,5.900900025900026,22
3600,203,green,3.0883233376082346,23
3601,305,green,5.589620315610245,22
3602,276,green,3.8579463432760472,19
3603,45,green,4.313909081193822,22
3604,380,green,4.094338789927026,25
3605,277,green,4.983543868381877,18
3606,262,green,6.21174661156052,24
3607,278,green,5.925041764268032,30
3608,69,green,3.8938284080227814,17
3609,83,green,6.531281451737914,24
3610,11,green,2.6072859446623835,29
3611,85,green,4.503949709828174,19
3612,328,green,7.749591074463832,22
3613,340,green,6.6501207729468605,20
3614,223,green,5.131967469006947,28
3615,120,green,4.871153773050674,25
3616,169,green,6.394999558783487,24
3617,58,green,3.340349803041683,20
3618,42,green,3.5707567130936697,28
3619,381,green,4.137167756371477,27
3620,64,green,2.1009631342288544,30
3621,150,green,6.176053738666819,26
3622,80,green,2.63980643147218,27
3623,13,green,2.856845011078421,23
3624,207,green,3.9383321988727724,28
3625,237,green,6.611976617562222,26
3626,176,green,4.016860539028731,20
3627,67,green,5.315361614403761,27
3628,217,green,5.662305896113993,25
3629,35,green,4.009951522131722,26
3630,161,green,5.343530647910958,23
3631,348,green,3.8319154726408695,19
3632,307,green,2.829162379374116,19
3633,73,green,3.501125084770797,31
3634,164,green,4.285601301006502,26
3635,100,green,4.94898808285536,19
3636,16,green,2.590278781242123,27
3637,219,green,5.28771052624551,27
3638,332,green,3.5068368689633056,22
3639,44,green,3.0346623806301225,24
3640,72,green,4.807644152186486,25
3641,308,green,3.932544905831031,35
3642,94,green,3.882964752033242,28
3643,206,green,6.740867801393422,20
3644,5,green,5.97113283514645,32
3645,319,green,4.18034464132949,36
3646,326,green,4.913703820570829,24
3647,119,green,6.517522299964488,21
3648,331,green,2.9528884340892043,30
3649,286,green,3.383471597393166,17
3650,302,green,5.183091362396563,20
3651,241,green,5.456940177504694,25
3652,337,green,4.222825693948913,18
3653,300,green,6.712176037032358,25
3654,10,green,3.2209700753741233,26
3655,114,green,3.5976214256624206,34
3656,76,green,3.537269636786545,27
3657,185,green,5.541716669191641,26
3658,4,green,3.773442442842809,23
3659,124,green,5.463065470188883,24
3660,78,green,4.04329864982039,25
3661,312,green,6.4816627981813975,19
3662,293,green,6.372094214029698,20
3663,252,green,5.2834542662104695,29
3664,208,green,4.557206784989334,22
3665,125,green,3.0413796204271857,32
3666,159,green,7.38422836277755,26
3667,38,green,5.676726647837759,27
3668,178,green,4.510532935607898,25
3669,82,green,6.790665255896914,31
3670,52,green,2.599881207882473,30
3671,235,green,6.190400529409818,19
3672,212,green,4.609553875292477,25
3673,301,green,5.369954077984931,29
3674,111,green,4.21628988295655,14
3675,48,green,5.0096638676197625,31
3676,201,green,4.985392180161615,25
3677,194,green,5.829883972987421,28
3678,93,green,5.945902121476103,23
3679,363,green,4.58685400663277,28
3680,317,green,3.8373654875896297,34
3681,210,green,5.699495272565879,21
3682,368,green,3.6278590075591577,26
3683,86,green,6.8281186790721495,22
3684,250,green,5.706176801679958,33
3685,321,green,4.785674851357064,20
3686,182,green,6.656717723792361,22
3687,41,green,5.449081457853388,21
3688,322,green,2.6988401963039643,23
3689,196,green,4.257859646528329,30
3690,327,green,6.451600837819441,25
3691,303,green,4.197379304609697,16
3692,136,green,5.738589512103943,21
3693,184,green,4.7991869000564655,20
3694,110,green,4.68358355010529,28
3695,377,green,3.009074962254616,29
3696,139,green,6.252548234882331,23
3697,132,green,4.801792061735663,20
3698,154,green,4.585353192021632,21
3699,313,green,5.353491786562932,38
3700,342,green,3.2690874364255493,17
3701,294,green,5.385488738260526,27
3702,141,green,5.599959967741367,30
3703,63,green,3.3810962391362804,32
3704,353,green,2.8446186994780347,22
3705,199,green,6.299723196758371,27
3706,351,green,5.79158264049905,21
3707,190,green,5.3039102170151775,25
3708,153,green,3.6428374453105636,33
3709,338,green,4.949345159484479,26
3710,288,green,6.378346958048611,21
3711,370,green,3.1451682980080546,21
3712,234,green,6.742241019214704,20
3713,379,green,4.197109303807837,29
3714,55,green,3.287186624194411,31
3715,266,green,4.316981764260332,25
3716,247,green,4.645876611001664,39
3717,118,green,7.326696979073763,25
3718,21,green,3.25002035002035,25
3719,243,green,5.677541199673816,25
3720,378,green,3.2030534472827714,33
