country,gender,Image,Question,Score,Num_comparisons
All,female,134,lively,4.163199525766371,22
All,female,365,lively,7.115329115329114,10
All,female,272,lively,4.0522671772671774,14
All,female,146,lively,2.798611111111111,10
All,female,394,lively,6.680905695611578,17
All,female,366,lively,6.597476597476598,18
All,female,22,lively,2.8324915824915826,4
All,female,221,lively,5.6796508884228185,15
All,female,220,lively,4.4228238866396765,8
All,female,174,lively,4.272256406447584,12
All,female,269,lively,6.855240517924341,16
All,female,209,lively,3.892785920649698,12
All,female,213,lively,4.43996743996744,15
All,female,283,lively,4.76364522417154,15
All,female,245,lively,5.9459984459984465,12
All,female,71,lively,6.9003034003034,11
All,female,20,lively,4.021164021164021,10
All,female,271,lively,2.7196840196840197,9
All,female,251,lively,3.820662768031189,9
All,female,191,lively,5.051448551448551,11
All,female,14,lively,4.814383873207403,14
All,female,236,lively,4.443376068376068,8
All,female,197,lively,5.000712250712251,8
All,female,37,lively,4.129349046015713,10
All,female,25,lively,4.555418214716717,23
All,female,12,lively,4.239262285701915,11
All,female,152,lively,2.0634920634920637,7
All,female,8,lively,4.385242437874017,12
All,female,74,lively,3.9036240992123346,13
All,female,376,lively,4.4553567347684995,11
All,female,214,lively,5.928649237472767,10
All,female,115,lively,4.643874643874644,9
All,female,121,lively,2.208462833462834,12
All,female,89,lively,3.803113553113553,15
All,female,142,lively,1.527777777777778,8
All,female,264,lively,3.8522987542595386,13
All,female,275,lively,5.833333333333334,4
All,female,112,lively,3.495768392827216,17
All,female,21,lively,3.073824323824324,12
All,female,227,lively,5.431013431013431,7
All,female,267,lively,4.776334776334776,12
All,female,285,lively,4.234006734006734,10
All,female,273,lively,5.148148148148149,10
All,female,347,lively,7.278570013864133,11
All,female,149,lively,3.2756692381692383,11
All,female,375,lively,4.376728878276866,19
All,female,218,lively,3.681629481629482,13
All,female,292,lively,5.5701058201058204,12
All,female,318,lively,2.96474358974359,8
All,female,162,lively,4.261204481792717,11
All,female,27,lively,3.849010466657526,13
All,female,396,lively,4.411260036260036,9
All,female,295,lively,5.111111111111111,6
All,female,399,lively,5.676607343274011,17
All,female,238,lively,5.055555555555555,6
All,female,233,lively,4.679712100764733,12
All,female,34,lively,2.9974080500396294,15
All,female,372,lively,5.927318295739348,13
All,female,390,lively,6.018009768009768,15
All,female,108,lively,4.425685811102477,9
All,female,290,lively,5.444078947368421,16
All,female,352,lively,5.598981900452489,15
All,female,79,lively,3.943362193362194,14
All,female,84,lively,5.286959228135698,10
All,female,289,lively,4.484567901234568,10
All,female,57,lively,5.833333333333334,11
All,female,284,lively,5.512820512820513,13
All,female,205,lively,3.0325692825692827,18
All,female,128,lively,2.59498371998372,21
All,female,47,lively,5.42929292929293,10
All,female,160,lively,2.2356676003734828,16
All,female,345,lively,4.990818549642079,5
All,female,280,lively,3.484848484848485,11
All,female,203,boring,4.037905267508849,17
All,female,305,boring,3.816239316239316,12
All,female,276,boring,5.049382716049383,12
All,female,45,boring,3.723063973063973,10
All,female,380,boring,2.271043771043771,5
All,female,277,boring,5.071428571428571,10
All,female,262,boring,4.559884559884559,8
All,female,278,boring,4.969171514759751,15
All,female,69,boring,4.186136394469727,18
All,female,83,boring,6.685904635606255,14
All,female,11,boring,5.050438776909365,17
All,female,85,boring,6.020029353362686,11
All,female,328,boring,5.105837218337219,16
All,female,340,boring,2.829054486242533,19
All,female,223,boring,4.206424018304824,20
All,female,120,boring,4.4671137685843565,14
All,female,169,boring,4.655773420479303,15
All,female,58,boring,5.128205128205128,13
All,female,42,boring,5.4056237879767295,8
All,female,381,boring,4.814814814814815,10
All,female,64,boring,5.2031425364758705,9
All,female,150,boring,7.294083694083694,10
All,female,80,boring,5.193562610229278,15
All,female,13,boring,5.740923183570242,12
All,female,207,boring,3.25,12
All,female,237,boring,5.413817663817664,8
All,female,176,boring,3.39496151996152,12
All,female,67,boring,3.755972422639089,14
All,female,217,boring,4.936026936026936,11
All,female,35,boring,5.882716049382716,9
All,female,161,boring,4.197330447330447,10
All,female,348,boring,3.5390317743258923,11
All,female,307,boring,5.276931401931402,13
All,female,73,boring,5.5699774082127025,11
All,female,164,boring,5.5306823584134515,17
All,female,100,boring,3.6884226884226887,10
All,female,16,boring,6.896514161220043,10
All,female,219,boring,4.7999222999223,13
All,female,332,boring,2.9420194003527333,18
All,female,44,boring,2.6945752660038376,13
All,female,72,boring,3.8097784568372806,14
All,female,308,boring,3.54318212651546,15
All,female,94,boring,5.108225108225108,7
All,female,206,boring,4.817821067821068,11
All,female,5,boring,5.428825803825804,18
All,female,319,boring,6.863369709925437,14
All,female,326,boring,1.8137254901960786,4
All,female,119,boring,5.78804598762582,14
All,female,331,boring,3.590277777777778,10
All,female,286,boring,5.342811124061124,16
All,female,302,boring,4.777777777777778,9
All,female,241,boring,4.714846881513548,9
All,female,337,boring,3.4574534942182007,12
All,female,300,boring,4.658184789067143,16
All,female,10,boring,4.731579241383163,13
All,female,114,boring,6.434700375876846,13
All,female,76,boring,3.7464629274807293,19
All,female,185,boring,4.0697827952729915,17
All,female,4,boring,6.38394845894846,13
All,female,124,boring,3.679098679098679,11
All,female,78,boring,3.4361208871012794,9
All,female,312,boring,5.073211102622867,17
All,female,293,boring,1.9191939933868285,14
All,female,252,boring,5.135714285714286,10
All,female,208,boring,5.492063492063492,10
All,female,125,boring,5.169278068852372,17
All,female,159,boring,5.583222333222333,13
All,female,38,boring,5.273148148148148,14
All,female,178,boring,4.969690875573229,13
All,female,82,boring,5.391149591149591,11
All,female,52,boring,4.196648761866153,13
All,female,235,boring,3.953241203241203,18
All,female,212,boring,6.07231304270778,14
All,female,301,boring,4.385420135420136,15
All,female,111,boring,4.9437229437229435,9
All,female,48,boring,4.279363229363229,15
All,female,201,boring,5.198821331174272,15
All,female,194,boring,4.645288081562592,16
All,female,93,boring,3.456168831168831,11
All,female,363,boring,3.635843731431967,17
All,female,317,boring,4.376581550494594,13
All,female,210,boring,6.33908248614131,10
All,female,368,boring,1.977513227513228,6
All,female,86,boring,4.6268331730516605,15
All,female,250,boring,2.4271561771561774,12
All,female,321,boring,2.6265031265031267,14
All,female,182,boring,5.787181953848621,18
All,female,41,boring,4.328796203796204,14
All,female,322,boring,3.4113997113997114,20
All,female,196,boring,4.6103896103896105,10
All,female,327,boring,2.7708108884579477,8
All,female,303,boring,4.675925925925926,12
All,female,136,boring,6.59303104983252,17
All,female,184,boring,4.640822140822141,26
All,female,110,boring,4.946608946608947,10
All,female,377,boring,3.17926517926518,13
All,female,139,boring,5.648899711399712,12
All,female,132,boring,5.73558943779532,12
All,female,154,boring,6.408168220668221,13
All,female,313,boring,2.6271645021645025,11
All,female,342,boring,4.1735846999004895,12
All,female,294,boring,5.706140350877193,8
All,female,141,boring,5.771470541078385,15
All,female,63,boring,4.179263002792415,17
All,female,353,boring,3.0458603896103895,8
All,female,199,boring,6.370129870129871,11
All,female,351,boring,4.625374187216293,16
All,female,190,boring,6.546092796092797,14
All,female,153,boring,6.080320142820143,14
All,female,338,boring,5.878110859728507,8
All,female,288,boring,4.570512820512821,12
All,female,370,boring,5.6067242942242945,9
All,female,234,boring,4.031746031746032,10
All,female,379,boring,3.8875878876169123,20
All,female,55,boring,4.753787878787879,11
All,female,266,boring,2.7161172161172162,12
All,female,378,boring,4.298951048951049,10
All,female,263,boring,4.587162350320246,12
All,female,109,boring,5.082979112390878,11
All,female,355,boring,3.5948946886446884,13
All,female,28,boring,5.54863581837266,15
All,female,101,boring,6.588572802858517,9
All,female,384,boring,4.08382975976961,22
All,female,102,boring,4.984737484737485,9
All,female,97,boring,4.620621311952581,19
All,female,386,boring,3.4492359492359492,9
All,female,187,boring,5.115557751427317,8
All,female,53,boring,6.089959423292757,11
All,female,244,boring,5.736339434559249,16
All,female,66,boring,3.864283864283865,13
All,female,183,boring,6.272446689113357,11
All,female,186,boring,2.7243589743589745,12
All,female,3,boring,3.2162309368191724,4
All,female,315,boring,4.361888111888112,11
All,female,6,boring,5.708689458689459,10
All,female,204,boring,3.0850630850630854,13
All,female,68,boring,4.237757476728065,18
All,female,198,boring,4.173669467787115,14
All,female,26,boring,6.011091305208953,9
All,female,226,boring,5.26922378638065,9
All,female,87,boring,5.924803591470259,15
All,female,228,boring,4.176724510057843,22
All,female,357,boring,3.510293718627052,18
All,female,371,boring,3.771043771043771,9
All,female,157,boring,4.284447034447036,13
All,female,224,boring,4.295500251382604,13
All,female,23,boring,6.119528619528619,13
All,female,334,boring,4.888888888888889,6
All,female,15,boring,5.35016835016835,7
All,female,24,boring,2.913752913752914,13
All,female,367,boring,2.587955738282536,21
All,female,50,boring,7.091858133266803,10
All,female,306,boring,3.9857891255917575,16
All,female,291,boring,4.346195743254567,10
All,female,265,boring,3.564000814000814,14
All,female,309,boring,5.119708994708995,12
All,female,253,boring,4.22135217723453,11
All,female,127,boring,5.599537037037038,9
All,female,65,boring,6.806850556850557,16
All,female,193,boring,4.389417046279792,10
All,female,177,boring,4.8220298220298226,14
All,female,389,boring,5.281200281200282,14
All,female,400,boring,5.53997113997114,14
All,female,216,boring,4.854668028986297,19
All,female,333,boring,3.062629092040857,17
All,female,138,boring,4.911195286195286,12
All,female,325,boring,2.604166666666667,18
All,female,179,boring,5.3350970017636685,9
All,female,166,boring,6.118881118881119,13
All,female,354,boring,2.183849715099715,11
All,female,329,boring,4.169208424110384,10
All,female,387,boring,3.5426152279093457,11
All,female,188,boring,6.060626102292769,12
All,female,163,boring,5.390119383540436,9
All,female,382,boring,2.8342151675485012,12
All,female,117,boring,3.6014383602102904,11
All,female,374,boring,2.6884312582841994,20
All,female,200,boring,4.657976010917188,21
All,female,40,boring,5.1609347442680775,11
All,female,397,boring,2.5361342361342363,14
All,female,249,boring,4.2353896103896105,10
All,female,33,boring,3.108465608465609,14
All,female,54,boring,6.957671957671958,12
All,female,298,boring,5.093530417115114,16
All,female,215,boring,4.316919191919192,11
All,female,359,boring,4.456315289648623,16
All,female,391,boring,5.298028177962388,13
All,female,393,boring,2.967171717171717,11
All,female,222,boring,4.25314600069502,18
All,female,175,boring,5.622960372960373,13
All,female,39,boring,6.987861811391224,7
All,female,231,boring,4.277063156264837,20
All,female,255,boring,4.0728715728715725,11
All,female,18,boring,4.625901875901876,11
All,female,168,boring,4.285046550671551,16
All,female,43,boring,5.585167147667147,8
All,female,287,boring,5.218253968253968,10
All,female,9,boring,2.8409090909090913,11
All,female,316,boring,4.548433048433049,15
All,female,279,boring,3.6138171196994735,21
All,female,116,boring,4.556392681392682,13
All,female,256,boring,4.005341880341881,12
All,female,259,boring,4.818376068376068,13
All,female,281,boring,4.838324443587601,19
All,female,232,boring,6.175176875641272,11
All,female,170,boring,5.774765376235965,16
All,female,358,boring,3.0845632600018567,20
All,female,339,boring,4.680911680911681,13
All,female,88,boring,4.80982905982906,8
All,female,335,boring,2.958791208791209,14
All,female,369,boring,3.262774262774263,14
All,female,143,boring,4.7585470085470085,7
All,female,324,boring,4.315628815628816,6
All,female,310,boring,4.279354904354904,15
All,female,60,boring,5.48941798941799,13
All,female,173,boring,4.303955303955304,13
All,female,165,boring,4.848484848484849,11
All,female,385,boring,1.8342202388255022,12
All,female,118,boring,6.071896853146853,13
All,female,344,boring,4.802549302549303,11
All,female,99,boring,4.653772153772154,9
All,female,129,boring,4.389952153110048,6
All,female,51,boring,5.056915014809752,11
All,female,350,boring,4.850923084344714,23
All,female,336,boring,3.309895108140722,12
All,female,122,boring,5.562451437451438,11
All,female,155,boring,4.68832671957672,14
All,female,92,boring,5.562324929971989,10
All,female,274,boring,4.7167924320179955,16
All,female,144,boring,3.662237762237763,13
All,female,59,boring,5.4102964029434615,14
All,female,361,boring,2.9313001813001813,14
All,female,362,boring,2.849358974358974,14
All,female,46,boring,4.187659319238266,9
All,female,349,boring,3.0864197530864197,6
All,female,383,boring,3.8362666140443924,16
All,female,304,boring,4.740860990860991,8
All,female,104,boring,6.183501683501683,6
All,female,388,boring,3.9711538461538463,12
All,female,56,boring,4.481740481740482,10
All,female,145,boring,3.3333333333333335,8
All,female,323,boring,4.190340523673857,15
All,female,258,boring,3.612891737891738,9
All,female,229,boring,5.274258693376341,12
All,female,364,boring,4.0175565175565175,12
All,female,70,boring,5.048955673955675,13
All,female,172,boring,6.620808540976609,17
All,female,147,boring,4.525373931623932,9
All,female,202,boring,3.6915861915861914,11
All,female,106,boring,8.073671497584542,8
All,female,261,boring,4.01131221719457,20
All,female,395,boring,4.280780494015789,11
All,female,158,boring,5.8730158730158735,14
All,female,167,boring,5.922664141414141,15
All,female,314,boring,4.632614299280966,15
All,female,248,boring,4.879420144126027,15
All,female,299,boring,4.993867243867244,7
All,female,225,boring,4.331501831501832,8
All,female,189,boring,6.609126984126984,5
All,female,181,boring,5.7169219669219675,8
All,female,98,boring,6.293804234980706,12
All,female,7,boring,4.333756367089701,15
All,female,330,boring,1.8248834498834499,8
All,female,19,boring,2.3333333333333335,10
All,female,29,boring,5.36442723942724,12
All,female,61,boring,6.01763668430335,9
All,female,373,boring,3.736703702869117,19
All,female,297,boring,5.85964035964036,10
All,female,31,boring,5.134147334147334,18
All,female,91,boring,6.661563599798893,8
All,female,268,boring,5.020234395234396,14
All,female,107,boring,7.1874117168234815,9
All,female,62,boring,6.133338747309336,17
All,female,192,boring,4.8793490460157125,11
All,female,151,boring,5.056562881562882,14
