country,age_group_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,30-39 x bottom,287,lively,4.722222222222222,4
All,30-39 x bottom,264,lively,5.833333333333334,5
All,30-39 x bottom,363,lively,5.833333333333334,4
All,30-39 x bottom,25,lively,1.9074074074074077,4
All,30-39 x bottom,336,lively,4.666666666666667,5
All,30-39 x bottom,252,lively,2.777777777777778,4
All,30-39 x bottom,95,lively,6.777777777777778,6
All,30-39 x bottom,349,lively,7.444444444444445,4
All,30-39 x bottom,20,lively,1.4027777777777781,5
All,30-39 x bottom,84,lively,3.3333333333333335,4
All,30-39 x bottom,368,boring,1.9444444444444446,4
All,30-39 x bottom,182,boring,3.3333333333333335,4
All,30-39 x bottom,322,boring,5.277777777777779,5
All,30-39 x bottom,184,boring,6.2592592592592595,5
All,30-39 x bottom,286,boring,6.388888888888888,6
All,30-39 x bottom,379,boring,3.3333333333333335,4
All,30-39 x bottom,66,boring,6.944444444444444,4
All,30-39 x bottom,312,boring,5.0,4
All,30-39 x bottom,340,boring,4.0,5
All,30-39 x bottom,228,boring,4.666666666666667,5
All,30-39 x bottom,224,boring,6.203703703703704,4
All,30-39 x bottom,50,boring,6.4259259259259265,4
All,30-39 x bottom,309,boring,6.074074074074074,5
All,30-39 x bottom,65,boring,5.833333333333334,4
All,30-39 x bottom,77,boring,2.361111111111111,4
All,30-39 x bottom,310,boring,4.166666666666667,4
All,30-39 x bottom,383,boring,2.2222222222222228,4
All,30-39 x bottom,373,boring,4.166666666666667,4
All,30-39 x bottom,133,boring,6.7592592592592595,4
All,30-39 x bottom,31,boring,5.0,4
All,30-39 x bottom,4,boring,7.444444444444445,5
All,30-39 x bottom,304,boring,2.3333333333333335,5
All,30-39 x bottom,194,boring,3.3333333333333335,4
All,30-39 x bottom,140,boring,7.083333333333334,4
All,30-39 x bottom,150,boring,5.833333333333334,4
All,30-39 x bottom,128,boring,6.888888888888888,5
All,30-39 x bottom,162,boring,4.166666666666667,4
All,30-39 x bottom,283,boring,3.055555555555556,4
All,30-39 x bottom,72,boring,5.2592592592592595,5
All,30-39 x bottom,208,boring,4.555555555555556,5
All,30-39 x bottom,185,boring,5.833333333333334,4
All,30-39 x bottom,13,boring,6.666666666666667,4
All,30-39 x bottom,323,boring,1.7592592592592597,4
All,30-39 x bottom,170,boring,6.944444444444444,4
All,30-39 x bottom,289,boring,4.166666666666667,6
All,30-39 x bottom,95,boring,3.3333333333333335,4
All,30-39 x bottom,131,boring,0.0,4
All,30-39 x bottom,292,boring,2.0833333333333335,4
All,30-39 x bottom,368,wealthy,8.333333333333334,4
All,30-39 x bottom,250,wealthy,7.027777777777779,5
All,30-39 x bottom,303,wealthy,6.111111111111111,4
All,30-39 x bottom,241,wealthy,5.0,4
All,30-39 x bottom,313,wealthy,2.0833333333333335,4
All,30-39 x bottom,353,wealthy,7.083333333333334,4
All,30-39 x bottom,338,wealthy,7.916666666666667,4
All,30-39 x bottom,379,wealthy,3.7777777777777777,5
All,30-39 x bottom,109,wealthy,6.666666666666667,4
All,30-39 x bottom,73,wealthy,3.3333333333333335,4
All,30-39 x bottom,68,wealthy,3.6111111111111116,4
All,30-39 x bottom,42,wealthy,4.0,5
All,30-39 x bottom,291,wealthy,2.777777777777778,4
All,30-39 x bottom,65,wealthy,3.3333333333333335,4
All,30-39 x bottom,400,wealthy,4.2592592592592595,6
All,30-39 x bottom,328,wealthy,7.5,5
All,30-39 x bottom,382,wealthy,3.3333333333333335,4
All,30-39 x bottom,281,wealthy,1.0833333333333333,4
All,30-39 x bottom,77,wealthy,2.0833333333333335,4
All,30-39 x bottom,348,wealthy,5.416666666666667,6
All,30-39 x bottom,54,wealthy,2.5,4
All,30-39 x bottom,231,wealthy,7.777777777777777,4
All,30-39 x bottom,137,wealthy,0.8333333333333334,4
All,30-39 x bottom,46,wealthy,2.738095238095238,7
All,30-39 x bottom,93,wealthy,1.777777777777778,5
All,30-39 x bottom,48,wealthy,2.277777777777778,4
All,30-39 x bottom,72,wealthy,3.3333333333333335,4
All,30-39 x bottom,112,wealthy,5.888888888888889,5
All,30-39 x bottom,91,wealthy,3.740740740740741,5
All,30-39 x bottom,119,wealthy,4.166666666666667,4
All,30-39 x bottom,189,wealthy,1.1111111111111114,4
All,30-39 x bottom,201,wealthy,6.277777777777778,4
All,30-39 x bottom,271,wealthy,2.666666666666667,5
All,30-39 x bottom,168,wealthy,2.0833333333333335,4
All,30-39 x bottom,269,wealthy,7.916666666666667,4
All,30-39 x bottom,98,wealthy,3.75,4
All,30-39 x bottom,170,wealthy,5.333333333333334,5
All,30-39 x bottom,33,wealthy,3.3333333333333335,4
All,30-39 x bottom,67,wealthy,4.666666666666667,5
All,30-39 x bottom,116,wealthy,6.25,4
All,30-39 x bottom,145,wealthy,3.1944444444444446,6
All,30-39 x bottom,167,wealthy,2.5,4
All,30-39 x bottom,58,depressing,5.333333333333333,5
All,30-39 x bottom,111,depressing,5.0,4
All,30-39 x bottom,286,depressing,7.222222222222222,4
All,30-39 x bottom,199,depressing,4.166666666666667,4
All,30-39 x bottom,351,depressing,4.166666666666667,4
All,30-39 x bottom,190,depressing,5.555555555555556,6
All,30-39 x bottom,153,depressing,2.4305555555555554,6
All,30-39 x bottom,53,depressing,5.277777777777779,6
All,30-39 x bottom,66,depressing,6.7407407407407405,5
All,30-39 x bottom,68,depressing,4.666666666666667,5
All,30-39 x bottom,309,depressing,3.6111111111111116,4
All,30-39 x bottom,253,depressing,1.6666666666666667,4
All,30-39 x bottom,216,depressing,6.666666666666667,5
All,30-39 x bottom,243,depressing,1.9444444444444446,5
All,30-39 x bottom,381,depressing,2.361111111111111,4
All,30-39 x bottom,215,depressing,4.4444444444444455,4
All,30-39 x bottom,282,depressing,5.833333333333334,4
All,30-39 x bottom,62,depressing,4.166666666666667,4
All,30-39 x bottom,31,depressing,4.814814814814816,6
All,30-39 x bottom,137,depressing,4.62962962962963,4
All,30-39 x bottom,140,depressing,5.416666666666667,4
All,30-39 x bottom,262,depressing,2.0833333333333335,4
All,30-39 x bottom,197,depressing,5.0,4
All,30-39 x bottom,219,depressing,7.083333333333334,4
All,30-39 x bottom,331,depressing,3.380952380952381,7
All,30-39 x bottom,283,depressing,2.777777777777778,6
All,30-39 x bottom,337,depressing,2.111111111111111,5
All,30-39 x bottom,103,depressing,5.555555555555555,4
All,30-39 x bottom,181,depressing,3.571428571428572,5
All,30-39 x bottom,2,depressing,2.777777777777778,4
All,30-39 x bottom,301,depressing,4.0,5
All,30-39 x bottom,272,depressing,2.0833333333333335,4
All,30-39 x bottom,70,depressing,5.462962962962963,6
All,30-39 x bottom,308,depressing,4.166666666666667,4
All,30-39 x bottom,320,depressing,4.4444444444444455,6
All,30-39 x bottom,264,depressing,1.4814814814814818,4
All,30-39 x bottom,13,depressing,6.333333333333333,5
All,30-39 x bottom,165,depressing,5.0,5
All,30-39 x bottom,289,depressing,4.166666666666667,4
All,30-39 x bottom,95,depressing,4.111111111111112,5
All,30-39 x bottom,392,depressing,6.388888888888888,4
All,30-39 x bottom,284,depressing,4.166666666666667,4
All,30-39 x bottom,240,depressing,2.111111111111111,6
All,30-39 x bottom,105,depressing,4.962962962962964,5
All,30-39 x bottom,39,depressing,7.083333333333334,4
All,30-39 x bottom,174,depressing,2.3333333333333335,5
All,30-39 x bottom,210,beautiful,4.0,5
All,30-39 x bottom,327,beautiful,5.833333333333334,4
All,30-39 x bottom,114,beautiful,2.5,4
All,30-39 x bottom,154,beautiful,6.0,5
All,30-39 x bottom,178,beautiful,4.25,5
All,30-39 x bottom,63,beautiful,4.111111111111112,5
All,30-39 x bottom,234,beautiful,3.3333333333333335,5
All,30-39 x bottom,379,beautiful,7.083333333333334,4
All,30-39 x bottom,28,beautiful,1.9000000000000004,5
All,30-39 x bottom,102,beautiful,4.166666666666667,4
All,30-39 x bottom,53,beautiful,0.0,4
All,30-39 x bottom,3,beautiful,3.253968253968254,7
All,30-39 x bottom,315,beautiful,8.944444444444445,4
All,30-39 x bottom,42,beautiful,2.916666666666667,4
All,30-39 x bottom,157,beautiful,2.5,4
All,30-39 x bottom,333,beautiful,5.833333333333334,4
All,30-39 x bottom,325,beautiful,7.5,4
All,30-39 x bottom,179,beautiful,2.3333333333333335,5
All,30-39 x bottom,354,beautiful,2.8333333333333335,5
All,30-39 x bottom,281,beautiful,6.888888888888888,4
All,30-39 x bottom,77,beautiful,4.166666666666667,4
All,30-39 x bottom,310,beautiful,4.666666666666667,5
All,30-39 x bottom,11,beautiful,3.7777777777777777,5
All,30-39 x bottom,148,beautiful,3.4920634920634925,7
All,30-39 x bottom,316,beautiful,4.407407407407407,5
All,30-39 x bottom,298,beautiful,2.916666666666667,4
All,30-39 x bottom,376,beautiful,4.166666666666667,4
All,30-39 x bottom,366,beautiful,6.805555555555557,6
All,30-39 x bottom,194,beautiful,2.2222222222222228,4
All,30-39 x bottom,22,beautiful,2.2222222222222228,4
All,30-39 x bottom,261,beautiful,5.500000000000001,5
All,30-39 x bottom,135,beautiful,4.333333333333334,4
All,30-39 x bottom,169,beautiful,6.0,5
All,30-39 x bottom,104,beautiful,5.833333333333334,4
All,30-39 x bottom,37,beautiful,1.851851851851852,4
All,30-39 x bottom,272,beautiful,6.952380952380952,4
All,30-39 x bottom,29,beautiful,2.3333333333333335,5
All,30-39 x bottom,230,beautiful,6.370370370370371,4
All,30-39 x bottom,117,beautiful,1.5000000000000002,4
All,30-39 x bottom,209,beautiful,6.666666666666667,5
All,30-39 x bottom,295,beautiful,4.047619047619048,4
All,30-39 x bottom,254,beautiful,6.666666666666667,4
All,30-39 x bottom,323,beautiful,4.166666666666667,4
All,30-39 x bottom,145,beautiful,3.2500000000000004,5
All,30-39 x bottom,233,beautiful,5.0,4
All,30-39 x bottom,292,beautiful,6.666666666666667,4
All,30-39 x bottom,368,live nearby,4.236111111111111,8
All,30-39 x bottom,41,live nearby,0.4761904761904764,7
All,30-39 x bottom,303,live nearby,8.720238095238097,4
All,30-39 x bottom,136,live nearby,4.166666666666667,4
All,30-39 x bottom,178,live nearby,4.166666666666667,4
All,30-39 x bottom,63,live nearby,4.682539682539683,6
All,30-39 x bottom,153,live nearby,3.611111111111111,4
All,30-39 x bottom,28,live nearby,4.0,5
All,30-39 x bottom,3,live nearby,1.6071428571428574,4
All,30-39 x bottom,26,live nearby,6.222222222222222,5
All,30-39 x bottom,253,live nearby,6.111111111111112,7
All,30-39 x bottom,65,live nearby,4.166666666666667,4
All,30-39 x bottom,177,live nearby,6.416666666666667,5
All,30-39 x bottom,164,live nearby,4.027777777777779,4
All,30-39 x bottom,166,live nearby,5.666666666666667,4
All,30-39 x bottom,354,live nearby,6.666666666666667,4
All,30-39 x bottom,100,live nearby,3.3333333333333335,4
All,30-39 x bottom,310,live nearby,7.638888888888888,4
All,30-39 x bottom,142,live nearby,3.541666666666667,4
All,30-39 x bottom,362,live nearby,6.984126984126985,7
All,30-39 x bottom,388,live nearby,0.8333333333333334,4
All,30-39 x bottom,128,live nearby,5.380952380952381,4
All,30-39 x bottom,331,live nearby,8.194444444444445,4
All,30-39 x bottom,169,live nearby,2.962962962962963,5
All,30-39 x bottom,213,live nearby,7.430555555555557,5
All,30-39 x bottom,283,live nearby,7.25925925925926,5
All,30-39 x bottom,48,live nearby,5.333333333333334,5
All,30-39 x bottom,350,live nearby,6.666666666666667,4
All,30-39 x bottom,103,live nearby,2.678571428571429,5
All,30-39 x bottom,397,live nearby,1.6666666666666667,4
All,30-39 x bottom,27,live nearby,4.166666666666667,4
All,30-39 x bottom,36,live nearby,4.166666666666667,4
All,30-39 x bottom,271,live nearby,5.0,4
All,30-39 x bottom,293,live nearby,5.833333333333334,4
All,30-39 x bottom,185,live nearby,0.5555555555555558,4
All,30-39 x bottom,295,live nearby,5.763888888888889,8
All,30-39 x bottom,47,live nearby,2.0138888888888893,4
All,30-39 x bottom,307,live nearby,3.8888888888888893,4
All,30-39 x bottom,352,live nearby,4.166666666666667,4
All,30-39 x bottom,95,live nearby,5.0,4
All,30-39 x bottom,240,live nearby,3.6904761904761907,6
All,30-39 x bottom,233,live nearby,6.111111111111112,6
All,30-39 x bottom,345,live nearby,5.555555555555555,4
All,30-39 x bottom,314,live nearby,4.166666666666667,4
All,30-39 x bottom,58,cycle,4.250000000000001,5
All,30-39 x bottom,182,cycle,5.833333333333334,4
All,30-39 x bottom,327,cycle,5.555555555555556,4
All,30-39 x bottom,136,cycle,7.083333333333334,4
All,30-39 x bottom,199,cycle,3.0,7
All,30-39 x bottom,101,cycle,6.833333333333333,4
All,30-39 x bottom,53,cycle,3.8888888888888884,5
All,30-39 x bottom,207,cycle,1.6666666666666667,4
All,30-39 x bottom,244,cycle,2.666666666666667,5
All,30-39 x bottom,357,cycle,5.833333333333334,4
All,30-39 x bottom,367,cycle,7.916666666666667,4
All,30-39 x bottom,265,cycle,2.361111111111111,4
All,30-39 x bottom,309,cycle,1.6666666666666667,4
All,30-39 x bottom,166,cycle,6.25,4
All,30-39 x bottom,302,cycle,3.3333333333333335,4
All,30-39 x bottom,99,cycle,3.3333333333333335,5
All,30-39 x bottom,281,cycle,2.777777777777778,4
All,30-39 x bottom,77,cycle,7.333333333333334,5
All,30-39 x bottom,243,cycle,4.500000000000001,5
All,30-39 x bottom,142,cycle,5.5,4
All,30-39 x bottom,316,cycle,5.722222222222222,4
All,30-39 x bottom,92,cycle,3.3333333333333335,5
All,30-39 x bottom,304,cycle,4.222222222222223,5
All,30-39 x bottom,46,cycle,1.9444444444444446,4
All,30-39 x bottom,232,cycle,6.666666666666667,5
All,30-39 x bottom,128,cycle,6.944444444444444,4
All,30-39 x bottom,93,cycle,5.0,4
All,30-39 x bottom,104,cycle,2.777777777777778,4
All,30-39 x bottom,96,cycle,2.777777777777778,4
All,30-39 x bottom,337,cycle,5.185185185185185,6
All,30-39 x bottom,301,cycle,3.7777777777777777,5
All,30-39 x bottom,112,cycle,8.125,6
All,30-39 x bottom,80,cycle,5.833333333333334,4
All,30-39 x bottom,279,cycle,5.555555555555555,4
All,30-39 x bottom,117,cycle,2.0833333333333335,4
All,30-39 x bottom,82,cycle,5.0,4
All,30-39 x bottom,245,cycle,3.3333333333333335,5
All,30-39 x bottom,260,cycle,1.25,4
All,30-39 x bottom,344,cycle,5.0,4
All,30-39 x bottom,159,cycle,6.5925925925925934,5
All,30-39 x bottom,175,cycle,4.027777777777779,4
All,30-39 x bottom,237,cycle,5.166666666666667,4
All,30-39 x bottom,165,cycle,6.666666666666667,4
All,30-39 x bottom,211,cycle,6.5,5
All,30-39 x bottom,98,cycle,1.5555555555555556,4
All,30-39 x bottom,289,cycle,2.777777777777778,6
All,30-39 x bottom,195,cycle,2.166666666666667,5
All,30-39 x bottom,20,cycle,1.1111111111111114,4
All,30-39 x bottom,49,cycle,0.8333333333333334,4
All,30-39 x bottom,278,cycle,2.916666666666667,4
All,30-39 x bottom,41,walk,2.5,4
All,30-39 x bottom,196,walk,2.0000000000000004,5
All,30-39 x bottom,327,walk,6.111111111111111,4
All,30-39 x bottom,184,walk,2.8333333333333335,5
All,30-39 x bottom,132,walk,2.5,4
All,30-39 x bottom,178,walk,4.166666666666667,4
All,30-39 x bottom,153,walk,2.777777777777778,6
All,30-39 x bottom,370,walk,6.666666666666667,4
All,30-39 x bottom,355,walk,7.777777777777777,4
All,30-39 x bottom,386,walk,6.805555555555555,4
All,30-39 x bottom,204,walk,7.333333333333334,5
All,30-39 x bottom,24,walk,4.4444444444444455,4
All,30-39 x bottom,354,walk,8.75,4
All,30-39 x bottom,310,walk,4.166666666666667,4
All,30-39 x bottom,231,walk,0.9722222222222225,4
All,30-39 x bottom,373,walk,6.611111111111112,5
All,30-39 x bottom,146,walk,3.6111111111111116,4
All,30-39 x bottom,155,walk,6.111111111111112,6
All,30-39 x bottom,22,walk,2.0833333333333335,4
All,30-39 x bottom,200,walk,7.333333333333334,5
All,30-39 x bottom,331,walk,1.6666666666666667,5
All,30-39 x bottom,169,walk,4.0,5
All,30-39 x bottom,103,walk,5.0,4
All,30-39 x bottom,181,walk,0.8333333333333334,4
All,30-39 x bottom,112,walk,5.0,4
All,30-39 x bottom,320,walk,4.166666666666667,4
All,30-39 x bottom,117,walk,3.7777777777777777,6
All,30-39 x bottom,189,walk,6.333333333333333,5
All,30-39 x bottom,344,walk,9.166666666666668,4
All,30-39 x bottom,372,walk,5.666666666666667,5
All,30-39 x bottom,323,walk,6.25,4
All,30-39 x bottom,171,walk,4.222222222222222,5
All,30-39 x bottom,95,walk,4.444444444444445,6
All,30-39 x bottom,240,walk,5.277777777777779,4
All,30-39 x bottom,292,walk,5.083333333333334,5
All,30-39 x bottom,110,green,6.0,5
All,30-39 x bottom,241,green,2.5,4
All,30-39 x bottom,342,green,3.3333333333333335,4
All,30-39 x bottom,63,green,3.75,4
All,30-39 x bottom,199,green,7.916666666666667,4
All,30-39 x bottom,55,green,1.6666666666666667,4
All,30-39 x bottom,28,green,3.75,4
All,30-39 x bottom,102,green,6.833333333333333,5
All,30-39 x bottom,193,green,5.333333333333333,5
All,30-39 x bottom,78,green,0.8333333333333334,4
All,30-39 x bottom,163,green,7.916666666666667,5
All,30-39 x bottom,362,green,2.9583333333333335,4
All,30-39 x bottom,381,green,1.6666666666666667,4
All,30-39 x bottom,316,green,1.6666666666666667,4
All,30-39 x bottom,21,green,2.291666666666667,4
All,30-39 x bottom,83,green,8.055555555555555,4
All,30-39 x bottom,298,green,4.166666666666667,4
All,30-39 x bottom,31,green,3.3333333333333335,4
All,30-39 x bottom,347,green,5.833333333333334,4
All,30-39 x bottom,146,green,1.6666666666666667,4
All,30-39 x bottom,304,green,3.3333333333333335,5
All,30-39 x bottom,140,green,7.083333333333334,4
All,30-39 x bottom,229,green,2.2500000000000004,5
All,30-39 x bottom,197,green,6.666666666666667,4
All,30-39 x bottom,135,green,7.777777777777777,4
All,30-39 x bottom,37,green,3.7592592592592595,5
All,30-39 x bottom,301,green,5.833333333333334,4
All,30-39 x bottom,272,green,4.583333333333334,4
All,30-39 x bottom,214,green,7.5,4
All,30-39 x bottom,29,green,2.777777777777778,5
All,30-39 x bottom,308,green,3.3333333333333335,4
All,30-39 x bottom,296,green,4.500000000000001,5
All,30-39 x bottom,40,green,4.166666666666667,4
All,30-39 x bottom,245,green,5.277777777777779,4
All,30-39 x bottom,168,green,7.750000000000001,5
All,30-39 x bottom,237,green,7.708333333333334,4
All,30-39 x bottom,269,green,5.833333333333334,4
All,30-39 x bottom,252,green,5.833333333333334,4
All,30-39 x bottom,95,green,5.0,4
All,30-39 x bottom,123,green,1.5740740740740744,4
All,30-39 x bottom,314,green,3.75,4
All,Above 50 x upper,380,safe,6.944444444444444,7
All,Above 50 x upper,342,safe,3.037037037037037,5
All,Above 50 x upper,52,safe,3.7222222222222223,4
All,Above 50 x upper,142,safe,2.4166666666666665,8
All,Above 50 x upper,38,safe,4.944444444444445,5
All,Above 50 x upper,103,safe,5.333333333333334,5
All,Above 50 x upper,77,safe,5.0,4
All,Above 50 x upper,134,safe,2.0634920634920637,6
All,Above 50 x upper,235,safe,4.0,6
All,Above 50 x upper,344,safe,3.5000000000000004,5
All,Above 50 x upper,299,safe,2.2222222222222228,6
All,Above 50 x upper,68,safe,2.5185185185185186,6
All,Above 50 x upper,371,safe,7.888888888888889,5
All,Above 50 x upper,286,safe,2.0208333333333335,8
All,Above 50 x upper,63,safe,4.888888888888889,5
All,Above 50 x upper,336,safe,4.523809523809525,7
All,Above 50 x upper,170,safe,3.5000000000000004,4
All,Above 50 x upper,104,safe,4.240079365079366,7
All,Above 50 x upper,53,safe,3.117283950617284,9
All,Above 50 x upper,169,safe,7.344444444444444,6
All,Above 50 x upper,340,safe,5.285714285714286,7
All,Above 50 x upper,32,safe,4.722222222222222,4
All,Above 50 x upper,100,safe,1.8333333333333335,4
All,Above 50 x upper,69,safe,4.333333333333333,5
All,Above 50 x upper,59,safe,3.9814814814814814,6
All,Above 50 x upper,177,safe,5.0,6
All,Above 50 x upper,116,safe,6.333333333333333,5
All,Above 50 x upper,341,safe,3.3333333333333335,5
All,Above 50 x upper,373,safe,3.7777777777777777,6
All,Above 50 x upper,379,safe,3.3333333333333335,5
All,Above 50 x upper,333,safe,8.333333333333334,4
All,Above 50 x upper,165,safe,6.388888888888888,4
All,Above 50 x upper,64,safe,3.8888888888888893,5
All,Above 50 x upper,248,safe,5.523809523809524,7
