country,age_group_2,Image,Question,Score,Num_comparisons
All,40+,192,lively,5.05952380952381,14
All,40+,359,lively,5.036055439228814,21
All,40+,352,lively,5.600859788359789,20
All,40+,393,lively,5.9837353801169595,10
All,40+,236,lively,4.066233417682693,10
All,40+,272,lively,4.060008346773053,17
All,40+,179,lively,2.935514954296788,16
All,40+,121,lively,3.7016612200435737,16
All,40+,222,lively,5.847554780459192,18
All,40+,397,lively,5.919642857142858,10
All,40+,149,lively,3.7264550264550262,15
All,40+,373,lively,5.47175183204595,24
All,40+,26,lively,3.8777407233289582,20
All,40+,297,lively,4.931878306878307,12
All,40+,31,lively,3.5823949748981727,16
All,40+,91,lively,3.441558441558442,14
All,40+,384,lively,6.347289420818833,14
All,40+,107,lively,2.950701123495241,18
All,40+,62,lively,3.145909645909646,14
All,40+,230,lively,4.363169740887133,11
All,40+,316,lively,4.476264635017495,14
All,40+,346,lively,5.975671750181554,9
All,40+,109,lively,2.9985817718900427,19
All,40+,271,lively,5.088103254769922,11
All,40+,290,lively,4.465063803299097,24
All,40+,152,lively,3.9921851024792208,13
All,40+,315,lively,4.4678826696370555,16
All,40+,148,lively,3.792467948717949,13
All,40+,291,lively,3.057179987004549,9
All,40+,351,lively,4.996031746031746,16
All,40+,39,lively,2.7150669534570464,19
All,40+,321,lively,5.509786721706227,20
All,40+,284,lively,5.1373382952330315,11
All,40+,354,lively,7.421323659713754,12
All,40+,128,lively,3.312309433342715,20
All,40+,389,lively,4.11213245532131,16
All,40+,390,lively,5.8425770308123255,18
All,40+,322,lively,5.813131313131313,18
All,40+,282,lively,4.1544159544159545,13
All,40+,365,lively,7.5060024009603845,14
All,40+,338,lively,4.911969396344396,26
All,40+,28,lively,3.0008818342151677,15
All,40+,246,lively,4.934602815485169,16
All,40+,132,lively,3.7970142602495547,17
All,40+,398,lively,5.046390875851015,25
All,40+,368,lively,6.25599004566347,7
All,40+,360,lively,6.171576426478387,17
All,40+,273,lively,5.273802790346908,15
All,40+,130,lively,3.680555555555556,16
All,40+,227,lively,7.564709595959597,6
All,40+,288,lively,5.468262946204122,13
All,40+,180,lively,4.340092607555842,15
All,40+,270,lively,4.928235994025467,14
All,40+,254,lively,6.155202821869489,14
All,40+,242,lively,5.930349338340825,18
All,40+,240,lively,5.423651721897337,12
All,40+,379,lively,5.697185554383697,16
All,40+,2,lively,4.226741622574956,14
All,40+,386,lively,6.455164865682769,18
All,40+,126,lively,3.382268803321435,12
All,40+,9,lively,4.731149941676257,22
All,40+,146,lively,3.3284493284493286,10
All,40+,57,lively,4.715608465608465,18
All,40+,183,lively,2.6197096267950357,16
All,40+,187,lively,3.8321786948431686,30
All,40+,233,lively,4.997928645142268,17
All,40+,12,lively,5.203703703703704,15
All,40+,264,lively,3.3333333333333335,9
All,40+,320,lively,7.849572649572649,12
All,40+,162,lively,4.279945952740071,17
All,40+,311,lively,5.96194122235789,12
All,40+,3,lively,6.215816454787043,12
All,40+,101,lively,3.6654411764705883,15
All,40+,79,lively,3.5648148148148158,8
All,40+,47,lively,5.328282828282829,15
All,40+,8,lively,3.990520002879466,23
All,40+,182,lively,1.8354643975761995,12
All,40+,289,lively,5.740740740740741,9
All,40+,157,lively,4.850439737396259,13
All,40+,251,lively,3.177209121288069,12
All,40+,191,lively,3.127847098435334,11
All,40+,209,lively,3.1433381433381435,11
All,40+,283,lively,5.692495126705652,18
All,40+,74,lively,2.575750230161995,16
All,40+,193,lively,7.328159041394337,12
All,40+,138,lively,1.9964697138610186,15
All,40+,366,lively,6.798204751986265,18
All,40+,221,lively,5.226608187134503,16
All,40+,287,lively,4.679843304843305,15
All,40+,108,lively,3.572954822954823,13
All,40+,174,lively,3.9592988710635777,14
All,40+,292,lively,5.904558404558404,9
All,40+,396,lively,5.15540824915825,11
All,40+,123,lively,3.250854187828978,13
All,40+,295,lively,4.438429217840984,13
All,40+,257,lively,5.8402406417112305,9
All,40+,375,lively,4.4748677248677255,16
All,40+,195,lively,4.147519147519148,13
All,40+,367,lively,7.584664531017085,18
All,40+,89,lively,3.344178969178969,18
All,40+,43,lively,3.073321921361137,8
All,40+,198,lively,4.622474747474747,11
All,40+,141,lively,4.620262778157515,14
All,40+,347,lively,6.667989417989419,15
All,40+,275,lively,5.5,10
All,40+,296,lively,5.5633914473108055,20
All,40+,399,lively,5.4222222222222225,15
All,40+,25,lively,4.726785360608891,21
All,40+,234,lively,5.085393577720944,20
All,40+,327,lively,6.77587145969499,15
All,40+,168,lively,4.26923076923077,10
All,40+,203,boring,4.733973544042194,12
All,40+,305,boring,3.560806477473144,18
All,40+,276,boring,4.385374209935614,9
All,40+,45,boring,3.070427693221811,16
All,40+,380,boring,3.7612822906940555,14
All,40+,277,boring,4.60899900896031,19
All,40+,262,boring,3.7494058229352354,11
All,40+,278,boring,5.174854657439798,21
All,40+,69,boring,4.50831933660881,19
All,40+,83,boring,6.697303921568628,12
All,40+,11,boring,4.699167519213959,21
All,40+,85,boring,5.461099086099086,15
All,40+,328,boring,4.79560354076608,19
All,40+,340,boring,2.822383226794992,17
All,40+,223,boring,5.127007368604008,18
All,40+,120,boring,4.337094149400651,17
All,40+,169,boring,5.321584189231249,17
All,40+,58,boring,5.239700930877402,15
All,40+,42,boring,4.716752665978673,15
All,40+,381,boring,3.360795454545455,10
All,40+,64,boring,4.3876357560568096,10
All,40+,150,boring,6.7011006422771136,11
All,40+,80,boring,5.885466657525481,16
All,40+,13,boring,5.793650793650794,12
All,40+,207,boring,4.142774121876289,18
All,40+,237,boring,5.985881221175339,21
All,40+,176,boring,4.849503437738733,14
All,40+,67,boring,4.880529364855991,17
All,40+,217,boring,6.107480029048657,9
All,40+,35,boring,4.879273504273504,13
All,40+,161,boring,4.104255698005698,13
All,40+,348,boring,4.9876881794787975,14
All,40+,307,boring,4.940169236221869,17
All,40+,73,boring,6.036195286195286,14
All,40+,164,boring,5.887954840805718,16
All,40+,100,boring,3.9666477313536137,12
All,40+,16,boring,6.229845446950709,16
All,40+,219,boring,5.172903769394998,18
All,40+,332,boring,3.8727079514403218,22
All,40+,44,boring,2.512066708661136,15
All,40+,72,boring,5.845324839132888,15
All,40+,308,boring,4.250615225847424,16
All,40+,94,boring,5.936567290733958,13
All,40+,206,boring,5.824074074074074,10
All,40+,5,boring,6.980103230103231,14
All,40+,319,boring,5.996655518394649,15
All,40+,326,boring,4.438066162137369,15
All,40+,119,boring,6.568681318681319,12
All,40+,331,boring,3.9541345311749585,20
All,40+,286,boring,6.320818070818071,12
All,40+,302,boring,4.720241632006338,11
All,40+,241,boring,4.5382672882672885,11
All,40+,337,boring,3.7019841269841267,16
All,40+,300,boring,4.947488563069635,23
All,40+,10,boring,5.074988121040753,16
All,40+,114,boring,5.26113895850738,12
All,40+,76,boring,3.891856608117208,21
All,40+,185,boring,3.841695506705098,23
All,40+,4,boring,6.060738968633705,15
All,40+,124,boring,5.510670522411298,24
All,40+,78,boring,2.7539127539127537,14
All,40+,312,boring,4.875700280112045,16
All,40+,293,boring,4.1037685414872795,17
All,40+,252,boring,5.288437597261128,14
All,40+,208,boring,5.575884154831523,10
All,40+,125,boring,5.352766747724731,20
All,40+,159,boring,6.066940466940467,14
All,40+,38,boring,4.272331154684096,12
All,40+,178,boring,5.060980617965913,14
All,40+,82,boring,5.660999714571144,13
All,40+,52,boring,4.355223570909845,18
All,40+,235,boring,4.34017094017094,18
All,40+,212,boring,5.7381220144378045,13
All,40+,301,boring,3.879567622879307,17
All,40+,111,boring,6.663345252630967,13
All,40+,48,boring,4.766693954193955,22
All,40+,201,boring,4.664762303113696,18
All,40+,194,boring,5.246654217242454,18
All,40+,93,boring,4.231934311913673,17
All,40+,363,boring,3.4258728744022866,14
All,40+,317,boring,4.619505723607891,17
All,40+,210,boring,6.590799637239265,11
All,40+,370,boring,5.127279497995611,15
All,40+,247,boring,4.42174747766853,20
All,40+,342,boring,4.228674703533726,19
All,40+,118,boring,5.983644133644134,13
All,40+,313,boring,3.6063327510695937,18
All,40+,21,boring,4.884866767219708,13
All,40+,243,boring,3.8985389610389616,15
All,40+,378,boring,3.9698322510822512,11
All,40+,55,boring,3.7902421652421654,13
All,40+,238,boring,5.311144021670337,14
All,40+,142,boring,5.814814814814815,14
All,40+,392,boring,3.5687891318143423,15
All,40+,196,boring,5.519171982987773,11
All,40+,60,boring,6.205947193692292,16
All,40+,103,boring,3.542411686896981,14
All,40+,232,boring,6.314814814814815,9
All,40+,77,boring,5.70230463980464,16
All,40+,134,boring,5.1924942341609,18
All,40+,95,boring,4.242094578394888,11
All,40+,54,boring,6.2637127578304055,10
All,40+,200,boring,4.42547608337082,21
All,40+,215,boring,5.87605640546817,13
All,40+,344,boring,4.41969141969142,14
All,40+,299,boring,3.8090998507665175,13
All,40+,68,boring,4.376088576456224,16
All,40+,84,boring,4.170117322291235,12
All,40+,90,boring,7.05952380952381,9
All,40+,371,boring,5.198412698412699,8
All,40+,30,boring,5.499102132435466,10
All,40+,105,boring,4.404761904761905,14
All,40+,63,boring,4.048933608531132,14
All,40+,336,boring,3.28415810768752,15
All,40+,214,boring,4.130833176485351,14
All,40+,309,boring,4.416433239962652,7
All,40+,170,boring,6.442651090207481,19
All,40+,104,boring,5.862745098039216,5
All,40+,131,boring,4.464774578297356,17
All,40+,37,boring,4.927637721755369,12
All,40+,17,boring,5.638371542786112,18
All,40+,171,boring,4.09981684981685,18
All,40+,71,boring,3.370915883222385,20
All,40+,53,boring,7.104655578339789,18
All,40+,376,boring,4.276323193714498,16
All,40+,61,boring,5.539351851851852,18
All,40+,205,boring,6.3882500368568484,14
All,40+,113,boring,5.658549783549784,9
All,40+,304,boring,4.643182029146941,9
All,40+,324,boring,4.0188492063492065,7
All,40+,33,boring,3.75173478482302,20
All,40+,32,boring,4.584500466853409,14
All,40+,137,boring,5.716355084543939,13
All,40+,329,boring,2.3810301898537194,10
All,40+,265,boring,4.015222846182599,21
All,40+,226,boring,6.902356902356903,11
All,40+,285,boring,5.586087221956787,12
All,40+,66,boring,2.6778309409888363,11
All,40+,353,boring,3.083377372899432,16
All,40+,303,boring,5.04055639349757,15
All,40+,129,boring,4.379084967320262,9
All,40+,333,boring,3.7821406282504686,20
All,40+,20,boring,7.924699784219908,11
All,40+,87,boring,4.5206971677559915,17
All,40+,310,boring,3.2971521942110176,17
All,40+,345,boring,3.933956916099773,16
All,40+,115,boring,3.9977614977614984,7
All,40+,156,boring,4.339977890855084,19
All,40+,253,boring,4.762821194400141,19
All,40+,202,boring,2.3263018657755503,10
All,40+,117,boring,3.828823953823954,11
All,40+,188,boring,5.723750468848508,18
All,40+,259,boring,4.80898730898731,13
All,40+,211,boring,5.113947163947165,20
All,40+,245,boring,2.340041838106854,11
All,40+,155,boring,4.638217744625067,11
All,40+,260,boring,4.7075170808723446,15
All,40+,153,boring,6.207049486461251,12
All,40+,1,boring,5.949579831932773,14
All,40+,197,boring,5.072405530141543,19
All,40+,263,boring,4.617003367003367,11
All,40+,266,boring,3.5784001096178604,17
All,40+,34,boring,5.7480158730158735,17
All,40+,136,boring,7.003678258064223,18
All,40+,269,boring,1.6924497071555897,17
All,40+,341,boring,2.4920343137254903,20
All,40+,391,boring,5.799416632749966,13
All,40+,40,boring,5.431559038370184,13
All,40+,154,boring,5.569151835818503,12
All,40+,41,boring,4.6851551226551225,15
All,40+,102,boring,4.304625199362041,11
All,40+,24,boring,3.009407603060854,22
All,40+,394,boring,4.36965811965812,12
All,40+,280,boring,5.767752001085335,18
All,40+,49,boring,2.914310315791961,21
All,40+,318,boring,5.258417066321479,20
All,40+,75,boring,4.000481000481001,9
All,40+,298,boring,4.787135309389314,19
All,40+,218,boring,5.942189847762603,15
All,40+,29,boring,6.008020120765219,13
All,40+,65,boring,7.850505050505052,11
All,40+,158,boring,5.251431769288913,21
All,40+,160,boring,7.666993392139592,18
All,40+,23,boring,5.442482841089652,17
All,40+,166,boring,4.567640388364072,15
All,40+,306,boring,4.294704452753989,15
All,40+,177,boring,7.263856332483784,13
All,40+,96,boring,5.257556956860363,16
All,40+,204,boring,4.189170397503731,13
All,40+,225,boring,3.9249322106464968,14
All,40+,22,boring,5.289081289081289,14
All,40+,139,boring,5.9108324137735915,15
All,40+,239,boring,4.727274918064392,19
All,40+,356,boring,2.874370755949703,12
All,40+,175,boring,5.2055682879212295,12
All,40+,92,boring,6.358449542660069,19
All,40+,81,boring,4.178773643253457,16
All,40+,36,boring,6.962145969498911,17
All,40+,172,boring,5.784204085674674,20
All,40+,27,boring,6.758284600389863,16
All,40+,362,boring,2.0347222222222223,16
All,40+,372,boring,5.56781045751634,10
All,40+,220,boring,5.168095898578355,13
All,40+,46,boring,4.20291146761735,12
All,40+,343,boring,5.2790346907993975,17
All,40+,147,boring,4.868433657354489,17
All,40+,358,boring,2.883165445665446,20
All,40+,151,boring,4.5783266297972185,17
All,40+,97,boring,2.916666666666667,16
All,40+,199,boring,5.810559045521452,15
All,40+,86,boring,5.727498397224182,16
All,40+,228,boring,3.5302197802197806,14
All,40+,216,boring,4.132692843219159,19
All,40+,294,boring,3.376068376068376,6
All,40+,135,boring,3.196959635556127,14
All,40+,279,boring,3.3121744777124036,21
All,40+,231,boring,3.3773342670401494,24
All,40+,116,boring,4.896168993913355,16
All,40+,256,boring,4.322440087145969,18
All,40+,281,boring,4.650997150997151,20
All,40+,15,boring,4.742405498984446,11
All,40+,184,boring,5.833619811560989,20
All,40+,127,boring,4.754397040581251,16
All,40+,250,boring,2.2035353535353535,11
All,40+,339,boring,4.561803023974077,18
All,40+,88,boring,5.659611992945326,16
All,40+,335,boring,3.0087371205792257,10
All,40+,369,boring,3.9558235867446396,17
All,40+,355,boring,3.362794612794613,12
All,40+,143,boring,4.653328153328154,11
All,40+,255,boring,4.133458646616542,16
All,40+,357,boring,3.386206827228499,16
All,40+,173,boring,5.081802293567,14
All,40+,377,boring,3.579055418838701,15
All,40+,165,boring,3.8131313131313136,11
All,40+,385,boring,3.6968801608894486,11
All,40+,163,boring,3.5074437182280325,10
All,40+,99,boring,4.166666666666667,9
All,40+,51,boring,5.103535353535354,12
All,40+,350,boring,4.690935607602275,21
All,40+,122,boring,6.109625668449198,8
All,40+,274,boring,4.919776373723742,18
All,40+,144,boring,4.623423106616384,17
All,40+,59,boring,4.983402132782938,17
All,40+,361,boring,4.543271180526083,15
All,40+,349,boring,3.161690161690162,12
All,40+,383,boring,3.1944444444444446,14
All,40+,334,boring,4.099227297756709,13
All,40+,388,boring,3.5965971359890947,23
All,40+,56,boring,5.356331533963114,13
All,40+,145,boring,4.242424242424242,11
All,40+,323,boring,4.734050564158924,16
All,40+,258,boring,3.768128843980237,11
All,40+,229,boring,5.818046536796537,10
All,40+,364,boring,3.7286110575584264,15
All,40+,70,boring,4.340306956115779,20
All,40+,325,boring,3.962203795441782,21
All,40+,190,boring,7.235136452241715,12
All,40+,110,boring,5.874358974358975,15
All,40+,106,boring,6.949146867625129,16
All,40+,261,boring,4.198085081986011,19
All,40+,374,boring,3.4439775910364143,21
All,40+,395,boring,4.9041125541125545,14
All,40+,186,boring,3.9231601731601735,14
All,40+,400,boring,5.660128378836915,17
All,40+,167,boring,5.332918352526196,18
All,40+,314,boring,4.543128654970761,19
All,40+,248,boring,3.9285619351408827,22
All,40+,6,boring,4.708154601246707,13
All,40+,189,boring,3.574074074074074,6
All,40+,50,boring,6.308271793565911,11
All,40+,181,boring,5.528004471019177,13
All,40+,98,boring,5.850984764028242,18
All,40+,7,boring,4.571996576408341,14
All,40+,249,boring,3.163667114905505,11
All,40+,330,boring,3.352798168015559,14
All,40+,19,boring,2.6296296296296298,9
All,40+,268,boring,5.223395026026605,14
All,40+,140,boring,5.40074354657688,22
All,40+,14,boring,3.6073574210829116,17
All,40+,18,boring,6.944444444444444,12
All,40+,382,boring,2.9773929773929773,14
All,40+,387,boring,3.9907203907203903,15
All,40+,224,boring,5.361111111111112,12
All,40+,213,boring,2.4134199134199137,11
All,40+,133,boring,5.68774366471735,14
All,40+,112,boring,4.64949920936763,21
All,40+,244,boring,6.745726495726496,12
All,40+,267,boring,4.66170634920635,18
All,40+,192,boring,4.479953650785141,17
All,40+,359,boring,3.9477169072757308,24
All,40+,352,boring,3.821439803582661,16
All,40+,393,boring,4.35906685906686,11
All,40+,236,boring,3.96190675795939,19
All,40+,272,boring,2.9057215932215934,16
All,40+,179,boring,4.018674136321196,12
All,40+,121,boring,4.974827942873056,18
All,40+,222,boring,3.2632559935191514,18
All,40+,397,boring,3.5334323112960884,13
All,40+,149,boring,6.98681586894767,19
All,40+,373,boring,3.9987285318167674,16
All,40+,26,boring,5.031746031746032,15
All,40+,297,boring,4.785437449024406,16
All,40+,31,boring,4.540769843290852,17
All,40+,91,boring,5.52057947499124,13
All,40+,384,boring,4.392712550607287,13
All,40+,107,boring,6.8073261614928295,13
All,40+,62,boring,5.45513685779031,21
All,40+,230,boring,5.46728563833827,16
All,40+,316,boring,3.6355397422126745,16
All,40+,346,boring,4.365735994025468,19
All,40+,109,boring,5.518800798126564,18
All,40+,271,boring,5.280214424951267,8
All,40+,290,boring,5.194775491347484,15
All,40+,152,boring,4.590291459486506,12
All,40+,315,boring,4.502230437629597,16
All,40+,148,boring,4.752416564916565,14
All,40+,291,boring,4.717551981806368,19
All,40+,351,boring,4.878639351227071,18
All,40+,39,boring,7.39344454887218,16
All,40+,321,boring,2.3557984191955486,19
All,40+,284,boring,4.213822956083018,19
All,40+,354,boring,2.518960800694547,14
All,40+,128,boring,6.599747474747474,15
All,40+,389,boring,4.148859473859474,19
All,40+,390,boring,3.208356676003735,12
All,40+,322,boring,3.558689726452884,19
All,40+,282,boring,4.123259610759611,14
All,40+,365,boring,3.646562322777157,15
All,40+,338,boring,5.718360071301247,14
All,40+,28,boring,5.179826346493014,18
All,40+,246,boring,4.375,8
All,40+,132,boring,5.109322742474917,15
All,40+,398,boring,4.4756937294021695,17
All,40+,368,boring,4.967320261437909,7
All,40+,360,boring,3.4171626984126986,18
All,40+,273,boring,3.3223733938019655,14
All,40+,130,boring,4.246936786410471,12
All,40+,227,boring,2.8869248035914703,11
All,40+,288,boring,3.6768596327419862,9
All,40+,180,boring,4.640391041706832,14
All,40+,270,boring,2.5588764520653067,12
All,40+,254,boring,3.9040610351884864,18
All,40+,242,boring,4.743679523091288,17
All,40+,240,boring,6.8160052910052915,12
All,40+,379,boring,3.746298637166632,19
All,40+,2,boring,5.5759284575074055,15
All,40+,386,boring,2.9792483660130715,11
All,40+,126,boring,5.799655388471178,19
All,40+,9,boring,2.1944444444444446,12
All,40+,146,boring,6.0693880744224,13
