country,gender_ahi_3_remapped,Image,Question,Score,Num_comparisons
All,female x middle,134,boring,6.111111111111112,4
All,female x middle,192,boring,5.416666666666667,4
All,female x middle,222,boring,4.007936507936509,4
All,female x middle,261,boring,5.037037037037037,10
All,female x middle,347,boring,2.5,6
All,female x middle,27,boring,5.388888888888889,6
All,female x middle,238,boring,6.444444444444444,6
All,female x middle,259,boring,4.325396825396825,7
All,female x middle,128,boring,2.5,4
All,female x middle,384,boring,3.666666666666667,7
All,female x middle,335,boring,2.777777777777778,4
All,female x middle,22,boring,3.111111111111111,5
All,female x middle,392,boring,2.962962962962963,6
All,female x middle,306,boring,4.120370370370371,6
All,female x middle,252,boring,5.125000000000001,4
All,female x middle,211,boring,5.611111111111112,6
All,female x middle,203,wealthy,5.0,4
All,female x middle,276,wealthy,4.166666666666667,4
All,female x middle,277,wealthy,2.5,4
All,female x middle,262,wealthy,4.722222222222222,6
All,female x middle,69,wealthy,5.055555555555555,5
All,female x middle,11,wealthy,3.4027777777777777,6
All,female x middle,328,wealthy,6.627777777777778,6
All,female x middle,120,wealthy,4.555555555555556,6
All,female x middle,169,wealthy,4.444444444444445,8
All,female x middle,58,wealthy,5.052910052910053,7
All,female x middle,42,wealthy,3.8095238095238093,7
All,female x middle,64,wealthy,1.3333333333333335,5
All,female x middle,13,wealthy,4.166666666666667,4
All,female x middle,176,wealthy,2.0,5
All,female x middle,67,wealthy,3.3333333333333335,4
All,female x middle,35,wealthy,3.8888888888888893,4
All,female x middle,348,wealthy,6.666666666666667,5
All,female x middle,307,wealthy,4.416666666666667,7
All,female x middle,73,wealthy,5.555555555555556,4
All,female x middle,16,wealthy,2.161904761904762,7
All,female x middle,332,wealthy,3.2380952380952386,5
All,female x middle,44,wealthy,4.2592592592592595,5
All,female x middle,72,wealthy,2.291666666666667,8
All,female x middle,94,wealthy,5.625,6
All,female x middle,206,wealthy,2.916666666666667,4
All,female x middle,5,wealthy,5.436507936507937,7
All,female x middle,319,wealthy,3.761904761904762,5
All,female x middle,99,wealthy,5.611111111111112,4
All,female x middle,326,wealthy,6.611111111111112,4
All,female x middle,51,wealthy,3.1666666666666665,6
All,female x middle,350,wealthy,5.462962962962963,6
All,female x middle,336,wealthy,7.166666666666667,5
All,female x middle,122,wealthy,5.666666666666667,4
All,female x middle,310,wealthy,3.285714285714286,5
All,female x middle,155,wealthy,3.055555555555556,4
All,female x middle,92,wealthy,7.361111111111111,6
All,female x middle,274,wealthy,3.161375661375662,4
All,female x middle,144,wealthy,4.222222222222222,6
All,female x middle,59,wealthy,3.3333333333333335,4
All,female x middle,361,wealthy,3.8888888888888893,6
All,female x middle,362,wealthy,6.185185185185185,9
All,female x middle,46,wealthy,6.444444444444445,5
All,female x middle,383,wealthy,7.216931216931217,6
All,female x middle,304,wealthy,7.523809523809524,5
All,female x middle,334,wealthy,7.333333333333334,5
All,female x middle,56,wealthy,4.333333333333334,7
All,female x middle,145,wealthy,3.444444444444444,5
All,female x middle,188,wealthy,5.055555555555555,5
All,female x middle,357,wealthy,4.166666666666667,6
All,female x middle,60,wealthy,4.428571428571429,5
All,female x middle,229,wealthy,5.428571428571429,5
All,female x middle,70,wealthy,4.111111111111112,5
All,female x middle,172,wealthy,5.0,4
All,female x middle,265,wealthy,7.361111111111111,4
All,female x middle,300,wealthy,4.453703703703704,8
All,female x middle,153,wealthy,1.1111111111111114,6
All,female x middle,157,wealthy,5.523809523809525,4
All,female x middle,322,wealthy,5.222222222222222,5
All,female x middle,189,wealthy,6.079365079365079,6
All,female x middle,165,wealthy,3.3333333333333335,8
All,female x middle,186,wealthy,7.333333333333334,5
All,female x middle,353,wealthy,6.279761904761905,8
All,female x middle,311,wealthy,4.907407407407408,6
All,female x middle,324,wealthy,6.583333333333334,4
All,female x middle,288,wealthy,4.047619047619048,7
All,female x middle,378,wealthy,7.063492063492062,6
All,female x middle,263,wealthy,7.847222222222223,4
All,female x middle,143,wealthy,6.37037037037037,6
All,female x middle,180,wealthy,3.055555555555556,4
All,female x middle,105,wealthy,1.5972222222222225,4
All,female x middle,389,wealthy,7.555555555555555,5
All,female x middle,317,wealthy,3.8888888888888893,5
All,female x middle,95,wealthy,4.2592592592592595,6
All,female x middle,374,wealthy,7.093253968253969,8
All,female x middle,36,wealthy,1.1666666666666667,5
All,female x middle,29,wealthy,2.248677248677249,6
All,female x middle,342,wealthy,6.333333333333333,5
All,female x middle,242,wealthy,6.25,4
All,female x middle,250,wealthy,2.4166666666666665,5
All,female x middle,360,wealthy,5.833333333333334,4
All,female x middle,52,wealthy,4.444444444444445,6
All,female x middle,282,wealthy,4.833333333333333,7
All,female x middle,330,wealthy,5.17989417989418,7
All,female x middle,338,wealthy,4.407407407407408,6
All,female x middle,239,wealthy,4.666666666666667,6
All,female x middle,358,wealthy,6.634920634920635,7
All,female x middle,158,wealthy,9.166666666666668,4
All,female x middle,75,wealthy,2.380952380952381,7
All,female x middle,88,wealthy,5.0,4
All,female x middle,17,wealthy,1.9407407407407407,6
All,female x middle,255,wealthy,3.75,4
All,female x middle,395,wealthy,7.797619047619048,4
All,female x middle,102,wealthy,1.777777777777778,5
All,female x middle,243,wealthy,5.6944444444444455,6
All,female x middle,204,wealthy,0.8333333333333334,4
All,female x middle,123,wealthy,3.8888888888888893,4
All,female x middle,7,wealthy,5.166666666666667,6
All,female x middle,344,wealthy,5.833333333333334,7
All,female x middle,184,wealthy,3.111111111111111,5
All,female x middle,281,wealthy,3.7896825396825395,7
All,female x middle,220,wealthy,6.309523809523809,6
All,female x middle,297,wealthy,5.343915343915344,6
All,female x middle,124,wealthy,3.3333333333333335,6
All,female x middle,174,wealthy,7.188888888888889,6
All,female x middle,269,wealthy,5.814814814814815,6
All,female x middle,28,wealthy,1.2222222222222223,6
All,female x middle,118,wealthy,7.5,4
All,female x middle,366,wealthy,5.972222222222222,4
All,female x middle,351,wealthy,7.666666666666666,7
All,female x middle,141,wealthy,2.666666666666667,5
All,female x middle,71,wealthy,6.5,5
All,female x middle,266,wealthy,3.7142857142857144,7
All,female x middle,194,wealthy,2.5555555555555554,5
All,female x middle,365,wealthy,6.5,4
All,female x middle,63,wealthy,2.1458333333333335,5
All,female x middle,20,wealthy,1.560846560846561,4
All,female x middle,181,wealthy,4.264550264550264,5
All,female x middle,225,wealthy,5.351851851851852,5
All,female x middle,166,wealthy,7.5,4
All,female x middle,251,wealthy,4.083333333333334,5
All,female x middle,117,wealthy,3.661375661375662,5
All,female x middle,163,wealthy,5.055555555555555,8
All,female x middle,191,wealthy,4.055555555555555,6
All,female x middle,14,wealthy,1.6666666666666667,5
All,female x middle,76,wealthy,4.75,6
All,female x middle,236,wealthy,4.722222222222222,6
All,female x middle,197,wealthy,4.190476190476191,5
All,female x middle,37,wealthy,2.055555555555556,5
All,female x middle,327,wealthy,4.166666666666667,4
All,female x middle,38,wealthy,4.351851851851852,9
All,female x middle,110,wealthy,4.285714285714286,7
All,female x middle,367,wealthy,8.000000000000002,5
All,female x middle,25,wealthy,3.1666666666666665,4
All,female x middle,30,wealthy,2.5,4
All,female x middle,196,wealthy,7.638888888888888,4
All,female x middle,98,wealthy,4.500000000000001,5
All,female x middle,190,wealthy,3.1666666666666665,5
All,female x middle,390,wealthy,7.458333333333333,4
All,female x middle,3,wealthy,1.8055555555555558,8
All,female x middle,21,wealthy,1.527777777777778,4
All,female x middle,23,wealthy,4.047619047619048,8
All,female x middle,355,wealthy,7.25925925925926,5
All,female x middle,116,wealthy,4.500000000000001,4
All,female x middle,195,wealthy,4.37037037037037,6
All,female x middle,31,wealthy,5.401234567901234,9
All,female x middle,375,wealthy,6.428571428571429,6
All,female x middle,199,wealthy,5.0,4
All,female x middle,149,wealthy,1.6666666666666667,4
All,female x middle,284,wealthy,2.555555555555556,5
All,female x middle,114,wealthy,2.2500000000000004,5
All,female x middle,268,wealthy,5.037037037037037,6
All,female x middle,295,wealthy,5.103174603174603,7
All,female x middle,9,wealthy,4.715277777777778,8
All,female x middle,154,wealthy,4.675925925925926,4
All,female x middle,115,wealthy,7.95138888888889,5
All,female x middle,354,wealthy,3.619047619047619,5
All,female x middle,6,wealthy,5.083333333333334,5
All,female x middle,264,wealthy,7.12962962962963,4
All,female x middle,320,wealthy,5.555555555555555,8
All,female x middle,285,wealthy,0.8333333333333334,4
All,female x middle,287,wealthy,2.797619047619048,4
All,female x middle,91,wealthy,3.4259259259259256,4
All,female x middle,387,wealthy,6.916666666666668,5
All,female x middle,286,wealthy,4.283950617283951,6
All,female x middle,241,wealthy,3.3333333333333335,4
All,female x middle,24,wealthy,4.3611111111111125,5
All,female x middle,321,wealthy,5.555555555555556,6
All,female x middle,299,wealthy,5.444444444444445,6
All,female x middle,400,wealthy,4.018518518518519,5
All,female x middle,214,wealthy,1.3333333333333335,4
All,female x middle,208,wealthy,1.527777777777778,4
All,female x middle,167,wealthy,4.880952380952381,4
All,female x middle,87,wealthy,4.878306878306879,7
All,female x middle,39,wealthy,3.5000000000000004,5
All,female x middle,96,wealthy,5.476190476190476,5
All,female x middle,298,wealthy,4.166666666666667,4
All,female x middle,244,wealthy,2.5,6
All,female x middle,280,wealthy,3.2500000000000004,5
All,female x middle,160,wealthy,4.333333333333334,4
All,female x middle,235,wealthy,5.555555555555555,4
All,female x middle,187,wealthy,2.5,6
All,female x middle,182,wealthy,4.296296296296297,5
All,female x middle,313,wealthy,2.2222222222222228,6
All,female x middle,315,wealthy,4.583333333333334,6
All,female x middle,232,wealthy,6.388888888888888,4
All,female x middle,376,wealthy,5.0,5
All,female x middle,212,wealthy,6.333333333333333,9
All,female x middle,2,wealthy,5.944444444444445,4
All,female x middle,399,wealthy,8.333333333333334,4
All,female x middle,168,wealthy,0.8333333333333334,4
All,female x middle,198,wealthy,5.333333333333334,5
All,female x middle,97,wealthy,6.851851851851851,4
All,female x middle,33,wealthy,7.80952380952381,5
All,female x middle,134,wealthy,4.962962962962964,5
All,female x middle,193,wealthy,5.0,6
All,female x middle,267,wealthy,3.3333333333333335,4
All,female x middle,261,wealthy,5.833333333333334,6
All,female x middle,347,wealthy,5.833333333333334,6
All,female x middle,27,wealthy,3.3333333333333335,4
All,female x middle,238,wealthy,8.095238095238097,7
All,female x middle,138,wealthy,4.4444444444444455,8
All,female x middle,259,wealthy,4.791666666666667,5
All,female x middle,128,wealthy,1.1111111111111114,6
All,female x middle,89,wealthy,4.6398809523809526,7
All,female x middle,139,wealthy,3.8888888888888893,6
All,female x middle,379,wealthy,5.296296296296297,5
All,female x middle,392,wealthy,6.999999999999999,6
All,female x middle,84,wealthy,2.291666666666667,6
All,female x middle,272,wealthy,0.8333333333333334,4
All,female x middle,234,wealthy,4.166666666666667,4
All,female x middle,55,wealthy,7.037037037037037,4
All,female x middle,276,depressing,5.703703703703703,5
All,female x middle,380,depressing,1.6666666666666667,5
All,female x middle,277,depressing,5.833333333333334,5
All,female x middle,262,depressing,3.104761904761905,8
All,female x middle,278,depressing,3.0555555555555554,4
All,female x middle,11,depressing,5.833333333333334,4
All,female x middle,85,depressing,3.2500000000000004,5
All,female x middle,340,depressing,3.111111111111111,10
All,female x middle,223,depressing,2.2222222222222228,6
All,female x middle,169,depressing,5.111111111111111,6
All,female x middle,58,depressing,3.5912698412698414,7
All,female x middle,64,depressing,5.763888888888888,8
All,female x middle,150,depressing,5.462962962962963,6
All,female x middle,80,depressing,5.888888888888889,4
All,female x middle,207,depressing,2.7777777777777777,6
All,female x middle,237,depressing,3.2500000000000004,4
All,female x middle,176,depressing,5.351851851851852,5
All,female x middle,161,depressing,2.160493827160494,9
All,female x middle,307,depressing,2.361111111111111,5
All,female x middle,164,depressing,5.801587301587302,6
All,female x middle,219,depressing,5.37037037037037,9
All,female x middle,44,depressing,4.8842592592592595,6
All,female x middle,72,depressing,8.277777777777779,5
All,female x middle,206,depressing,5.0,5
All,female x middle,99,depressing,8.75,4
All,female x middle,326,depressing,3.4722222222222228,5
All,female x middle,51,depressing,5.238095238095238,8
All,female x middle,350,depressing,2.666666666666667,5
All,female x middle,336,depressing,5.5,5
All,female x middle,122,depressing,5.083333333333334,5
All,female x middle,92,depressing,3.3333333333333335,4
All,female x middle,274,depressing,3.611111111111111,6
All,female x middle,175,depressing,5.026455026455027,7
All,female x middle,144,depressing,5.453703703703704,8
All,female x middle,46,depressing,1.4814814814814818,6
All,female x middle,383,depressing,3.0,5
All,female x middle,388,depressing,5.0,4
All,female x middle,56,depressing,3.444444444444445,6
All,female x middle,60,depressing,6.666666666666667,4
All,female x middle,303,depressing,4.2031425364758705,9
All,female x middle,229,depressing,5.396825396825397,7
All,female x middle,70,depressing,3.117283950617284,4
