uuid,city,image_number,relabeled_name,source_dataset_path,raw_snapshot_relpath,local_image_path,visual_complexity,inference_safety,inference_lively,inference_wealthy,inference_beautiful,inference_boring,inference_depressing,qscore_safety,qscore_safety_num_comparisons,qscore_lively,qscore_lively_num_comparisons,qscore_wealthy,qscore_wealthy_num_comparisons,qscore_beautiful,qscore_beautiful_num_comparisons,qscore_boring,qscore_boring_num_comparisons,qscore_depressing,qscore_depressing_num_comparisons
1922369b-2f31-4351-8a6a-2ea1a569bac1,Santiago,21,Image_21,data/svi/Santiago/1922369b-2f31-4351-8a6a-2ea1a569bac1.jpeg,svi/Santiago/1922369b-2f31-4351-8a6a-2ea1a569bac1.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/1922369b-2f31-4351-8a6a-2ea1a569bac1.jpeg,1.7539639389493125,1.0,4.81,5.09,2.87,6.55,6.59,3.595535822750799,28,3.583033828536899,30,3.9478597848560466,30,3.17114697019027,23,5.559528987193785,23,6.401141621673513,27
1b84a8ca-2db8-4731-a434-89862ed1ba88,San Francisco,252,Image_252,data/svi/San Francisco/1b84a8ca-2db8-4731-a434-89862ed1ba88.jpeg,svi/San Francisco/1b84a8ca-2db8-4731-a434-89862ed1ba88.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/1b84a8ca-2db8-4731-a434-89862ed1ba88.jpeg,1.9089318292081456,3.1,7.05,8.05,9.39,3.69,5.02,4.377758970051059,34,3.8045169377851074,30,5.990952737318525,16,3.775923513312883,16,5.274658254576028,22,4.461825841685097,24
1c1b57b6-8c74-4b77-86cb-97d875573375,Santiago,64,Image_64,data/svi/Santiago/1c1b57b6-8c74-4b77-86cb-97d875573375.jpeg,svi/Santiago/1c1b57b6-8c74-4b77-86cb-97d875573375.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/1c1b57b6-8c74-4b77-86cb-97d875573375.jpeg,1.9446490278652169,4.69,8.58,7.36,2.85,1.46,6.54,4.00625239792593,33,4.557444450071179,22,3.906749532152109,26,3.068029186542511,18,5.039955623826592,21,5.360194491129024,23
1c503699-6f99-4a06-a19a-61f1d010e844,Amsterdam,342,Image_342,data/svi/Amsterdam/1c503699-6f99-4a06-a19a-61f1d010e844.jpeg,svi/Amsterdam/1c503699-6f99-4a06-a19a-61f1d010e844.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/1c503699-6f99-4a06-a19a-61f1d010e844.jpeg,1.7014517506996976,8.17,6.12,6.17,8.85,3.6,7.49,4.434035916515894,20,6.7470294026657,29,5.99814585192741,24,5.69494459022434,28,4.208047401151455,28,4.291410932944114,24
1ce4640f-ede2-4857-819f-867a71dcd597,Amsterdam,364,Image_364,data/svi/Amsterdam/1ce4640f-ede2-4857-819f-867a71dcd597.jpeg,svi/Amsterdam/1ce4640f-ede2-4857-819f-867a71dcd597.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/1ce4640f-ede2-4857-819f-867a71dcd597.jpeg,1.9733162239413673,5.81,7.78,6.15,4.43,1.72,3.84,4.916432062339948,29,4.968014377445283,23,4.599962190041386,27,5.200881629644528,34,3.5929852534050433,21,3.309863123993559,23
1d7586b9-9dd3-4e3a-ba40-b280fdaf0b68,Abuja,126,Image_126,data/svi/Abuja/1d7586b9-9dd3-4e3a-ba40-b280fdaf0b68.jpeg,svi/Abuja/1d7586b9-9dd3-4e3a-ba40-b280fdaf0b68.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/1d7586b9-9dd3-4e3a-ba40-b280fdaf0b68.jpeg,1.6157875471488135,6.12,9.04,4.51,2.46,3.51,3.7,4.839480948748684,23,3.4782639072099615,19,5.03422516460022,24,4.624823968722987,26,5.279960277449691,27,4.842667747662367,15
1d7ee530-66bb-46be-a250-c05d592ff40a,Singapore,206,Image_206,data/svi/Singapore/1d7ee530-66bb-46be-a250-c05d592ff40a.jpeg,svi/Singapore/1d7ee530-66bb-46be-a250-c05d592ff40a.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/1d7ee530-66bb-46be-a250-c05d592ff40a.jpeg,2.0959577832567717,4.47,1.65,3.57,8.42,4.32,2.82,4.931440829149695,24,3.3485152274625962,15,3.8801658301703923,33,3.4011700504796067,26,5.432009303989981,21,4.314758877953323,22
1e8ddee5-af7b-404f-9c39-b980f407fa74,San Francisco,304,Image_304,data/svi/San Francisco/1e8ddee5-af7b-404f-9c39-b980f407fa74.jpeg,svi/San Francisco/1e8ddee5-af7b-404f-9c39-b980f407fa74.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/1e8ddee5-af7b-404f-9c39-b980f407fa74.jpeg,1.7673687486344454,7.8,9.55,7.3,7.58,2.69,1.87,5.317268783615576,21,4.7318583619554,25,5.301331553850595,29,4.400677021107128,27,4.229989873374274,22,4.324819624819626,14
1ee73a72-2307-43f7-9884-656e11e2c1bd,Abuja,129,Image_129,data/svi/Abuja/1ee73a72-2307-43f7-9884-656e11e2c1bd.jpeg,svi/Abuja/1ee73a72-2307-43f7-9884-656e11e2c1bd.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/1ee73a72-2307-43f7-9884-656e11e2c1bd.jpeg,1.459640324256783,4.8,6.59,3.22,7.82,6.24,8.69,3.9213274031514485,27,3.969740779740961,27,3.7031129574422215,24,3.744997403204235,28,4.835243188184365,15,5.333454905275015,25
1f6364c4-4e27-4a99-b719-6b20b3bdef7f,Santiago,53,Image_53,data/svi/Santiago/1f6364c4-4e27-4a99-b719-6b20b3bdef7f.jpeg,svi/Santiago/1f6364c4-4e27-4a99-b719-6b20b3bdef7f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/1f6364c4-4e27-4a99-b719-6b20b3bdef7f.jpeg,1.5770282536119185,2.65,3.54,0.62,3.22,3.66,3.82,3.541688645389926,31,3.77013641921101,27,4.007108646670116,26,3.720104891859277,24,6.529413919413919,25,7.134563810674072,34
1fa2ab0a-14b4-4d2a-9522-7a8e5e6faa97,Abuja,103,Image_103,data/svi/Abuja/1fa2ab0a-14b4-4d2a-9522-7a8e5e6faa97.jpeg,svi/Abuja/1fa2ab0a-14b4-4d2a-9522-7a8e5e6faa97.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/1fa2ab0a-14b4-4d2a-9522-7a8e5e6faa97.jpeg,1.568580924893848,2.23,9.44,4.52,4.08,2.83,7.98,3.7769197510428874,23,5.020021004302761,25,3.533840530290835,28,3.0065379881556353,22,3.792315880892181,20,5.7342843416994125,31
1fce1bd0-425f-4357-a0ea-d011f7391b5b,Amsterdam,330,Image_330,data/svi/Amsterdam/1fce1bd0-425f-4357-a0ea-d011f7391b5b.jpeg,svi/Amsterdam/1fce1bd0-425f-4357-a0ea-d011f7391b5b.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/1fce1bd0-425f-4357-a0ea-d011f7391b5b.jpeg,1.7482275241806735,2.28,8.11,6.26,6.98,4.21,4.96,4.952288188002474,25,5.9358703894712335,29,5.55969927095154,29,5.611057384253845,28,3.2117455031102375,21,4.739196399478657,28
1fd6a79a-b868-4e7a-97ff-b02043a3b84e,Santiago,65,Image_65,data/svi/Santiago/1fd6a79a-b868-4e7a-97ff-b02043a3b84e.jpeg,svi/Santiago/1fd6a79a-b868-4e7a-97ff-b02043a3b84e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/1fd6a79a-b868-4e7a-97ff-b02043a3b84e.jpeg,1.9253245061950184,0.94,7.91,2.01,2.48,4.66,6.46,3.873197767578846,30,3.0476364928119315,24,2.9554385498746103,32,3.089093089679999,31,7.265233336267819,27,6.421531698163987,28
2137f518-7738-4109-bab5-ccfc88bd74d6,Santiago,44,Image_44,data/svi/Santiago/2137f518-7738-4109-bab5-ccfc88bd74d6.jpeg,svi/Santiago/2137f518-7738-4109-bab5-ccfc88bd74d6.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/2137f518-7738-4109-bab5-ccfc88bd74d6.jpeg,1.890765510910684,4.5,7.33,3.72,0.93,3.92,8.62,4.104248320377353,22,6.153496654311872,23,4.165527829576151,19,4.2885792282807484,16,2.6428174343807096,28,4.9943063292528915,27
21b8ef9e-d623-4cb1-9961-54b9bdc55b27,Abuja,98,Image_98,data/svi/Abuja/21b8ef9e-d623-4cb1-9961-54b9bdc55b27.jpeg,svi/Abuja/21b8ef9e-d623-4cb1-9961-54b9bdc55b27.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/21b8ef9e-d623-4cb1-9961-54b9bdc55b27.jpeg,1.4473117247564007,4.1,3.7,3.02,5.19,5.57,6.64,4.38764071362772,25,2.6612283423293244,25,5.232679506873056,27,3.94845632739186,15,5.865331556977922,24,5.0923123620551225,29
23e7e8cf-9654-42ad-999c-f5818b30d87a,San Francisco,279,Image_279,data/svi/San Francisco/23e7e8cf-9654-42ad-999c-f5818b30d87a.jpeg,svi/San Francisco/23e7e8cf-9654-42ad-999c-f5818b30d87a.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/23e7e8cf-9654-42ad-999c-f5818b30d87a.jpeg,1.859421073953843,5.7,9.45,2.42,8.07,1.93,1.11,4.48828518918474,23,4.4771513924706445,28,4.063559357677005,17,5.267414929820945,21,3.686139071504425,35,4.364962651727358,17
2543253c-f533-4545-96f5-5f2d02bf0439,Abuja,100,Image_100,data/svi/Abuja/2543253c-f533-4545-96f5-5f2d02bf0439.jpeg,svi/Abuja/2543253c-f533-4545-96f5-5f2d02bf0439.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/2543253c-f533-4545-96f5-5f2d02bf0439.jpeg,1.6629619830468911,6.07,5.47,6.25,3.74,7.74,6.17,4.324837272933538,29,3.3693669112152858,27,3.3822563867916196,21,4.745107328834037,21,4.269155227488561,24,5.7924130234645395,20
25578b4e-a71a-4baf-ac18-581412d2e0ea,Abuja,156,Image_156,data/svi/Abuja/25578b4e-a71a-4baf-ac18-581412d2e0ea.jpeg,svi/Abuja/25578b4e-a71a-4baf-ac18-581412d2e0ea.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/25578b4e-a71a-4baf-ac18-581412d2e0ea.jpeg,1.629855148142027,6.04,7.38,5.66,4.59,2.47,8.31,5.577921800387131,23,5.087172265997327,19,5.999464189862741,21,4.704899709514695,22,4.72553410593002,33,4.6768651827475365,27
25831145-3452-4f7a-bdd0-af5b0f3dd50f,Santiago,47,Image_47,data/svi/Santiago/25831145-3452-4f7a-bdd0-af5b0f3dd50f.jpeg,svi/Santiago/25831145-3452-4f7a-bdd0-af5b0f3dd50f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/25831145-3452-4f7a-bdd0-af5b0f3dd50f.jpeg,1.7682313926963504,5.37,8.18,8.27,7.64,5.77,2.8,4.69533404597201,26,5.447594087807904,22,4.983785663654085,24,4.376829486215582,33,4.221014651141694,15,4.581684365955833,24
25e3f949-3426-4502-acaa-3fc2092f502c,Abuja,135,Image_135,data/svi/Abuja/25e3f949-3426-4502-acaa-3fc2092f502c.jpeg,svi/Abuja/25e3f949-3426-4502-acaa-3fc2092f502c.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/25e3f949-3426-4502-acaa-3fc2092f502c.jpeg,1.448247652026695,9.18,7.78,5.8,4.07,5.06,5.09,5.0623821419520345,19,7.021463087959864,26,4.471673167940916,18,4.914386742447712,29,3.6648145761048987,21,4.054521758293688,25
27d1ccd0-21b3-44a1-b95a-79989050b4a6,San Francisco,244,Image_244,data/svi/San Francisco/27d1ccd0-21b3-44a1-b95a-79989050b4a6.jpeg,svi/San Francisco/27d1ccd0-21b3-44a1-b95a-79989050b4a6.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/27d1ccd0-21b3-44a1-b95a-79989050b4a6.jpeg,1.9783742173097594,5.68,5.45,6.24,9.59,3.44,2.17,4.244573889594307,21,3.9867035673134428,28,4.841390983122537,27,5.449425524500487,24,5.421204417031504,23,5.4218918478601505,24
280d39ac-d0fb-4769-b466-74f2bc3933de,Santiago,55,Image_55,data/svi/Santiago/280d39ac-d0fb-4769-b466-74f2bc3933de.jpeg,svi/Santiago/280d39ac-d0fb-4769-b466-74f2bc3933de.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/280d39ac-d0fb-4769-b466-74f2bc3933de.jpeg,1.8267518023759841,6.81,9.03,8.79,4.81,4.31,4.31,4.832851023281849,22,5.316263122526271,25,5.568156050298908,22,5.387819186711475,28,4.129435433923513,20,4.608300264550265,15
2840e786-508f-4cf0-82d1-d695a4b775e9,Abuja,102,Image_102,data/svi/Abuja/2840e786-508f-4cf0-82d1-d695a4b775e9.jpeg,svi/Abuja/2840e786-508f-4cf0-82d1-d695a4b775e9.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/2840e786-508f-4cf0-82d1-d695a4b775e9.jpeg,1.4311541891637904,7.36,5.71,8.71,9.67,6.71,6.46,4.798091238167722,26,2.9701194135976747,23,4.780114131994195,26,4.544529503234861,33,5.775931014367718,26,4.8851176304144435,31
2861f330-ba5b-4d1e-a6dc-cb2635f1220a,Singapore,230,Image_230,data/svi/Singapore/2861f330-ba5b-4d1e-a6dc-cb2635f1220a.jpeg,svi/Singapore/2861f330-ba5b-4d1e-a6dc-cb2635f1220a.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2861f330-ba5b-4d1e-a6dc-cb2635f1220a.jpeg,1.9976211521526195,4.85,2.46,3.11,7.83,4.46,2.97,4.535448761764552,21,3.675837739880683,22,5.975221286362591,21,4.498237737017541,15,5.620630213412394,23,5.332293513549186,21
28b4dc90-4da1-4eb5-a51a-985be3428b99,Singapore,229,Image_229,data/svi/Singapore/28b4dc90-4da1-4eb5-a51a-985be3428b99.jpeg,svi/Singapore/28b4dc90-4da1-4eb5-a51a-985be3428b99.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/28b4dc90-4da1-4eb5-a51a-985be3428b99.jpeg,1.89014672125656,3.53,7.39,5.02,6.21,2.44,3.22,3.769429139400404,29,4.301829789833822,32,4.012698812295125,24,3.7456487318556286,20,5.598499309242622,24,5.32104404748083,25
29fcbc64-73c1-44f9-b0f1-a3f28cae0d4e,Singapore,185,Image_185,data/svi/Singapore/29fcbc64-73c1-44f9-b0f1-a3f28cae0d4e.jpeg,svi/Singapore/29fcbc64-73c1-44f9-b0f1-a3f28cae0d4e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/29fcbc64-73c1-44f9-b0f1-a3f28cae0d4e.jpeg,1.7737589047387217,5.99,7.22,3.52,7.27,2.34,5.83,4.066569644347422,20,4.741709043000333,30,6.530626981457122,21,3.7202049418801337,30,3.7608835027344223,32,4.285307510797707,33
29ff55d5-e050-48e8-85d4-c28307deb7cf,Santiago,33,Image_33,data/svi/Santiago/29ff55d5-e050-48e8-85d4-c28307deb7cf.jpeg,svi/Santiago/29ff55d5-e050-48e8-85d4-c28307deb7cf.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/29ff55d5-e050-48e8-85d4-c28307deb7cf.jpeg,1.7074947679563541,4.5,9.22,8.79,8.05,0.98,2.46,4.868162601495935,26,5.63914775061621,27,4.544841684496856,28,5.0504530256677285,37,3.81902335221019,28,4.071666871193127,32
2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62,Singapore,216,Image_216,data/svi/Singapore/2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62.jpeg,svi/Singapore/2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2ac5aa58-1b31-42d5-8e98-cdbb59fb7a62.jpeg,1.7681027731080383,2.69,2.92,3.15,8.28,4.08,5.75,4.127567236331902,22,3.212082648398101,30,4.512242121507472,24,4.429883737120579,24,4.734217961011349,35,5.549715176938407,32
2aec5d45-f0d2-496a-a19b-cef66a4a4f74,San Francisco,281,Image_281,data/svi/San Francisco/2aec5d45-f0d2-496a-a19b-cef66a4a4f74.jpeg,svi/San Francisco/2aec5d45-f0d2-496a-a19b-cef66a4a4f74.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/2aec5d45-f0d2-496a-a19b-cef66a4a4f74.jpeg,1.8974390206035865,6.35,7.9,3.33,3.46,2.14,3.65,4.213567032382822,26,3.5264652903374736,20,3.508945419916458,24,4.210048559880997,29,4.4271019372468645,27,3.784249355403046,19
2b5e856d-1410-459c-8af9-6f6340cca904,Amsterdam,333,Image_333,data/svi/Amsterdam/2b5e856d-1410-459c-8af9-6f6340cca904.jpeg,svi/Amsterdam/2b5e856d-1410-459c-8af9-6f6340cca904.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/2b5e856d-1410-459c-8af9-6f6340cca904.jpeg,1.719719694196229,6.63,9.66,7.6,5.22,1.0,5.79,4.964584343373567,26,6.490358084485392,14,6.37266210492017,22,6.073991402116402,16,3.885181557380099,28,3.1887714137714136,20
2c2a0c4c-98ca-48d5-b481-6bc8a0d8e203,Singapore,233,Image_233,data/svi/Singapore/2c2a0c4c-98ca-48d5-b481-6bc8a0d8e203.jpeg,svi/Singapore/2c2a0c4c-98ca-48d5-b481-6bc8a0d8e203.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2c2a0c4c-98ca-48d5-b481-6bc8a0d8e203.jpeg,1.852861906515823,6.81,9.63,8.76,6.8,1.53,5.82,4.369929628793278,21,4.395526521638868,30,4.067740723364697,22,4.1993734965871194,28,5.53434132292828,24,4.649108656431839,22
2c42f52a-fcd3-4858-bcf5-12571e5db2b3,Singapore,174,Image_174,data/svi/Singapore/2c42f52a-fcd3-4858-bcf5-12571e5db2b3.jpeg,svi/Singapore/2c42f52a-fcd3-4858-bcf5-12571e5db2b3.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2c42f52a-fcd3-4858-bcf5-12571e5db2b3.jpeg,1.7405628043186854,8.65,8.88,6.23,7.23,6.1,4.84,5.313310509388941,19,4.202424066761898,23,5.398297438708812,27,5.504950759117427,35,4.566556479899865,21,3.781566843244475,22
2c814e57-ea64-4857-97f1-26798c33618d,San Francisco,303,Image_303,data/svi/San Francisco/2c814e57-ea64-4857-97f1-26798c33618d.jpeg,svi/San Francisco/2c814e57-ea64-4857-97f1-26798c33618d.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/San Francisco/2c814e57-ea64-4857-97f1-26798c33618d.jpeg,2.159308177568592,5.8,9.05,5.49,3.48,2.42,3.39,4.756328603742405,33,6.331582249431221,19,5.032584319530132,20,4.779796055206737,18,4.239834431020672,24,3.990497533024567,23
2d462588-b8b8-4919-9700-f3257c24909f,Amsterdam,331,Image_331,data/svi/Amsterdam/2d462588-b8b8-4919-9700-f3257c24909f.jpeg,svi/Amsterdam/2d462588-b8b8-4919-9700-f3257c24909f.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Amsterdam/2d462588-b8b8-4919-9700-f3257c24909f.jpeg,1.5946029149165817,4.02,7.65,9.0,8.34,2.05,8.65,5.44896890822188,26,5.211958882891562,31,6.400309623403305,25,5.159361365058996,27,3.772690763866784,29,4.129140955224185,36
2dca8d50-9443-413e-a00e-7a7abbe4e004,Santiago,48,Image_48,data/svi/Santiago/2dca8d50-9443-413e-a00e-7a7abbe4e004.jpeg,svi/Santiago/2dca8d50-9443-413e-a00e-7a7abbe4e004.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/2dca8d50-9443-413e-a00e-7a7abbe4e004.jpeg,2.1675511421953324,7.05,8.8,6.26,6.93,6.47,1.56,5.910480913086708,22,4.753070905702485,19,4.796345339936118,26,4.4266546743202095,19,5.257767087917873,31,3.7195433201827064,25
2df50d9d-3919-4e2c-9295-a933e9d073ab,Singapore,165,Image_165,data/svi/Singapore/2df50d9d-3919-4e2c-9295-a933e9d073ab.jpeg,svi/Singapore/2df50d9d-3919-4e2c-9295-a933e9d073ab.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2df50d9d-3919-4e2c-9295-a933e9d073ab.jpeg,1.622192803927812,5.98,9.13,6.44,6.6,2.15,5.87,5.89369430403068,28,5.119793340673695,16,5.386373601840579,30,5.334412774901695,28,3.74150881607022,21,4.493707437056109,34
2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0,Singapore,187,Image_187,data/svi/Singapore/2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0.jpeg,svi/Singapore/2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/2e8a7c7e-1e55-4127-a1a6-a91a88f7e9e0.jpeg,1.837059872848084,8.5,9.53,9.2,7.27,3.33,5.55,4.335096789943689,33,4.106611667419315,38,4.253902503171509,28,3.838791318626401,18,4.5365872351420125,20,4.558119774079383,28
2f25ba68-3b35-4b65-aeb2-78167174a351,Abuja,113,Image_113,data/svi/Abuja/2f25ba68-3b35-4b65-aeb2-78167174a351.jpeg,svi/Abuja/2f25ba68-3b35-4b65-aeb2-78167174a351.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/2f25ba68-3b35-4b65-aeb2-78167174a351.jpeg,1.4055105054966346,5.34,8.99,4.77,5.58,2.49,7.9,3.8241062741897,20,4.96036360758583,22,3.983943480924157,22,4.050456478226464,20,5.228451904098456,17,5.252561715698971,18
31d1d1a0-e3fc-4915-867f-5bb25995cc8e,Singapore,210,Image_210,data/svi/Singapore/31d1d1a0-e3fc-4915-867f-5bb25995cc8e.jpeg,svi/Singapore/31d1d1a0-e3fc-4915-867f-5bb25995cc8e.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Singapore/31d1d1a0-e3fc-4915-867f-5bb25995cc8e.jpeg,1.7173282432272208,3.76,8.95,2.16,8.87,3.51,3.01,3.866403885969104,14,4.488546754171754,26,2.907672142672143,25,4.8022834711689555,36,5.692194280231915,18,4.7930643971579645,15
35c8af9e-5e36-4810-9824-59b9b273fbcf,Santiago,3,Image_3,data/svi/Santiago/35c8af9e-5e36-4810-9824-59b9b273fbcf.jpeg,svi/Santiago/35c8af9e-5e36-4810-9824-59b9b273fbcf.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/35c8af9e-5e36-4810-9824-59b9b273fbcf.jpeg,1.7304578669436748,1.94,6.52,1.15,1.23,6.14,8.5,4.482360617016973,29,5.994882462954107,21,3.0703864775966916,34,2.3841743066380747,33,4.044579371012008,14,5.0366287758756,20
36213c94-bd6d-4148-adcf-e332cbd11ccf,Abuja,160,Image_160,data/svi/Abuja/36213c94-bd6d-4148-adcf-e332cbd11ccf.jpeg,svi/Abuja/36213c94-bd6d-4148-adcf-e332cbd11ccf.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/36213c94-bd6d-4148-adcf-e332cbd11ccf.jpeg,1.3298239629006114,3.49,7.27,2.34,5.42,8.07,7.01,4.301732270561806,23,2.756903527441285,26,5.953835508892144,29,5.191455703636634,27,6.989239078822411,24,4.988810353255188,20
367d9778-1ec0-4dff-8afc-fc9358a1f4e3,Santiago,56,Image_56,data/svi/Santiago/367d9778-1ec0-4dff-8afc-fc9358a1f4e3.jpeg,svi/Santiago/367d9778-1ec0-4dff-8afc-fc9358a1f4e3.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/367d9778-1ec0-4dff-8afc-fc9358a1f4e3.jpeg,2.1606318325529483,8.51,9.37,6.47,7.44,3.77,4.03,4.127471130902504,30,4.693766638436804,28,3.760951089248772,35,3.7047209978624784,24,5.310968065387074,21,4.85693142836,28
36aae7f8-99c9-46ee-bbf1-7bb316b30080,Abuja,140,Image_140,data/svi/Abuja/36aae7f8-99c9-46ee-bbf1-7bb316b30080.jpeg,svi/Abuja/36aae7f8-99c9-46ee-bbf1-7bb316b30080.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Abuja/36aae7f8-99c9-46ee-bbf1-7bb316b30080.jpeg,1.7011198312117033,8.2,7.46,5.9,6.75,5.15,5.16,4.973750798598402,29,4.536721654533716,24,4.671364925745442,30,3.7465270015514824,29,5.3509638509638515,35,5.9503913062604274,33
37e65fa3-ce35-4bc7-a8e5-5f62ca26579c,Santiago,11,Image_11,data/svi/Santiago/37e65fa3-ce35-4bc7-a8e5-5f62ca26579c.jpeg,svi/Santiago/37e65fa3-ce35-4bc7-a8e5-5f62ca26579c.jpeg,/Users/admin/streetview-counterfactual/pretrain_human_perception_classifier_pp/data/raw/specs/svi/Santiago/37e65fa3-ce35-4bc7-a8e5-5f62ca26579c.jpeg,2.1423990814607503,4.53,8.84,5.75,8.14,3.29,3.08,4.16783823311535,27,4.690876015084936,33,3.4632082369432724,28,3.930514832798286,28,4.8751246619064705,29,5.18542548126589,24
